0.03333,MOT_all,re_cut01,,
0.03333,MOT_control_all,re_01,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_light_center_00,l1,,
0.03333,MOT_mc_light_under_00,l1,,
99.85668,4,sj4,,,
99.85668,5,sj4,,,
100.25663999999999,1,j1-2,,,
100.35663,5,w4,,,
100.35663,4,w4,,,
100.35663,3,w4,,,
100.35663,2,w4,,,
100.68992999999999,1,j2-3,,,
100.68992999999999,2,j4-1,,,
100.68992999999999,3,j4-1,,,
100.68992999999999,4,j4-1,,,
100.68992999999999,5,j4-1,,,
101.15655,1,lp3,,,
101.15655,2,lp1,,,
101.15655,3,lp1,,,
101.15655,4,lp1,,,
101.15655,5,lp1,,,
101.58984,2,j1-2,,,
101.58984,3,j1-2,,,
101.58984,4,j1-2,,,
101.58984,5,j1-2,,,
101.9898,2,lp2,,,
101.9898,3,lp2,,,
101.9898,4,lp2,,,
101.9898,5,lp2,,,
101.9898,1,j3-4,,,
102.45642,1,4-1,,,
102.88971,1,1-2,,,
103.323,1,j2-3,,,
103.75628999999999,1,lp3,,,
104.28957,1,j3-4,,,
104.6562,1,sp4-1,,,
105.28947,1,j1-2,,,
105.92273999999999,MOT_control_all,re_10,,
106.02273,1,2-3,l1,,
106.35602999999999,MOT_mc_stage_color_00,b-flash,,
106.38936,1,lp3,,,
106.52268,2,2-3,l1,,
106.52268,3,2-3,l1,,
106.52268,4,2-3,l1,,
106.52268,5,2-3,l1,,
106.85597999999999,2,lp3,,,
106.85597999999999,3,lp3,,,
106.85597999999999,4,lp3,,,
106.85597999999999,5,lp3,,,
106.92264,1,3-4,lb0,,
107.28927,1,lp4,,,
107.42259,2,3-4,lb0,,
107.42259,3,3-4,lb0,,
107.42259,4,3-4,lb0,,
107.42259,5,3-4,lb0,,
107.75589,2,lp4,,,
107.75589,3,lp4,,,
107.75589,4,lp4,,,
107.75589,5,lp4,,,
107.82254999999999,1,4-1,l1,,
108.18918,1,lp1,,,
108.32249999999999,2,4-1,l1,,
108.32249999999999,3,4-1,l1,,
108.32249999999999,4,4-1,l1,,
108.32249999999999,5,4-1,l1,,
108.6558,2,lp1,,,
108.6558,3,lp1,,,
108.6558,4,lp1,,,
108.6558,5,lp1,,,
108.6558,1,1-2,lb0,,
109.02243,1,lp2,,,
109.22241,2,1-2,lb0,,
109.22241,3,1-2,lb0,,
109.22241,4,1-2,lb0,,
109.22241,5,1-2,lb0,,
109.58904,1,j2-3,,,
109.58904,2,j2-3,,,
109.58904,3,j2-3,,,
109.58904,4,j2-3,,,
109.58904,5,j2-3,,,
109.92233999999999,MOT_mc_stage_color_00,r-flash,,
109.98899999999999,1,3-4,,,
110.25564,2,j3-4,,,
110.25564,3,j3-4,,,
110.25564,4,j3-4,,,
110.25564,5,j3-4,,,
110.42228999999999,1,4-1,,,
110.65559999999999,2,j4-1,,,
110.65559999999999,3,j4-1,,,
110.65559999999999,4,j4-1,,,
110.65559999999999,5,j4-1,,,
110.9889,1,1-2,,,
111.28886999999999,1,j2-3,,,
111.28886999999999,2,j1-2,,,
111.28886999999999,3,j1-2,,,
111.28886999999999,4,j1-2,,,
111.28886999999999,5,j1-2,,,
112.25544,1,j3-4,,,
112.35543,5,w2,,,
112.35543,4,w2,,,
112.35543,3,w2,,,
112.35543,2,j2-3,,,
112.35543,3,j2-3,,,
112.45541999999999,4,j2-3,,,
112.45541999999999,5,j2-3,,,
112.78872,4,j3-4,,,
112.78872,5,j3-4,,,
112.88870999999999,2,j3-4,,,
112.88870999999999,3,j3-4,,,
112.9887,1,j4-1,,,
113.35533,1,sp1-2,,,
113.45532,MOT_mc_stage_color_00,b-flash,,
113.45532,2,sp4-1,,,
113.45532,3,sp4-1,,,
113.55530999999999,4,sp4-1,,,
113.55530999999999,5,sp4-1,,,
113.68862999999999,MOT_control_all,re_11,,
116.68833,1,j2-3,,,
116.68833,2,j1-2,,,
116.68833,3,j1-2,,,
116.68833,4,j1-2,,,
116.68833,5,j1-2,,,
117.05496,1,lp3,,,
117.05496,2,lp2,,,
117.05496,3,lp2,,,
117.05496,4,lp2,,,
117.05496,5,lp2,,,
117.85488,1,j3-4,,,
117.85488,2,j2-3,,,
117.85488,3,j2-3,,,
117.85488,4,j2-3,,,
117.85488,5,j2-3,,,
118.22151,1,lp4,,,
118.22151,2,lp3,,,
118.22151,3,lp3,,,
118.22151,4,lp3,,,
118.22151,5,lp3,,,
118.45482,1,j4-1,,,
118.82145,2,j3-4,,,
118.82145,3,j3-4,,,
119.25474,4,j3-4,,,
119.25474,5,j3-4,,,
119.52138,1,w1,,,
119.68803,1,1-2,,,
119.68803,2,4-1,,,
119.68803,3,4-1,,,
119.68803,4,4-1,,,
119.68803,5,4-1,,,
120.12132,1,j2-3,,,
120.12132,2,j1-2,,,
120.12132,3,j1-2,,,
120.12132,4,j1-2,,,
120.12132,5,j1-2,,,
120.58793999999999,1,lp3,,,
120.58793999999999,2,lp2,,,
120.58793999999999,3,lp2,,,
120.58793999999999,4,lp2,,,
120.58793999999999,5,lp2,,,
121.12122,1,3-4,,,
121.48785,1,sj4,,,
121.95447,1,sj4,,,
122.35443,1,lp4,,,
122.75439,5,2-3,,,
122.85437999999999,3,2-3,,,
122.95437,1,4-1,,,
123.05435999999999,2,2-3,,,
123.15435,4,2-3,,,
123.42098999999999,1,lp1,,,
123.42098999999999,2,lp3,,,
123.42098999999999,3,lp3,,,
123.42098999999999,4,lp3,,,
123.42098999999999,5,lp3,,,
123.75429,5,j3-4,,,
123.85427999999999,3,j3-4,,,
123.95427,1,j1-2,,,
124.05426,2,j3-4,,,
124.15424999999999,4,j3-4,,,
124.45421999999999,4,4-1,,,
124.48755,2,4-1,,,
124.52087999999999,1,2-3,,,
124.55421,3,4-1,,,
124.58753999999999,5,4-1,,,
124.88750999999999,1,lp3,,,
124.88750999999999,2,lp1,,,
124.88750999999999,3,lp1,,,
124.88750999999999,4,lp1,,,
124.88750999999999,5,lp1,,,
125.62077,1,3-4,,,
125.62077,2,1-2,,,
125.62077,3,1-2,,,
125.62077,4,1-2,,,
125.62077,5,1-2,,,
125.88740999999999,MOT_mc_stage_color_00,y-flash,,
125.95406999999999,2,j2-3,,,
125.95406999999999,3,j2-3,,,
126.25403999999999,1,j4-1,,,
126.25403999999999,4,j2-3,,,
126.25403999999999,5,j2-3,,,
126.55400999999999,MOT_mc_stage_color_00,b-flash,,
126.58734,2,j3-4,,,
126.58734,3,j3-4,,,
126.92063999999999,1,j1-2,,,
126.92063999999999,4,j3-4,,,
126.92063999999999,5,j3-4,,,
127.18728,MOT_mc_stage_color_00,r-flash,,
127.28726999999999,1,2-3,,,
127.28726999999999,2,4-1,,,
127.28726999999999,3,4-1,,,
127.28726999999999,4,4-1,,,
127.28726999999999,5,4-1,,,
127.62057,1,3-4,,,
127.62057,2,1-2,,,
127.62057,3,1-2,,,
127.62057,4,1-2,,,
127.62057,5,1-2,,,
127.9872,1,j4-1,,,
127.9872,2,j2-3,,,
127.9872,3,j2-3,,,
127.9872,4,j2-3,,,
127.9872,5,j2-3,,,
128.35383,1,lp1,,,
128.35383,2,lp3,,,
128.35383,3,lp3,,,
128.35383,4,lp3,,,
128.35383,5,lp3,,,
132.72006,MOT_mc_stage_color_00,b-flash,,
132.72006,MOT_mc_bg_black_00,b20-65,,
132.72006,MOT_mc_speaker_00,stay,,
132.72006,1,j1-2,,,
132.72006,2,j3-4,,,
132.72006,3,j3-4,,,
132.72006,4,j3-4,,,
132.72006,5,j3-4,,,
133.78662,5,w4,,,
133.78662,4,w4,,,
133.78662,3,w4,,,
133.78662,2,w4,,,
133.78662,1,w2,,,
