0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
0.03333,MOT_mc_bg_black_00,b80,,
70.19297999999999,1,4-1,,,
70.42629,MOT_mc_stage_color_00,r-flash,,
70.59294,1,1-2,,,
70.99289999999999,1,j2-3,,,
71.35952999999999,1,sp3-4,,,
72.19278,1,hj4,,,
72.79272,MOT_all,cut2,,
72.79272,1,lp4,,,
73.62597,4,j2-3,,,
73.62597,5,j3-4,,,
73.69263,2,j3-4,,,
73.69263,3,j1-2,,,
73.75929,1,j4-1,,,
74.09259,1,lp1,,,
74.09259,2,lp4,,,
74.09259,3,lp2,,,
74.09259,4,lp3,,,
74.09259,5,lp4,,,
74.62586999999999,1,j1-2,,,
74.62586999999999,2,j4-1,,,
74.62586999999999,3,j2-3,,,
74.62586999999999,4,j3-4,,,
74.62586999999999,5,j4-1,,,
74.99249999999999,1,2-3,,,
74.99249999999999,2,1-2,,,
74.99249999999999,3,3-4,,,
74.99249999999999,4,4-1,,,
74.99249999999999,5,1-2,,,
75.29247,MOT_mc_stage_color_00,b-flash,,
75.3258,MOT_mc_light_up_00,off,,
75.35913,MOT_mc_light_up_00,loop_blue,,
75.35913,1,hj3,,,
75.35913,2,hj2,,,
75.35913,3,hj4,,,
75.35913,4,hj1,,,
75.35913,5,hj2,,,
75.92573999999999,1,sj3,,,
75.92573999999999,2,sj2,,,
75.92573999999999,3,sj4,,,
75.92573999999999,4,sj1,,,
75.92573999999999,5,sj2,,,
76.3257,1,sp3-4,,,
76.3257,2,sp2-3,,,
76.3257,3,sp4-1,,,
76.3257,4,sp1-2,,,
76.3257,5,sp2-3,,,
77.25894,1,j4-1,,,
77.25894,2,j3-4,,,
77.25894,3,j1-2,,,
77.25894,4,j2-3,,,
77.25894,5,j3-4,,,
77.55891,MOT_mc_stage_color_00,b-flash,,
77.69223,1,j1-2,,,
77.69223,2,j4-1,,,
77.69223,3,j2-3,,,
77.69223,4,j3-4,,,
77.69223,5,j4-1,,,
78.09219,1,sj2,,,
78.09219,2,sj1,,,
78.09219,3,sj3,,,
78.09219,4,sj4,,,
78.09219,5,sj1,,,
78.49215,1,sp2-3,,,
78.49215,2,sp1-2,,,
78.49215,3,sp3-4,,,
78.49215,4,sp4-1,,,
78.49215,5,sp1-2,,,
79.02543,2,hj2,,,
79.02543,3,hj4,,,
79.35873,1,hj3,,,
79.35873,4,hj1,,,
79.35873,5,hj2,,,
79.55870999999999,2,sj2,,,
79.55870999999999,3,sj4,,,
79.92533999999999,1,sj3,,,
79.92533999999999,4,sj1,,,
79.92533999999999,5,sj2,,,
79.95867,2,2-3,,,
79.95867,3,4-1,,,
80.42528999999999,5,w2,,,
80.42528999999999,4,w1,,,
80.42528999999999,1,j3-4,,,
80.42528999999999,2,j3-4,,,
80.42528999999999,3,j1-2,,,
80.42528999999999,4,j1-2,,,
80.42528999999999,5,j2-3,,,
80.89191,1,4-1,r1,,
80.89191,2,4-1,r1,,
80.89191,3,2-3,r1,,
80.89191,4,2-3,r1,,
80.89191,5,3-4,r1,,
81.15854999999999,MOT_mc_stage_color_00,b-flash,,
81.3252,1,1-2,r2,,
81.3252,2,1-2,r2,,
81.3252,3,3-4,r2,,
81.3252,4,3-4,r2,,
81.3252,5,4-1,r2,,
81.72516,1,j2-3,,,
81.72516,2,j2-3,,,
81.72516,3,j4-1,,,
81.72516,4,j4-1,,,
81.72516,5,j1-2,,,
82.15845,1,lp3,,,
82.15845,2,lp3,,,
82.15845,3,lp1,,,
82.15845,4,lp1,,,
82.15845,5,lp2,,,
82.55841,MOT_mc_light_up_00,loop_blue,,
82.69172999999999,1,3-4,,,
82.69172999999999,2,3-4,,,
82.69172999999999,3,1-2,,,
82.69172999999999,4,1-2,,,
82.69172999999999,5,2-3,,,
83.02503,1,hj4,,,
83.02503,2,hj4,,,
83.02503,3,hj2,,,
83.02503,4,hj2,,,
83.02503,5,hj3,,,
83.59164,1,4-1,rb1,,
83.59164,2,4-1,rb1,,
83.59164,3,2-3,rb1,,
83.59164,4,2-3,rb1,,
83.59164,5,3-4,rb1,,
84.02493,1,1-2,rb0,,
84.02493,2,1-2,rb0,,
84.02493,3,3-4,rb0,,
84.02493,4,3-4,rb0,,
84.02493,5,4-1,rb0,,
84.52488,1,2-3,,,
84.52488,2,2-3,,,
84.52488,3,4-1,,,
84.52488,4,4-1,,,
84.52488,5,1-2,,,
84.92484,1,3-4,,,
84.92484,2,3-4,,,
84.92484,3,1-2,,,
84.92484,4,1-2,,,
84.92484,5,2-3,,,
85.3248,1,j4-1,,,
85.3248,2,j4-1,,,
85.3248,3,j2-3,,,
85.3248,4,j2-3,,,
85.3248,5,j3-4,,,
85.69143,1,sp1-2,,,
85.69143,2,sp1-2,,,
85.69143,3,sp3-4,,,
85.69143,4,sp3-4,,,
85.69143,5,sp4-1,,,
86.52467999999999,1,hj2,,,
86.52467999999999,2,hj2,,,
86.52467999999999,3,hj4,,,
86.52467999999999,4,hj4,,,
86.52467999999999,5,hj1,,,
87.12462,1,lp2,,,
87.12462,2,lp2,,,
87.12462,3,lp4,,,
87.12462,4,lp4,,,
87.12462,5,lp1,,,
88.02453,1,2-3,,,
88.02453,2,2-3,,,
88.02453,3,4-1,,,
88.02453,4,4-1,,,
88.02453,5,1-2,,,
88.42448999999999,1,hj3,,,
88.42448999999999,2,hj3,,,
88.42448999999999,3,hj1,,,
88.42448999999999,4,hj1,,,
88.42448999999999,5,hj2,,,
89.02443,1,sj3,,,
89.02443,2,sj3,,,
89.02443,3,sj1,,,
89.02443,4,sj1,,,
89.02443,5,sj2,,,
89.22440999999999,MOT_mc_stage_color_00,r-flash,,
89.25774,MOT_mc_bg_black_00,b20-45,,
89.29106999999999,MOT_mc_light_up_00,loop_purple,,
89.35772999999999,1,lp3,,,
89.35772999999999,2,lp3,,,
89.35772999999999,3,lp1,,,
89.35772999999999,4,lp1,,,
89.35772999999999,5,lp2,,,
90.79092,1,3-4,,,
90.79092,2,3-4,,,
90.79092,3,1-2,,,
90.79092,4,1-2,,,
90.79092,5,2-3,,,
91.12422,1,lp4,,,
91.12422,2,lp4,,,
91.12422,3,lp2,,,
91.12422,4,lp2,,,
91.12422,5,lp3,,,
92.55740999999999,1,4-1,,,
92.55740999999999,2,4-1,,,
92.55740999999999,3,2-3,,,
92.55740999999999,4,2-3,,,
92.55740999999999,5,3-4,,,
92.92403999999999,1,lp1,,,
92.92403999999999,2,lp1,,,
92.92403999999999,3,lp3,,,
92.92403999999999,4,lp3,,,
92.92403999999999,5,lp4,,,
95.12382,1,j1-2,,,
95.12382,2,j1-2,,,
95.12382,3,j3-4,,,
95.12382,4,j3-4,,,
95.12382,5,j4-1,,,
95.49045,1,hj2,,,
95.49045,2,hj2,,,
95.49045,3,hj4,,,
95.49045,4,hj4,,,
95.49045,5,hj1,,,
96.05705999999999,1,sj2,,,
96.05705999999999,2,sj2,,,
96.05705999999999,3,sj4,,,
96.05705999999999,4,sj4,,,
96.05705999999999,5,sj1,,,
96.42369,1,lp2,,,
96.42369,2,lp2,,,
96.42369,3,lp4,,,
96.42369,4,lp4,,,
96.42369,5,lp1,,,
97.82355,1,2-3,,,
97.82355,2,2-3,,,
97.82355,3,4-1,,,
97.82355,4,4-1,,,
97.82355,5,1-2,,,
98.19018,1,lp3,,,
98.19018,2,lp3,,,
98.19018,3,lp1,,,
98.19018,4,lp1,,,
98.19018,5,lp2,,,
99.62337,1,3-4,,,
99.62337,2,3-4,,,
99.62337,3,1-2,,,
99.62337,4,1-2,,,
99.62337,5,2-3,,,
99.99,1,lp4,,,
99.99,2,lp4,,,
99.99,3,lp2,,,
99.99,4,lp2,,,
99.99,5,lp3,,,
101.48984999999999,1,j4-1,,,
101.48984999999999,4,j2-3,,,
101.48984999999999,5,j3-4,,,
101.88981,2,j4-1,,,
101.88981,3,j2-3,,,
102.38976,1,1-2,,,
102.38976,2,1-2,,,
102.38976,3,3-4,,,
102.38976,4,3-4,,,
102.38976,5,4-1,,,
102.75639,1,hj2,,,
102.75639,2,hj2,,,
102.75639,3,hj4,,,
102.75639,4,hj4,,,
102.75639,5,hj1,,,
103.35633,1,lp2,,,
103.35633,2,lp2,,,
103.35633,3,lp4,,,
103.35633,4,lp4,,,
103.35633,5,lp1,,,
109.88901,1,j2-3,,,
109.88901,2,j2-3,,,
109.88901,3,j4-1,,,
109.88901,4,j4-1,,,
109.88901,5,j1-2,,,
110.02233,MOT_mc_bg_black_00,b45-80,,
110.08899,MOT_mc_stage_color_00,b-flash,,
110.15565,MOT_mc_light_up_00,off,,
110.95557,5,w2,,,
110.95557,4,w1,,,
110.95557,3,w1,,,
110.95557,2,w3,,,
110.95557,1,w3,,,
