0.03333,MOT_mc_bg_black_00,seat100-0,,
1.8331499999999998,MOT_mc_bg_black_00,b80-65,,
2.13312,MOT_mc_stage_color_00,b-flash,,
2.13312,MOT_mc_speaker_00,temp1,,
2.13312,MOT_mc_light_under_00,l3,,
100.02333,MOT_mc_stage_color_00,b-flash,,
100.25663999999999,1,2-3,r1,,
100.28997,5,w4,,,
100.28997,4,w4,,,
100.28997,3,w2,,,
100.28997,2,w2,,,
100.48995,MOT_mc_stage_color_00,r-flash,,
100.58994,1,3-4,,,
100.92323999999999,1,j4-1,,,
101.12321999999999,MOT_mc_stage_color_00,b-flash,,
101.45652,1,1-2,,,
101.78981999999999,1,2-3,rb0,,
101.78981999999999,2,2-3,l1,,
101.78981999999999,3,2-3,r1,,
101.78981999999999,4,4-1,l1,,
101.78981999999999,5,4-1,r1,,
101.92313999999999,MOT_mc_stage_color_00,b-flash,,
102.42309,1,j3-4,,,
102.55641,MOT_mc_stage_color_00,b-flash,,
102.72305999999999,5,w1,,,
102.72305999999999,4,w1,,,
102.72305999999999,3,w3,,,
102.72305999999999,2,w3,,,
103.12302,1,4-1,,,
103.12302,2,,lb0,,
103.12302,3,,rb0,,
103.12302,4,,lb0,,
103.12302,5,,rb0,,
103.22301,MOT_mc_stage_color_00,y-flash,,
103.85628,1,j1-2,,,
103.85628,2,3-4,,,
103.85628,3,3-4,,,
103.85628,4,1-2,,,
103.85628,5,1-2,,,
103.92294,MOT_mc_stage_color_00,b-flash,,
104.6562,1,2-3,,,
104.6562,4,j2-3,,,
104.75618999999999,MOT_mc_stage_color_00,b-flash,,
104.78952,5,w2,,,
104.78952,3,w4,,,
104.78952,2,w4,,,
104.95617,2,j4-1,,,
105.25614,1,j3-4,,,
105.45612,MOT_mc_stage_color_00,y-flash,,
105.58944,3,j4-1,,,
105.72276,4,w3,,,
105.95607,5,j2-3,,,
106.02273,2,w1,,,
106.18938,MOT_mc_stage_color_00,b-flash,,
106.3227,1,w4,,,
106.35602999999999,1,4-1,l1,,
106.65599999999999,3,w1,,,
106.72265999999999,1,1-2,,,
106.85597999999999,MOT_mc_stage_color_00,b-flash,,
107.02262999999999,5,w3,,,
107.12262,1,2-3,lb0,,
107.12262,2,1-2,,,
107.12262,3,1-2,,,
107.12262,4,3-4,,,
107.12262,5,3-4,,,
107.58923999999999,1,3-4,l1,,
107.58923999999999,2,2-3,l1,,
107.58923999999999,3,2-3,l1,,
107.58923999999999,4,4-1,l1,,
107.58923999999999,5,4-1,l1,,
107.65589999999999,MOT_mc_stage_color_00,b-flash,,
108.15585,1,j4-1,,,
108.28917,MOT_mc_stage_color_00,r-flash,,
108.52248,5,w1,,,
108.52248,4,w1,,,
108.52248,3,w3,,,
108.52248,2,w3,,,
108.85578,1,1-2,lb0,,
108.85578,2,3-4,lb0,,
108.85578,3,3-4,lb0,,
108.85578,4,1-2,lb0,,
108.85578,5,1-2,lb0,,
108.9891,MOT_mc_stage_color_00,b-flash,,
109.62236999999999,1,2-3,,,
109.72236,MOT_mc_stage_color_00,b-flash,,
109.78902,5,w2,,,
109.78902,4,w2,,,
109.78902,3,w4,,,
109.78902,2,w4,,,
109.92233999999999,1,3-4,,,
110.28896999999999,2,4-1,,,
110.28896999999999,3,4-1,,,
110.42228999999999,MOT_mc_stage_color_00,b-flash,,
110.62227,1,j4-1,,,
110.62227,4,j2-3,,,
110.62227,5,j2-3,,,
110.82225,MOT_mc_stage_color_00,y-flash,,
111.22220999999999,3,w1,,,
111.22220999999999,2,w1,,,
111.3222,1,1-2,,,
111.45551999999999,MOT_mc_stage_color_00,b-flash,,
111.68883,5,w3,,,
111.68883,4,w3,,,
111.72215999999999,1,,r1,,
111.95546999999999,MOT_mc_stage_color_00,b-flash,,
112.15545,1,2-3,,,
112.52207999999999,1,j3-4,,,
112.62207,MOT_mc_stage_color_00,b-flash,,
113.28867,1,4-1,rb0,,
113.32199999999999,MOT_mc_stage_color_00,r-flash,,
113.95527,1,1-2,l1,,
114.02193,MOT_mc_stage_color_00,b-flash,,
114.28856999999999,1,2-3,,,
114.28856999999999,2,j1-2,,,
114.28856999999999,3,j1-2,,,
114.38856,MOT_mc_stage_color_00,y-flash,,
114.62187,1,j3-4,,,
114.62187,4,j3-4,,,
114.62187,5,j3-4,,,
114.75519,MOT_mc_stage_color_00,b-flash,,
115.25514,1,4-1,lb0,,
115.25514,2,2-3,,,
115.25514,3,2-3,,,
115.25514,4,4-1,,,
115.25514,5,4-1,,,
115.35512999999999,MOT_mc_stage_color_00,b-flash,,
116.05506,1,j1-2,,,
116.05506,2,j3-4,,,
116.05506,3,j3-4,,,
116.18838,5,w1,,,
116.18838,4,w1,,,
116.18838,MOT_mc_stage_color_00,r-flash,,
116.38835999999999,4,j1-2,,,
116.38835999999999,5,j1-2,,,
116.75498999999999,1,2-3,,,
116.82164999999999,MOT_mc_stage_color_00,b-flash,,
117.12162,3,w4,,,
117.12162,2,w4,,,
117.15495,1,3-4,,,
117.45492,5,w2,,,
117.45492,4,w2,,,
117.58824,1,j4-1,,,
117.6549,MOT_mc_stage_color_00,y-flash,,
117.92154,1,1-2,,,
117.92154,2,j4-1,,,
117.92154,3,j4-1,,,
117.92154,4,j2-3,,,
117.92154,5,j2-3,,,
117.98819999999999,MOT_mc_stage_color_00,b-flash,,
118.25484,1,2-3,,,
118.38816,MOT_mc_stage_color_00,b-flash,,
118.75479,2,,l1,,
118.75479,3,,r1,,
118.75479,4,,l1,,
118.75479,5,,r1,,
118.98809999999999,5,w3,,,
118.98809999999999,4,w3,,,
118.98809999999999,3,w1,,,
118.98809999999999,2,w1,,,
119.08809,1,3-4,,,
119.08809,2,1-2,,,
119.08809,3,1-2,,,
119.08809,4,3-4,,,
119.08809,5,3-4,,,
119.22140999999999,MOT_mc_stage_color_00,b-flash,,
119.65469999999999,1,sp4-1,,,
119.65469999999999,2,2-3,,,
119.65469999999999,3,2-3,,,
119.65469999999999,4,4-1,,,
119.65469999999999,5,4-1,,,
119.82135,MOT_mc_stage_color_00,r-flash,,
120.3213,1,j1-2,,,
120.3213,2,3-4,lb0,,
120.3213,3,3-4,rb0,,
120.3213,4,1-2,lb0,,
120.3213,5,1-2,rb0,,
120.38795999999999,MOT_mc_stage_color_00,b-flash,,
120.65459999999999,4,2-3,,,
120.78792,MOT_mc_stage_color_00,r-flash,,
120.78792,1,2-3,,,
120.78792,2,4-1,,,
120.78792,3,4-1,,,
120.92124,5,2-3,,,
121.28787,1,j3-4,,,
121.42119,MOT_mc_stage_color_00,b-flash,,
121.42119,2,j1-2,,,
121.42119,3,j1-2,,,
121.55451,4,j3-4,,,
121.55451,5,j3-4,,,
122.15445,1,j4-1,,,
122.48774999999999,3,w2,,,
122.48774999999999,2,w2,,,
122.58774,1,1-2,,b0,
122.58774,2,2-3,,b-1,
122.58774,3,2-3,,b-1,
122.58774,4,4-1,,b-1,
122.58774,5,4-1,,b-1,
122.58774,1,,,,D20
122.75439,MOT_mc_stage_color_00,b-flash,,
122.75439,MOT_mc_bg_black_00,b20-65,,
122.75439,MOT_mc_light_up_00,l1,,
122.75439,MOT_mc_light_center_00,l1,,
122.75439,MOT_mc_light_under_00,l3,,
122.82105,MOT_mc_speaker_00,stay,,
123.52098,5,w1,,,
123.52098,4,w1,,,
123.52098,3,w3,,,
123.52098,2,w3,,,
123.52098,1,w2,,,
