0.03333,MOT_mc_bg_black_00,seat100-0,,
1.13322,MOT_control_all,z00,,
1.13322,MOT_all,cut1,,
1.13322,6,sort,-2000,
1.13322,7,sort,-2000,
1.13322,8,sort,-2000,
1.13322,9,sort,-2000,
99.92334,6,w2,,,
99.92334,2,w3,,,
99.95667,3,lp4,,,
99.99,9,w1,,,
99.99,8,w1,,,
99.99,5,w3,,,
99.99,4,w3,,,
100.38996,3,4-1,rb0,,
101.3232,3,1-2,r1,,
101.68983,3,,,b1,
101.95647,MOT_control_all,z19,,
102.22310999999999,1,3-4,r1,,
102.22310999999999,2,3-4,lb0,,
102.22310999999999,3,2-3,r2,,
102.22310999999999,4,3-4,r1,,
102.22310999999999,5,3-4,lb0,,
102.22310999999999,6,2-3,r1,,
102.22310999999999,7,2-3,r1,,
102.22310999999999,8,1-2,r1,,
102.22310999999999,9,1-2,r1,,
102.72305999999999,1,lp4,,,
102.72305999999999,2,lp4,,,
102.72305999999999,3,lp3,,,
102.72305999999999,4,lp4,,,
102.72305999999999,5,lp4,,,
102.72305999999999,6,lp3,,,
102.72305999999999,7,lp3,,,
102.72305999999999,8,lp2,,,
102.72305999999999,9,lp2,,,
103.12302,1,4-1,rb0,,
103.12302,2,4-1,l1,,
103.12302,3,3-4,rb1,,
103.12302,4,4-1,rb0,,
103.12302,5,4-1,l1,,
103.12302,6,3-4,rb0,,
103.12302,7,3-4,rb0,,
103.12302,8,2-3,rb0,,
103.12302,9,2-3,rb0,,
103.58963999999999,1,1-2,,,
103.58963999999999,2,1-2,,,
103.58963999999999,3,4-1,,,
103.58963999999999,4,1-2,,,
103.58963999999999,5,1-2,,,
103.58963999999999,6,4-1,,,
103.58963999999999,7,4-1,,,
103.58963999999999,8,3-4,,,
103.58963999999999,9,3-4,,,
104.12292,1,hj2,,,
104.18957999999999,2,hj2,,,
104.18957999999999,3,hj1,,,
104.18957999999999,6,hj1,,,
104.18957999999999,7,hj1,,,
104.25623999999999,4,hj2,,,
104.25623999999999,5,hj2,,,
104.25623999999999,8,hj4,,,
104.25623999999999,9,hj4,,,
104.42289,MOT_control_all,z20,,
104.88951,MOT_mc_stage_color_00,r-flash,,
104.88951,2,2-3,,f2,
105.35613,1,w2,,,
105.42278999999999,7,w1,,,
105.42278999999999,6,w1,,,
105.42278999999999,3,w1,,,
105.48944999999999,9,w4,,,
105.48944999999999,8,w4,,,
105.48944999999999,5,w2,,,
105.48944999999999,4,w2,,,
105.52278,2,3-4,l2,,
106.05606,2,j4-1,,,
106.75599,2,1-2,lb1,,
107.28927,2,lp2,,,
107.55591,MOT_control_all,z21,,
107.65589999999999,2,w2,,b1,
107.65589999999999,1,2-3,,f2,
108.12252,1,sp3-4,,,
108.78912,1,sj4,,,
109.22241,1,lp4,,,
109.58904,1,j4-1,,,
110.18898,1,lp1,,,
110.28896999999999,MOT_control_all,z22,,
110.62227,1,w1,,b1,
110.62227,1,1-2,,,
110.62227,6,1-2,,,
110.62227,7,1-2,,,
110.82225,2,2-3,,,
110.82225,3,1-2,,,
110.82225,8,4-1,,,
110.82225,9,4-1,,,
111.02223,4,2-3,,,
111.02223,5,2-3,,,
111.02223,1,2-3,,,
111.22220999999999,2,3-4,,,
111.22220999999999,3,2-3,,,
111.22220999999999,6,2-3,,,
111.22220999999999,7,2-3,,,
111.42219,2,4-1,,,
111.42219,3,3-4,,,
111.42219,8,1-2,,,
111.42219,9,1-2,,,
111.62217,4,3-4,,,
111.62217,5,3-4,,,
111.62217,8,2-3,,,
111.62217,9,2-3,,,
111.95546999999999,1,w3,,,
112.02212999999999,1,3-4,r1,,
112.02212999999999,2,1-2,lb0,,
112.02212999999999,3,4-1,r2,,
112.02212999999999,4,4-1,r1,,
112.02212999999999,5,4-1,lb0,,
112.02212999999999,6,3-4,r1,,
112.02212999999999,7,3-4,r1,,
112.02212999999999,8,3-4,r1,,
112.02212999999999,9,3-4,r1,,
112.95537,9,w4,,,
112.95537,8,w4,,,
112.95537,7,w4,,,
112.95537,6,w4,,,
112.95537,5,w1,,,
112.95537,4,w1,,,
112.95537,3,w1,,,
112.95537,2,w2,,,
112.95537,1,w4,,,
113.05536,1,4-1,rb0,,
113.05536,2,2-3,l1,,
113.05536,3,1-2,rb1,,
113.05536,4,1-2,rb0,,
113.05536,5,1-2,l1,,
113.05536,6,4-1,rb0,,
113.05536,7,4-1,rb0,,
113.05536,8,4-1,rb0,,
113.05536,9,4-1,rb0,,
113.52198,1,j1-2,,,
113.52198,2,j3-4,,,
113.52198,3,j2-3,,,
113.52198,4,j2-3,,,
113.52198,5,j2-3,,,
113.52198,6,j1-2,,,
113.52198,7,j1-2,,,
113.52198,8,j1-2,,,
113.52198,9,j1-2,,,
114.22191,1,lp2,,,
114.22191,2,lp4,,,
114.22191,3,lp3,,,
114.22191,4,lp3,,,
114.22191,5,lp3,,,
114.22191,6,lp2,,,
114.22191,7,lp2,,,
114.22191,8,lp2,,,
114.22191,9,lp2,,,
115.45512,4,3-4,,,
115.45512,8,2-3,,,
115.52177999999999,2,4-1,,,
115.52177999999999,6,2-3,,,
115.58843999999999,1,2-3,,,
115.65509999999999,7,2-3,,,
115.65509999999999,3,3-4,,,
115.72175999999999,9,2-3,,,
115.72175999999999,5,3-4,,,
116.18838,4,4-1,l1,,
116.18838,5,4-1,lb0,,
116.18838,8,3-4,l1,,
116.18838,9,3-4,r1,,
116.45501999999999,6,w3,,,
116.45501999999999,2,w1,,,
116.52167999999999,1,w3,,,
116.58833999999999,7,w3,,,
116.58833999999999,3,w4,,,
117.12162,9,w4,,,
117.12162,8,w4,,,
117.12162,5,w1,,,
117.12162,4,w1,,,
117.12162,2,1-2,l2,,
117.12162,3,4-1,r2,,
117.12162,6,3-4,l1,,
117.12162,7,3-4,r1,,
117.75488999999999,1,sp3-4,,,
117.95487,2,sp2-3,,,
117.95487,3,sp1-2,,,
117.95487,6,sp4-1,,,
117.95487,7,sp4-1,,,
118.18817999999999,4,sp1-2,,,
118.18817999999999,5,sp1-2,,,
118.18817999999999,8,sp4-1,,,
118.18817999999999,9,sp4-1,,,
119.22140999999999,1,j4-1,,,
119.28806999999999,2,j3-4,,,
119.28806999999999,3,j2-3,,,
119.28806999999999,6,j1-2,,,
119.28806999999999,7,j1-2,,,
119.35472999999999,4,j2-3,,,
119.35472999999999,5,j2-3,,,
119.35472999999999,8,j1-2,,,
119.35472999999999,9,j1-2,,,
119.78801999999999,1,lp1,,,
119.78801999999999,2,lp4,,,
119.78801999999999,3,lp3,,,
119.78801999999999,4,lp3,,,
119.78801999999999,5,lp3,,,
119.78801999999999,6,lp2,,,
119.78801999999999,7,lp2,,,
119.78801999999999,8,lp2,,,
119.78801999999999,9,lp2,,,
120.18798,1,1-2,,,
120.18798,2,4-1,lb1,,
120.18798,3,3-4,rb1,,
120.18798,4,3-4,lb0,,
120.18798,5,3-4,l1,,
120.18798,6,2-3,lb0,,
120.18798,7,2-3,rb0,,
120.18798,8,2-3,lb0,,
120.18798,9,2-3,rb0,,
121.08789,1,2-3,,,
121.08789,2,,lb0,,
121.08789,3,,rb0,,
121.08789,4,,r1,,
121.08789,5,,l2,,
121.08789,6,,r1,,
121.08789,7,,l1,,
121.08789,8,,r1,,
121.08789,9,,l1,,
121.12122,9,w3,,,
121.12122,8,w3,,,
121.12122,7,w3,,,
121.12122,6,w3,,,
121.12122,5,w4,,,
121.12122,4,w4,,,
121.12122,3,w4,,,
121.12122,2,w1,,,
122.02113,1,w3,,,
122.22111,1,3-4,,,
122.28777,6,3-4,,,
122.28777,7,3-4,,,
122.35443,2,1-2,,,
122.35443,3,4-1,,,
122.42108999999999,8,3-4,,,
122.42108999999999,9,3-4,,,
122.48774999999999,4,4-1,,,
122.48774999999999,5,4-1,,,
123.15435,1,w4,,,
123.22100999999999,7,w4,,,
123.22100999999999,6,w4,,,
123.28766999999999,3,w1,,,
123.28766999999999,2,w2,,,
123.35432999999999,9,w4,,,
123.35432999999999,8,w4,,,
123.42098999999999,5,w1,,,
123.42098999999999,4,w1,,,
123.68763,6,4-1,,,
123.68763,7,4-1,,,
123.68763,8,4-1,,,
123.68763,9,4-1,,,
124.12092,6,lp1,,,
124.12092,7,lp1,,,
124.12092,8,lp1,,,
124.12092,9,lp1,,,
124.38756,1,4-1,,,
124.38756,2,2-3,,,
124.38756,3,1-2,,,
124.38756,4,1-2,,,
124.38756,5,1-2,,,
124.85418,1,j1-2,,,
124.85418,2,j3-4,,,
124.85418,3,j2-3,,,
124.85418,4,j2-3,,,
124.85418,5,j2-3,,,
124.85418,6,j1-2,,,
124.85418,7,j1-2,,,
124.85418,8,j1-2,,,
124.85418,9,j1-2,,,
125.58744,1,lp2,,,
125.58744,2,lp4,,,
125.58744,3,lp3,,,
125.58744,4,lp3,,,
125.58744,5,lp3,,,
125.92074,9,w2,,,
125.92074,8,w2,,,
125.92074,7,w2,,,
125.92074,6,w2,,,
126.52068,1,2-3,,,
126.52068,2,4-1,,,
126.52068,3,3-4,,,
126.52068,4,3-4,,,
126.52068,5,3-4,,,
126.52068,6,2-3,,,
126.52068,7,2-3,,,
126.52068,8,2-3,,,
126.52068,9,2-3,,,
126.92063999999999,1,lp3,,,
126.92063999999999,2,lp1,,,
126.92063999999999,3,lp4,,,
126.92063999999999,4,lp4,,,
126.92063999999999,5,lp4,,,
126.92063999999999,6,lp3,,,
126.92063999999999,7,lp3,,,
126.92063999999999,8,lp3,,,
126.92063999999999,9,lp3,,,
131.88681,MOT_mc_back_00,stay,,
131.88681,MOT_mc_light_up_00,l1,,
131.88681,MOT_mc_light_center_00,l1,,
131.88681,MOT_mc_special_01,l1,,
131.88681,MOT_mc_bg_black_00,b0-45,,
131.88681,1,3-4,,,
131.88681,2,1-2,,,
131.88681,3,4-1,,,
131.88681,4,4-1,,,
131.88681,5,4-1,,,
131.88681,6,3-4,,,
131.88681,7,3-4,,,
131.88681,8,3-4,,,
131.88681,9,3-4,,,
132.82004999999998,9,w4,,,
132.82004999999998,8,w4,,,
132.82004999999998,7,w4,,,
132.82004999999998,6,w4,,,
132.82004999999998,5,w1,,,
132.82004999999998,4,w1,,,
132.82004999999998,3,w1,,,
132.82004999999998,2,w2,,,
132.82004999999998,1,w4,,,
