0.03333,MOT_mc_bg_black_00,seat100-0,,
2.3331,MOT_mc_bg_black_00,b80-65,,
2.3997599999999997,MOT_mc_speaker_00,temp2,,
2.53308,MOT_mc_light_under_00,l3,,
2.53308,2,sort,-500,
2.53308,3,sort,-500,
115.65509999999999,3,3-4,rb1,,
115.72175999999999,2,w3,,,
115.92174,2,3-4,r1,,
116.05506,MOT_mc_stage_color_00,r-flash,,
116.22171,2,4-1,,,
116.35503,1,w2,,,
116.58833999999999,3,w4,,,
116.655,2,hj1,,,
116.68833,MOT_mc_stage_color_00,b-flash,,
117.28827,2,1-2,rb0,,
117.32159999999999,MOT_mc_stage_color_00,y-flash,,
117.55490999999999,2,2-3,,,
117.88821,1,2-3,,,
117.88821,2,j3-4,,,
117.88821,3,4-1,r2,,
118.05485999999999,MOT_mc_stage_color_00,b-flash,,
118.15485,3,j1-2,,,
118.48814999999999,2,sp4-1,,,
118.55480999999999,MOT_mc_stage_color_00,b-flash,,
118.82145,1,w3,,,
118.98809999999999,2,hj1,,,
119.05476,MOT_mc_stage_color_00,y-flash,,
119.22140999999999,3,w2,,,
119.65469999999999,MOT_mc_stage_color_00,b-flash,,
119.65469999999999,2,1-2,l1,,
120.12132,2,2-3,l2,,
120.35463,1,3-4,,,
120.35463,3,2-3,r3,,
120.45461999999999,2,lp3,,,
120.48795,MOT_mc_stage_color_00,r-flash,,
120.62127,3,3-4,rb2,,
120.92124,2,j3-4,,,
121.02122999999999,MOT_mc_stage_color_00,b-flash,,
121.28787,1,w4,,,
121.42119,2,4-1,lb1,,
121.55451,3,w4,,,
121.72116,2,1-2,,,
122.02113,MOT_mc_stage_color_00,r-flash,,
122.02113,2,2-3,,,
122.28777,2,,lb0,,
122.55440999999999,1,4-1,,,
122.55440999999999,3,4-1,rb1,,
122.72106,MOT_mc_stage_color_00,y-flash,,
122.82105,3,1-2,rb0,,
122.95437,2,w3,,,
123.28766999999999,2,3-4,r1,,
123.321,MOT_mc_stage_color_00,b-flash,,
123.48764999999999,1,w1,,,
123.75429,3,w2,,,
123.75429,2,4-1,,,
124.08758999999999,2,j1-2,,,
124.52087999999999,MOT_mc_stage_color_00,y-flash,,
124.55421,2,2-3,rb0,,
124.92084,2,3-4,l1,,
125.08748999999999,1,1-2,,,
125.08748999999999,3,2-3,r1,,
125.25413999999999,MOT_mc_stage_color_00,r-flash,,
125.35413,3,3-4,r2,,
125.62077,2,4-1,l2,,
125.68742999999999,MOT_mc_stage_color_00,b-flash,,
126.02073,1,w2,,,
126.18737999999999,2,j1-2,,,
126.28737,3,w4,,,
126.38736,MOT_mc_stage_color_00,y-flash,,
126.78732,2,2-3,lb1,,
126.92063999999999,MOT_mc_stage_color_00,b-flash,,
127.28726999999999,2,3-4,l2,,
127.58724,MOT_mc_stage_color_00,r-flash,,
127.62057,2,hj4,,,
128.18717999999998,MOT_mc_stage_color_00,b-flash,,
128.22051,2,4-1,lb1,,
128.22051,3,4-1,rb1,,
128.48714999999999,MOT_mc_stage_color_00,r-flash,,
128.6538,1,2-3,,,
128.6538,2,j1-2,,,
128.6538,3,j1-2,,,
128.85378,MOT_mc_stage_color_00,y-flash,,
129.38706,MOT_mc_stage_color_00,r-flash,,
129.42039,2,2-3,lb0,,
129.42039,3,2-3,rb0,,
129.58704,1,w3,,,
129.68703,MOT_mc_stage_color_00,y-flash,,
129.88701,1,3-4,,,
129.88701,2,j3-4,,,
129.88701,3,j3-4,,,
129.987,MOT_mc_stage_color_00,b-flash,,
130.45362,2,4-1,,,
130.45362,3,4-1,,,
130.55361,MOT_mc_stage_color_00,b-flash,,
130.72026,2,1-2,,,
130.72026,3,1-2,,,
130.82025,1,w4,,,
130.85358,MOT_mc_stage_color_00,r-flash,,
130.9869,2,j2-3,,,
131.15355,MOT_mc_stage_color_00,y-flash,,
131.28687,3,j2-3,,,
131.45352,MOT_mc_stage_color_00,r-flash,,
131.72016,1,4-1,,,
131.72016,2,sp3-4,,,
131.72016,3,sp3-4,,,
131.85348,MOT_mc_stage_color_00,b-flash,,
132.38675999999998,2,hj4,,,
132.38675999999998,3,hj4,,,
132.48675,MOT_mc_stage_color_00,b-flash,,
132.6534,1,w1,,,
133.02003,2,lp4,,,
133.02003,3,lp4,,,
133.61997,1,1-2,,,
133.61997,2,4-1,,,
133.61997,3,4-1,,,
133.61997,2,,,,D20
133.61997,3,,,,D20
133.75329,MOT_mc_stage_color_00,y-flash,,
133.75329,MOT_mc_speaker_00,stay,,
133.75329,MOT_mc_light_up_00,l1,,
133.75329,MOT_mc_light_center_00,l2,,
133.75329,MOT_mc_light_under_00,l3,,
134.55321,3,w1,,,
134.55321,2,w1,,,
134.55321,1,w2,,,
