0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
2.86638,MOT_mc_speaker_00,temp4,,
115.42179,5,j2-3,,,
115.9884,2,,,,D20
115.9884,3,,,,D20
115.9884,4,,,,D20
115.9884,5,,,,D20
115.9884,2,j3-4,,,
115.9884,3,j3-4,,,
115.9884,4,j3-4,,,
115.9884,5,j3-4,,,
116.18838,1,4-1,,,
116.55501,2,hj4,,,
116.55501,3,hj4,,,
116.55501,4,hj4,,,
116.55501,5,hj4,,,
116.55501,1,hj1,,,
116.9883,MOT_mc_stage_color_00,r-flash,,
116.9883,MOT_mc_bg_black_00,b20-65,,
116.9883,MOT_mc_speaker_00,temp4,,
116.9883,MOT_mc_light_up_00,l3_lp,,
116.9883,MOT_mc_light_center_00,l2,,
116.9883,MOT_mc_light_under_00,l2,,
117.35493,2,sj4,,,
117.35493,3,sj4,,,
117.35493,4,sj4,,,
117.35493,5,sj4,,,
117.78822,1,w1,,,
117.85488,5,w4,,,
117.85488,4,w4,,,
117.85488,3,w4,,,
117.85488,2,w4,,,
118.12151999999999,2,,,,L0
118.12151999999999,3,,,,L0
118.12151999999999,4,,,,L0
118.12151999999999,5,,,,L0
118.12151999999999,1,1-2,,,
118.12151999999999,2,4-1,,,
118.12151999999999,3,4-1,,,
118.12151999999999,4,4-1,,,
118.12151999999999,5,4-1,,,
118.62146999999999,1,sj2,,,
118.62146999999999,2,sj1,,,
118.62146999999999,3,sj1,,,
118.62146999999999,4,sj1,,,
118.62146999999999,5,sj1,,,
119.12142,5,w1,,,
119.12142,4,w1,,,
119.12142,3,w1,,,
119.12142,2,w1,,,
119.12142,1,hj2,,,
119.12142,2,hj1,,,
119.12142,3,hj1,,,
119.12142,4,hj1,,,
119.12142,5,hj1,,,
119.72135999999999,1,2-3,,,
119.72135999999999,2,1-2,,,
119.72135999999999,3,1-2,,,
119.72135999999999,4,1-2,,,
119.72135999999999,5,1-2,,,
120.3213,1,j3-4,,,
120.3213,2,j2-3,,,
120.3213,3,j2-3,,,
120.3213,4,j2-3,,,
120.3213,5,j2-3,,,
121.12122,1,4-1,,,
121.12122,2,3-4,,,
121.12122,3,3-4,,,
121.12122,4,3-4,,,
121.12122,5,3-4,,,
121.62116999999999,1,sj1,,,
121.62116999999999,2,sj4,,,
121.62116999999999,3,sj4,,,
121.62116999999999,4,sj4,,,
121.62116999999999,5,sj4,,,
122.12111999999999,5,w4,,,
122.12111999999999,4,w4,,,
122.12111999999999,3,w4,,,
122.12111999999999,2,w4,,,
122.12111999999999,1,hj1,,,
122.12111999999999,2,hj4,,,
122.12111999999999,3,hj4,,,
122.12111999999999,4,hj4,,,
122.12111999999999,5,hj4,,,
122.72106,1,1-2,,,
122.72106,2,4-1,,,
122.72106,3,4-1,,,
122.72106,4,4-1,,,
122.72106,5,4-1,,,
123.321,1,sj2,,,
123.321,2,sj1,,,
123.321,3,sj1,,,
123.321,4,sj1,,,
123.321,5,sj1,,,
123.82095,5,w1,,,
123.82095,4,w1,,,
123.82095,3,w1,,,
123.82095,2,w1,,,
123.82095,1,w2,,,
124.12092,1,2-3,,,
124.12092,2,1-2,,,
124.12092,3,1-2,,,
124.12092,4,1-2,,,
124.12092,5,1-2,,,
124.62087,1,sj3,,,
124.62087,2,sj2,,,
124.62087,3,sj2,,,
124.62087,4,sj2,,,
124.62087,5,sj2,,,
125.12082,5,w2,,,
125.12082,4,w2,,,
125.12082,3,w2,,,
125.12082,2,w2,,,
125.12082,1,hj3,,,
125.12082,2,hj2,,,
125.12082,3,hj2,,,
125.12082,4,hj2,,,
125.12082,5,hj2,,,
125.88740999999999,1,3-4,,,
125.88740999999999,2,2-3,,,
125.88740999999999,3,2-3,,,
125.88740999999999,4,2-3,,,
125.88740999999999,5,2-3,,,
126.42069,1,sj4,,,
126.42069,2,sj3,,,
126.42069,3,sj3,,,
126.42069,4,sj3,,,
126.42069,5,sj3,,,
126.68732999999999,MOT_mc_stage_color_00,y-flash,,
126.68732999999999,MOT_mc_speaker_00,stay,,
126.88731,1,4-1,,,
126.88731,2,3-4,,,
126.88731,3,3-4,,,
126.88731,4,3-4,,,
126.88731,5,3-4,,,
127.45392,1,sj1,,,
127.45392,2,sj4,,,
127.45392,3,sj4,,,
127.45392,4,sj4,,,
127.45392,5,sj4,,,
127.95387,5,w4,,,
127.95387,4,w4,,,
127.95387,3,w4,,,
127.95387,2,w4,,,
127.95387,1,w1,,,
127.9872,1,j1-2,,,
127.9872,2,j4-1,,,
127.9872,3,j4-1,,,
127.9872,4,j4-1,,,
127.9872,5,j4-1,,,
129.05375999999998,5,w1,,,
129.05375999999998,4,w1,,,
129.05375999999998,3,w1,,,
129.05375999999998,2,w1,,,
129.05375999999998,1,w2,,,
129.75369,MOT_mc_stage_color_00,stay,,
129.75369,MOT_mc_light_up_00,l1,,
129.75369,MOT_mc_light_center_00,l1,,
129.75369,MOT_mc_light_under_00,l1,,
129.75369,1,,,,D20
129.75369,2,,,,D20
129.75369,3,,,,D20
129.75369,4,,,,D20
129.75369,5,,,,D20
