0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_back_00,lp_01,,
0.03333,MOT_mc_light_center_00,lp_01,,
0.03333,MOT_mc_light_under_00,l1,,
117.68822999999999,3,j3-4,,,
117.75488999999999,4,j1-2,,,
117.75488999999999,5,j3-4,,,
117.88821,MOT_mc_special_01,stay,,
118.02153,1,3-4,,,
118.02153,2,2-3,,f1,L0
118.02153,3,4-1,,f1,L0
118.02153,4,2-3,,f1,L0
118.02153,5,4-1,,f1,L0
118.35482999999999,1,4-1,l1,,
118.35482999999999,2,3-4,l1,,
118.35482999999999,3,1-2,l1,,
118.35482999999999,4,3-4,l1,,
118.35482999999999,5,1-2,l2,,
118.68813,1,1-2,,,
118.68813,2,4-1,,,
118.68813,3,2-3,,,
118.68813,4,4-1,,,
118.68813,5,2-3,,,
119.02143,1,2-3,lb0,,
119.02143,2,1-2,lb0,,
119.02143,3,3-4,lb0,,
119.02143,4,1-2,lb0,,
119.02143,5,3-4,lb1,,
119.48805,1,hj3,,,
119.92134,2,hj2,,,
119.92134,3,hj4,,,
119.95467,5,w4,,,
119.95467,4,w2,,,
120.48795,4,hj2,,,
120.48795,5,hj4,,,
120.72126,1,w3,,,
121.02122999999999,1,j3-4,,,
121.02122999999999,2,j2-3,,,
121.02122999999999,3,j4-1,,,
121.02122999999999,4,j2-3,,,
121.02122999999999,5,j4-1,,,
121.52118,1,hj4,,,
121.58784,2,hj3,,,
121.58784,3,hj1,,,
121.6545,MOT_mc_stage_color_00,b-flash,,
121.6545,MOT_mc_bg_black_00,b45-65,,
121.6545,MOT_mc_back_00,night_stay,,
121.6545,MOT_mc_light_center_00,night_stay,,
121.6545,MOT_mc_light_under_00,stay,,
121.6545,4,hj3,,,D40
121.6545,5,hj1,,,D40
121.6545,1,,,,D40
121.6545,2,,,,D40
121.6545,3,,,,D40
121.6545,MOT_all,cut03,,
122.75439,1,w4,,,
122.82105,3,w1,,,
122.82105,2,w3,,,
122.88771,5,w1,,,
122.88771,4,w3,,,
