0.03333,MOT_mc_bg_black_00,seat100-0,,
3.3329999999999997,MOT_mc_bg_black_00,b80-45_2,,
3.4663199999999996,MOT_mc_speaker_00,temp1,,
116.42169,1,1-2,,,
116.52167999999999,MOT_mc_stage_color_00,y-flash,,
116.68833,5,w4,,,
116.68833,4,w4,,,
116.68833,3,w3,,,
116.68833,2,w3,,,
116.72166,2,3-4,,,
116.72166,3,3-4,,,
117.05496,4,4-1,,,
117.05496,5,4-1,,,
117.35493,1,w2,,,
117.38825999999999,1,2-3,,,
117.6549,3,w4,,,
117.6549,2,w4,,,
117.75488999999999,1,,r1,,
117.75488999999999,2,4-1,,,
117.75488999999999,3,4-1,,,
117.75488999999999,4,1-2,,,
117.75488999999999,5,1-2,,,
118.3215,1,w3,,,
118.58814,1,3-4,,,
118.58814,2,j1-2,,,
118.58814,3,j1-2,,,
118.58814,4,j2-3,,,
118.58814,5,j2-3,,,
119.18808,1,,rb0,,
119.18808,2,2-3,,,
119.18808,3,2-3,,,
119.18808,4,3-4,,,
119.18808,5,3-4,,,
119.52138,1,w4,,,
119.68803,1,sp4-1,,,
119.68803,2,sp3-4,,,
119.68803,3,sp3-4,,,
119.68803,4,sp4-1,,,
119.68803,5,sp4-1,,,
120.38795999999999,1,hj1,,,
120.38795999999999,2,hj4,,,
120.38795999999999,3,hj4,,,
120.38795999999999,4,hj1,,,
120.38795999999999,5,hj1,,,
120.65459999999999,MOT_mc_stage_color_00,b-flash,,
121.55451,MOT_mc_stage_color_00,b-flash,,
121.55451,MOT_mc_speaker_00,stay,,
121.55451,1,,,b0,
121.55451,1,,,,D20
121.55451,1,1-2,,,
121.55451,2,4-1,,,
121.55451,3,4-1,,,
121.55451,4,1-2,,,
121.55451,5,1-2,,,
122.48774999999999,5,w2,,,
122.48774999999999,4,w2,,,
122.48774999999999,3,w1,,,
122.48774999999999,2,w1,,,
122.48774999999999,1,w2,,,
