0.03333,MOT_mc_bg_black_00,b80-45,,
0.06666,MOT_all,cut1,,
0.06666,MOT_control_all,zoom_1,,
104.02293,4,,,,L0
104.02293,5,,,,L0
104.02293,1,hj1,,,
104.02293,4,hj3,,,
104.02293,5,hj1,,,
104.48955,3,w2,,,
104.48955,2,w3,,,
104.68952999999999,1,,,,D40
104.68952999999999,4,,,,D40
104.68952999999999,5,,,,D40
104.68952999999999,2,,,,L0
104.68952999999999,3,,,,L0
104.68952999999999,2,hj3,,,
104.68952999999999,3,hj2,,,
104.85618,MOT_mc_stage_color_00,b-flash,,
105.25614,5,w1,,,
105.25614,4,w3,,,
105.25614,1,w1,,,
105.28947,2,,,,D40
105.28947,3,,,,D40
105.28947,1,,,,L0
105.28947,4,,,,L0
105.28947,5,,,,L0
105.28947,1,hj1,,,
105.28947,4,hj3,,,
105.28947,5,hj1,,,
105.68943,2,,,,L0
105.68943,3,,,,L0
105.68943,1,,,,D40
105.68943,4,,,,D40
105.68943,5,,,,D40
105.68943,2,hj3,,,
105.68943,3,hj2,,,
105.82275,MOT_mc_stage_color_00,y-flash,,
106.15605,1,,,,L0
106.15605,4,,,,L0
106.15605,5,,,,L0
106.15605,2,,,,D40
106.15605,3,,,,D40
106.15605,1,1-2,,,
106.15605,4,3-4,,,
106.15605,5,1-2,,,
106.58933999999999,1,2-3,,,
106.58933999999999,4,4-1,,,
106.58933999999999,5,2-3,,,
106.92264,3,w2,,,
106.92264,2,w3,,,
107.02262999999999,1,3-4,,,
107.02262999999999,4,1-2,,,
107.02262999999999,5,3-4,,,
107.52257999999999,1,j4-1,,,
107.52257999999999,4,j2-3,,,
107.52257999999999,5,j4-1,,,
107.85588,MOT_control_all,zoom_20,,
108.02252999999999,MOT_mc_stage_color_00,r-flash,,
108.02252999999999,1,hj1,,,
108.02252999999999,4,hj3,,,
108.02252999999999,5,hj1,,,
109.25573999999999,5,w1,,,
109.25573999999999,4,w3,,,
109.25573999999999,1,w1,,,
109.35573,1,,,,D40
109.35573,4,,,,D40
109.35573,5,,,,D40
109.35573,1,1-2,,,
109.35573,2,3-4,,,
109.35573,3,2-3,,,
109.35573,4,3-4,,,
109.35573,5,1-2,,,
109.72236,1,,,,L0
109.72236,2,,,,L0
109.72236,3,,,,L0
109.72236,4,,,,L0
109.72236,5,,,,L0
109.78902,1,2-3,,,
109.78902,2,4-1,,,
109.78902,3,3-4,,,
109.78902,4,4-1,l3,,
109.78902,5,2-3,r3,,
110.18898,1,3-4,,,
110.18898,2,1-2,l3,,
110.18898,3,4-1,r3,,
110.18898,4,1-2,,,
110.18898,5,3-4,,,
110.52228,1,hj4,,,
110.52228,2,hj2,,,
110.52228,3,hj1,,,
110.52228,4,hj2,,,
110.52228,5,hj4,,,
111.05556,4,j2-3,,,
111.05556,5,j4-1,,,
111.42219,MOT_mc_stage_color_00,b-flash,,
111.42219,2,j2-3,,,
111.42219,3,j1-2,,,
111.75549,1,w4,,,
111.85548,MOT_mc_stage_color_00,y-flash,,
111.85548,1,j4-1,,,
112.12212,5,w1,,,
112.12212,4,w3,,,
112.25544,MOT_mc_stage_color_00,r-flash,,
112.48875,3,w2,,,
112.48875,2,w3,,,
112.58874,4,hj3,,,
112.58874,5,hj1,,,
112.78872,2,hj3,,,
112.78872,3,hj2,,,
112.92204,1,w1,,,
113.15535,MOT_mc_stage_color_00,b-flash,,
113.45532,1,hj1,,,
113.45532,2,hj3,,,
113.45532,3,hj2,,,
113.45532,4,hj3,,,
113.45532,5,hj1,,,
113.48864999999999,MOT_mc_stage_color_00,y-flash,,
113.82195,MOT_mc_stage_color_00,r-flash,,
114.08859,1,1-2,,,
114.08859,2,3-4,,,
114.08859,3,2-3,,,
114.08859,4,3-4,,,
114.08859,5,1-2,,,
114.38856,MOT_mc_stage_color_00,r-flash,,
114.72185999999999,MOT_mc_stage_color_00,b-flash,,
114.72185999999999,4,j4-1,,,
114.72185999999999,5,j2-3,,,
115.02183,3,w3,,,
115.02183,2,w4,,,
115.02183,1,w2,,,
115.15514999999999,MOT_mc_stage_color_00,y-flash,,
115.15514999999999,2,j4-1,,,
115.15514999999999,3,j3-4,,,
115.55511,MOT_mc_stage_color_00,r-flash,,
115.55511,1,j2-3,,,
115.78841999999999,5,w3,,,
115.78841999999999,4,w1,,,
116.22171,3,w4,,,
116.22171,2,w1,,,
116.25504,4,hj1,,,
116.25504,5,hj3,,,
116.45501999999999,MOT_mc_stage_color_00,b-flash,,
116.45501999999999,2,hj1,,,
116.45501999999999,3,hj4,,,
116.62167,1,w3,,,
116.78832,MOT_mc_stage_color_00,y-flash,,
117.12162,MOT_mc_stage_color_00,r-flash,,
117.12162,1,j3-4,,,
117.12162,2,j1-2,,,
117.12162,3,j4-1,,,
117.12162,4,j1-2,,,
117.12162,5,j3-4,,,
117.68822999999999,MOT_mc_stage_color_00,r-flash,,
117.72156,1,hj4,,,
117.72156,2,hj2,,,
117.72156,3,hj1,,,
117.72156,4,hj2,,,
117.72156,5,hj4,,,
118.95477,5,w4,,,
118.95477,4,w2,,,
118.95477,3,w1,,,
118.95477,2,w2,,,
118.95477,1,w4,,,
119.75469,MOT_all,cut2,,
119.75469,1,,,,D40
119.75469,2,,,,D40
119.75469,3,,,,D40
119.75469,4,,,,D40
119.75469,5,,,,D40
119.75469,MOT_mc_stage_color_00,b-flash,,
119.75469,MOT_mc_back_00,lt_1,,
