0.03333,MOT_mc_bg_black_00,seat100-0,,
2.13312,MOT_mc_stage_color_00,b-flash,,
2.13312,MOT_mc_light_up_00,l1,,
2.13312,MOT_mc_light_center_00,l1,,
2.13312,MOT_mc_light_under_00,l1,,
2.13312,MOT_mc_bg_black_00,b80-65,,
2.13312,MOT_mc_speaker_00,temp1,,
112.25544,5,w2,,,
112.25544,4,w2,,,
112.35543,1,sp4-1,,,
112.35543,2,sp2-3,,,
112.35543,3,sp2-3,,,
112.35543,4,sp2-3,,,
112.35543,5,sp2-3,,,
118.45482,MOT_mc_stage_color_00,b-flash,,
118.45482,MOT_mc_light_up_00,l1,,
118.45482,MOT_mc_light_center_00,l1,,
118.45482,MOT_mc_speaker_00,stay,,
118.45482,MOT_mc_bg_black_00,b20-65,,
118.45482,1,sj1,,,
118.45482,2,sj3,,,
118.45482,3,sj3,,,
118.45482,4,sj3,,,
118.45482,5,sj3,,,
118.95477,5,w3,,,
118.95477,4,w3,,,
118.95477,3,w3,,,
118.95477,2,w3,,,
118.95477,1,w1,,,
