0.03333,14,sort,-1500,
0.03333,2,sort,-1500,
0.03333,3,sort,-1500,
0.03333,10,sort,-1500,
0.03333,13,sort,-1500,
0.03333,6,sort,-1500,
0.03333,7,sort,-1500,
51.361529999999995,11,3-4,,,
51.361529999999995,1,4-1,,,
51.361529999999995,5,4-1,,,
51.361529999999995,3,1-2,,,
51.361529999999995,7,1-2,,,
51.361529999999995,12,3-4,,,
51.728159999999995,8,2-3,,,
51.728159999999995,11,4-1,,,
51.728159999999995,1,1-2,,,
51.728159999999995,5,1-2,,,
51.728159999999995,3,2-3,,,
51.728159999999995,7,2-3,,,
51.728159999999995,12,4-1,,,
51.761489999999995,14,w3,,,
51.761489999999995,13,w4,,,
51.761489999999995,10,w3,,,
51.761489999999995,9,w1,,,
51.761489999999995,6,w1,,,
51.761489999999995,4,w1,,,
51.761489999999995,2,w1,,,
51.82815,MOT_mc_light_center_00,l2,,
52.22811,8,3-4,,,
52.22811,11,1-2,,,
52.22811,1,2-3,,,
52.22811,5,2-3,,,
52.22811,3,3-4,,,
52.22811,7,3-4,,,
52.22811,12,1-2,,,
52.561409999999995,3,hj4,,,
52.6614,5,hj3,,,
52.6614,1,hj3,,,
52.79472,7,hj4,,,
52.79472,11,hj2,,,
52.928039999999996,8,hj4,,,
52.928039999999996,12,hj2,,,
53.59464,8,4-1,,,
53.59464,11,2-3,,,
53.59464,1,3-4,,,
53.59464,5,3-4,,,
53.59464,3,4-1,,,
53.59464,7,4-1,,,
53.59464,12,2-3,,,
53.86128,MOT_all,Star_cut9,,
54.09459,6,j1-2,,,
54.09459,9,j1-2,,,
54.09459,4,j1-2,,,
54.09459,2,j1-2,,,
54.09459,14,j3-4,,,
54.09459,10,j3-4,,,
54.09459,13,j4-1,,,
54.527879999999996,12,w3,,,
54.527879999999996,11,w3,,,
54.527879999999996,8,w1,,,
54.527879999999996,7,w1,,,
54.527879999999996,5,w4,,,
54.527879999999996,3,w1,,,
54.527879999999996,1,w4,,,
54.86118,6,2-3,,,
54.86118,9,2-3,,,
54.86118,4,2-3,,,
54.86118,2,2-3,,,
54.86118,14,4-1,,,
54.86118,10,4-1,,,
54.86118,13,1-2,,,
55.327799999999996,6,hj3,,,
55.327799999999996,9,hj3,,,
55.327799999999996,4,hj3,,,
55.327799999999996,2,hj3,,,
55.327799999999996,14,hj1,,,
55.327799999999996,10,hj1,,,
55.327799999999996,13,hj2,,,
55.69443,MOT_all,Star_cut10,,
55.92774,MOT_control_all,Star_zoom_5,,
56.227709999999995,7,j1-2,,,
56.227709999999995,6,j3-4,,,
56.227709999999995,8,j1-2,,,
56.227709999999995,9,j3-4,,,
56.227709999999995,3,j1-2,,,
56.227709999999995,1,j4-1,,,
56.227709999999995,5,j4-1,,,
56.227709999999995,2,j3-4,,,
56.227709999999995,4,j3-4,,,
56.227709999999995,10,j1-2,,,
56.227709999999995,12,j3-4,,,
56.227709999999995,11,j3-4,,,
56.227709999999995,13,j2-3,,,
56.227709999999995,14,j1-2,,,
56.69433,9,j4-1,,,
56.69433,6,j4-1,,,
56.69433,14,j2-3,,,
56.69433,10,j2-3,,,
56.69433,8,j2-3,,,
56.69433,7,j2-3,,,
56.69433,12,j4-1,,,
56.69433,11,j4-1,,,
56.92764,3,j2-3,,,
56.92764,13,j3-4,,,
56.92764,2,j4-1,,,
56.92764,4,j4-1,,,
57.26094,1,j1-2,,,
57.26094,5,j1-2,,,
57.427589999999995,MOT_mc_light_center_00,l3,,
57.427589999999995,MOT_mc_speaker_00,l1,,
57.427589999999995,MOT_mc_light_under_00,l3,,
57.760889999999996,14,w3,,,
57.760889999999996,12,w1,,,
57.760889999999996,11,w1,,,
57.760889999999996,10,w3,,,
57.760889999999996,9,w1,,,
57.760889999999996,8,w3,,,
57.760889999999996,6,w1,,,
57.760889999999996,7,sj3,,,
57.760889999999996,6,sj1,,,
57.760889999999996,8,sj3,,,
57.760889999999996,9,sj1,,,
57.760889999999996,3,sj3,,,
57.760889999999996,1,sj2,,,
57.760889999999996,5,sj2,,,
57.760889999999996,2,sj1,,,
57.760889999999996,4,sj1,,,
57.760889999999996,10,sj3,,,
57.760889999999996,12,sj1,,,
57.760889999999996,11,sj1,,,
57.760889999999996,13,sj4,,,
57.760889999999996,14,sj3,,,
58.260839999999995,14,w3,,,
58.260839999999995,13,w4,,,
58.260839999999995,12,w1,,,
58.260839999999995,11,w1,,,
58.260839999999995,10,w3,,,
58.260839999999995,8,w3,,,
58.260839999999995,7,w3,,,
58.260839999999995,6,w1,,,
58.260839999999995,5,w2,,,
58.260839999999995,4,w1,,,
58.260839999999995,3,w3,,,
58.260839999999995,2,w1,,,
58.260839999999995,1,w2,,,
58.260839999999995,9,j1-2,,,
58.260839999999995,6,j1-2,,,
58.260839999999995,14,j3-4,,,
58.260839999999995,10,j3-4,,,
58.260839999999995,8,j3-4,,,
58.260839999999995,7,j3-4,,,
58.260839999999995,12,j1-2,,,
58.260839999999995,11,j1-2,,,
58.594139999999996,3,j3-4,,,
58.594139999999996,13,j4-1,,,
58.594139999999996,2,j1-2,,,
58.594139999999996,4,j1-2,,,
59.094089999999994,1,j2-3,,,
59.094089999999994,5,j2-3,,,
59.3274,14,w4,,,
59.3274,12,w2,,,
59.3274,11,w2,,,
59.3274,10,w4,,,
59.3274,9,w2,,,
59.3274,8,w4,,,
59.3274,7,w4,,,
59.3274,6,w2,,,
59.6607,13,w1,,,
59.6607,4,w2,,,
59.6607,3,w4,,,
59.6607,2,w2,,,
59.794019999999996,7,4-1,,,
59.794019999999996,6,2-3,,,
59.794019999999996,8,4-1,,,
59.794019999999996,9,2-3,,,
59.794019999999996,3,4-1,,,
59.794019999999996,1,3-4,,,
59.794019999999996,5,3-4,,,
59.794019999999996,2,2-3,,,
59.794019999999996,4,2-3,,,
59.794019999999996,10,4-1,,,
59.794019999999996,12,2-3,,,
59.794019999999996,11,2-3,,,
59.794019999999996,13,1-2,,,
59.794019999999996,14,4-1,,,
60.12732,7,lp1,,,
60.12732,6,lp3,,,
60.12732,8,lp1,,,
60.12732,9,lp3,,,
60.12732,3,lp1,,,
60.12732,1,lp4,,,
60.12732,5,lp4,,,
60.12732,2,lp3,,,
60.12732,4,lp3,,,
60.12732,10,lp1,,,
60.12732,12,lp3,,,
60.12732,11,lp3,,,
60.12732,13,lp2,,,
60.12732,14,lp1,,,
61.19388,MOT_mc_stage_color_00,b-flash,,
61.19388,1,4-1,,,
61.19388,2,3-4,,,
61.19388,3,1-2,,,
61.19388,4,3-4,,,
61.19388,5,4-1,,,
61.19388,6,3-4,,,
61.19388,7,1-2,,,
61.19388,8,1-2,,,
61.19388,9,3-4,,,
61.19388,10,1-2,,,
61.19388,11,3-4,,,
61.19388,12,3-4,,,
61.19388,13,2-3,,,
61.19388,14,1-2,,,
61.26054,MOT_control_all,Star_zoom_52,,
61.3272,MOT_mc_back_00,pegassus,,
61.56051,1,j1-2,,,
61.56051,2,j4-1,,,
61.56051,3,j2-3,,,
61.56051,4,j4-1,,,
61.56051,5,j1-2,,,
61.56051,6,j4-1,,,
61.56051,7,j2-3,,,
61.56051,8,j2-3,,,
61.56051,9,j4-1,,,
61.56051,10,j2-3,,,
61.56051,11,j4-1,,,
61.56051,12,j4-1,,,
61.56051,13,j3-4,,,
61.56051,14,j2-3,,,
62.06046,1,lp2,,,
62.06046,2,lp1,,,
62.06046,3,lp3,,,
62.06046,4,lp1,,,
62.06046,5,lp2,,,
62.06046,6,lp1,,,
62.06046,7,lp3,,,
62.06046,8,lp3,,,
62.06046,9,lp1,,,
62.06046,10,lp3,,,
62.06046,11,lp1,,,
62.06046,12,lp1,,,
62.06046,13,lp4,,,
62.06046,14,lp3,,,
62.82705,MOT_mc_stage_color_00,y-flash,,
62.82705,6,hj1,,,
62.82705,7,hj3,,,
62.82705,1,hj2,,,
62.82705,2,hj1,,,
62.82705,3,hj3,,,
62.82705,10,hj3,,,
62.82705,11,hj1,,,
62.96037,8,hj3,,,
62.96037,9,hj1,,,
62.96037,4,hj1,,,
62.96037,5,hj2,,,
62.96037,12,hj1,,,
62.96037,13,hj4,,,
62.96037,14,hj3,,,
63.093689999999995,MOT_all,Star_cut10_2,,
63.860279999999996,MOT_control_all,Star_zoom_53,,
63.860279999999996,MOT_mc_back_00,pegassus2,,
63.860279999999996,MOT_mc_stage_color_00,r-flash,,
63.860279999999996,9,sort,-1500,
63.860279999999996,6,sort,-1500,
63.860279999999996,8,sort,-1500,
63.860279999999996,4,sort,-1500,
63.860279999999996,3,sort,-1500,
63.860279999999996,13,sort,-1500,
63.860279999999996,11,sort,-1500,
63.860279999999996,1,sort,0,
63.860279999999996,2,sort,0,
63.860279999999996,5,sort,0,
63.860279999999996,10,sort,0,
63.860279999999996,12,sort,0,
63.860279999999996,14,sort,0,
63.860279999999996,7,sort,0,
63.860279999999996,5,hj2,,,
63.860279999999996,11,hj1,,,
63.860279999999996,12,hj1,,,
63.860279999999996,13,hj4,,,
63.860279999999996,14,hj3,,,
64.06026,10,w3,,,
64.06026,7,w3,,,
64.06026,6,w1,,,
64.06026,3,w3,,,
64.06026,2,w1,,,
64.06026,1,w2,,,
64.16024999999999,6,hj1,,,
64.16024999999999,7,hj3,,,
64.16024999999999,10,hj3,,,
64.16024999999999,9,hj1,,,
64.19358,8,w3,,,
64.19358,4,w1,,,
64.49355,1,hj2,,,
64.49355,2,hj1,,,
64.49355,3,hj3,,,
64.49355,4,hj1,,,
64.49355,8,hj3,,,
65.09349,14,w3,,,
65.09349,13,w4,,,
65.09349,12,w1,,,
65.09349,11,w1,,,
65.09349,5,w2,,,
65.29347,1,2-3,,,
65.29347,2,1-2,,,
65.29347,3,3-4,,,
65.29347,4,1-2,,,
65.29347,5,2-3,,,
65.29347,6,1-2,,,
65.29347,7,3-4,,,
65.29347,8,3-4,,,
65.29347,9,1-2,,,
65.29347,10,3-4,,,
65.29347,11,1-2,,,
65.29347,12,1-2,,,
65.29347,13,4-1,,,
65.29347,14,3-4,,,
65.62677,1,3-4,,,
65.62677,2,2-3,,,
65.62677,3,4-1,,,
65.62677,4,2-3,,,
65.62677,5,3-4,,,
65.62677,6,2-3,,,
65.62677,7,4-1,,,
65.62677,8,4-1,,,
65.62677,9,2-3,,,
65.62677,10,4-1,,,
65.62677,11,2-3,,,
65.62677,12,2-3,,,
65.62677,13,1-2,,,
65.62677,14,4-1,,,
66.42669,MOT_mc_stage_color_00,b-flash,,
66.49334999999999,5,hj4,,,
66.49334999999999,11,hj3,,,
66.49334999999999,12,hj3,,,
66.49334999999999,13,hj2,,,
66.49334999999999,14,hj1,,,
66.56000999999999,10,w1,,,
66.56000999999999,9,w3,,,
66.56000999999999,8,w1,,,
66.56000999999999,7,w1,,,
66.56000999999999,6,w3,,,
66.56000999999999,4,w3,,,
66.56000999999999,3,w1,,,
66.56000999999999,2,w3,,,
66.56000999999999,1,w4,,,
67.02663,1,hj4,,,
67.02663,2,hj3,,,
67.02663,3,hj1,,,
67.02663,4,hj3,,,
67.02663,8,hj1,,,
67.35992999999999,6,hj3,,,
67.35992999999999,7,hj1,,,
67.35992999999999,10,hj1,,,
67.35992999999999,9,hj3,,,
67.72655999999999,14,w1,,,
67.72655999999999,13,w2,,,
67.72655999999999,12,w3,,,
67.72655999999999,11,w3,,,
67.72655999999999,5,w4,,,
68.02653,1,4-1,,,
68.02653,2,3-4,,,
68.02653,3,1-2,,,
68.02653,4,3-4,,,
68.02653,5,4-1,,,
68.02653,6,3-4,,,
68.02653,7,1-2,,,
68.02653,8,1-2,,,
68.02653,9,3-4,,,
68.02653,10,1-2,,,
68.02653,11,3-4,,,
68.02653,12,3-4,,,
68.02653,13,2-3,,,
68.02653,14,1-2,,,
68.69313,MOT_mc_stage_color_00,y-flash,,
68.69313,1,hj1,,,
68.69313,2,hj4,,,
68.69313,3,hj2,,,
68.69313,4,hj4,,,
68.69313,8,hj2,,,
68.95976999999999,14,w2,,,
68.95976999999999,13,w3,,,
68.95976999999999,12,w4,,,
68.95976999999999,11,w4,,,
68.95976999999999,10,w2,,,
68.95976999999999,9,w4,,,
68.95976999999999,7,w2,,,
68.95976999999999,6,w4,,,
68.95976999999999,5,w1,,,
69.19308,6,hj4,,,
69.19308,7,hj2,,,
69.19308,5,hj1,,,
69.19308,9,hj4,,,
69.19308,10,hj2,,,
69.19308,11,hj4,,,
69.19308,12,hj4,,,
69.19308,13,hj3,,,
69.19308,14,hj2,,,
69.85968,MOT_mc_stage_color_00,r-flash,,
69.92634,8,w2,,,
69.92634,4,w4,,,
69.92634,3,w2,,,
69.92634,2,w4,,,
69.92634,1,w1,,,
69.92634,5,1-2,,,
69.92634,11,4-1,,,
69.92634,12,4-1,,,
69.92634,13,3-4,,,
69.92634,14,2-3,,,
70.25963999999999,1,1-2,,,
70.25963999999999,2,4-1,,,
70.25963999999999,3,2-3,,,
70.25963999999999,4,4-1,,,
70.25963999999999,8,2-3,,,
70.42629,10,w2,,,
70.42629,9,w4,,,
70.42629,7,w2,,,
70.42629,6,w4,,,
70.55960999999999,6,4-1,,,
70.55960999999999,7,2-3,,,
70.55960999999999,10,2-3,,,
70.55960999999999,9,4-1,,,
70.85958,14,w3,,,
70.85958,13,w4,,,
70.85958,12,w1,,,
70.85958,11,w1,,,
70.85958,5,w2,,,
70.89291,1,j2-3,,,
70.89291,2,j1-2,,,
70.89291,3,j3-4,,,
70.89291,4,j1-2,,,
70.89291,5,j2-3,,,
70.89291,6,j1-2,,,
70.89291,7,j3-4,,,
70.89291,8,j3-4,,,
70.89291,9,j1-2,,,
70.89291,10,j3-4,,,
70.89291,11,j1-2,,,
70.89291,12,j1-2,,,
70.89291,13,j4-1,,,
70.89291,14,j3-4,,,
71.45952,6,2-3,,,
71.45952,7,4-1,,,
71.45952,10,4-1,,,
71.45952,9,2-3,,,
71.59284,1,3-4,,,
71.59284,2,2-3,,,
71.59284,3,4-1,,,
71.59284,4,2-3,,,
71.59284,8,4-1,,,
71.82615,5,3-4,,,
71.82615,11,2-3,,,
71.82615,12,2-3,,,
71.82615,13,1-2,,,
71.82615,14,4-1,,,
72.39276,10,w1,,,
72.39276,9,w3,,,
72.39276,7,w1,,,
72.39276,6,j3-4,,,
72.39276,7,j1-2,,,
72.39276,5,j4-1,,,
72.39276,9,j3-4,,,
72.39276,10,j1-2,,,
72.39276,11,j3-4,,,
72.39276,12,j3-4,,,
72.39276,13,j2-3,,,
72.39276,14,j1-2,,,
72.52608,8,w1,,,
72.52608,4,w3,,,
72.52608,3,w1,,,
72.52608,2,w3,,,
72.52608,1,w4,,,
72.55941,MOT_mc_stage_color_00,b-flash,,
72.69273,1,hj4,,,
72.69273,2,hj3,,,
72.69273,3,hj1,,,
72.69273,4,hj3,,,
72.69273,8,hj1,,,
73.45931999999999,14,w2,,,
73.45931999999999,13,w3,,,
73.45931999999999,12,w4,,,
73.45931999999999,11,w4,,,
73.45931999999999,10,w2,,,
73.45931999999999,9,w4,,,
73.45931999999999,7,w2,,,
73.45931999999999,6,w4,,,
73.45931999999999,5,w1,,,
73.69263,9,j4-1,,,
73.69263,7,j2-3,,,
73.69263,14,j2-3,,,
73.69263,13,j3-4,,,
73.82594999999999,6,j4-1,,,
73.82594999999999,10,j2-3,,,
73.82594999999999,12,j4-1,,,
73.82594999999999,11,j4-1,,,
73.92594,4,w3,,,
73.92594,3,w1,,,
73.92594,2,w3,,,
73.92594,1,w4,,,
73.92594,8,j1-2,,,
73.92594,1,j4-1,,,
73.92594,3,j1-2,,,
73.92594,5,j1-2,,,
74.22591,2,j3-4,,,
74.22591,4,j3-4,,,
74.39256,1,j1-2,,,
74.39256,3,j2-3,,,
74.39256,5,j2-3,,,
74.39256,8,j2-3,,,
74.6592,MOT_all,Star_cut11,,
74.6592,MOT_control_all,Star_zoom_7,,
74.6592,MOT_mc_stage_color_00,b-flash,,
74.72586,10,j3-4,,,
74.72586,6,j1-2,,,
74.72586,12,j1-2,,,
74.72586,11,j1-2,,,
74.75918999999999,14,w3,,,
74.75918999999999,13,w4,,,
74.75918999999999,9,w1,,,
74.75918999999999,7,w3,,,
74.95917,9,j1-2,,,
74.95917,7,j3-4,,,
74.95917,13,j4-1,,,
74.95917,14,j3-4,,,
75.29247,4,w4,,,
75.29247,2,w4,,,
75.35913,1,hj2,,,
75.35913,2,hj4,,,
75.35913,3,hj3,,,
75.35913,4,hj4,,,
75.35913,5,hj3,,,
75.35913,6,hj2,,,
75.35913,7,hj4,,,
75.35913,8,hj3,,,
75.35913,9,hj2,,,
75.35913,10,hj4,,,
75.35913,11,hj2,,,
75.35913,12,hj2,,,
75.35913,13,hj1,,,
75.35913,14,hj4,,,
76.02573,1,2-3,,,
76.02573,2,4-1,,,
76.02573,3,3-4,,,
76.02573,4,4-1,,,
76.02573,5,3-4,,,
76.02573,6,2-3,,,
76.02573,7,4-1,,,
76.02573,8,3-4,,,
76.02573,9,2-3,,,
76.02573,10,4-1,,,
76.02573,11,2-3,,,
76.02573,12,2-3,,,
76.02573,13,1-2,,,
76.02573,14,4-1,,,
76.35902999999999,1,lp3,,,
76.35902999999999,2,lp1,,,
76.35902999999999,3,lp4,,,
76.35902999999999,4,lp1,,,
76.35902999999999,5,lp4,,,
76.35902999999999,6,lp3,,,
76.35902999999999,7,lp1,,,
76.35902999999999,8,lp4,,,
76.35902999999999,9,lp3,,,
76.35902999999999,10,lp1,,,
76.35902999999999,11,lp3,,,
76.35902999999999,12,lp3,,,
76.35902999999999,13,lp2,,,
76.35902999999999,14,lp1,,,
77.22561,MOT_mc_stage_color_00,y-flash,,
77.22561,5,hj4,,,
77.22561,11,hj3,,,
77.22561,12,hj3,,,
77.22561,13,hj2,,,
77.22561,14,hj1,,,
77.52557999999999,1,hj3,,,
77.52557999999999,2,hj1,,,
77.52557999999999,3,hj4,,,
77.52557999999999,4,hj1,,,
77.52557999999999,8,hj4,,,
77.85888,6,hj3,,,
77.85888,7,hj1,,,
77.85888,10,hj1,,,
77.85888,9,hj3,,,
78.45882,14,w1,,,
78.45882,13,w2,,,
78.45882,12,w3,,,
78.45882,11,w3,,,
78.45882,5,w4,,,
78.6588,MOT_mc_stage_color_00,r-flash,,
78.6588,1,3-4,,,
78.6588,2,1-2,,,
78.6588,3,4-1,,,
78.6588,4,1-2,,,
78.6588,5,4-1,,,
78.6588,6,3-4,,,
78.6588,7,1-2,,,
78.6588,8,4-1,,,
78.6588,9,3-4,,,
78.6588,10,1-2,,,
78.6588,11,3-4,,,
78.6588,12,3-4,,,
78.6588,13,2-3,,,
78.6588,14,1-2,,,
78.9921,1,4-1,,,
78.9921,2,2-3,,,
78.9921,3,1-2,,,
78.9921,4,2-3,,,
78.9921,5,1-2,,,
78.9921,6,4-1,,,
78.9921,7,2-3,,,
78.9921,8,1-2,,,
78.9921,9,4-1,,,
78.9921,10,2-3,,,
78.9921,11,4-1,,,
78.9921,12,4-1,,,
78.9921,13,3-4,,,
78.9921,14,2-3,,,
79.35873,MOT_mc_stage_color_00,b-flash,,
79.35873,MOT_mc_light_center_00,l2,,
79.35873,MOT_mc_bg_black_00,b20-65,,
79.85867999999999,5,hj2,,,
79.85867999999999,11,hj1,,,
79.85867999999999,12,hj1,,,
79.85867999999999,13,hj4,,,
79.85867999999999,14,hj3,,,
79.92533999999999,10,w3,,,
79.92533999999999,9,w1,,,
79.92533999999999,8,w2,,,
79.92533999999999,7,w3,,,
79.92533999999999,6,w1,,,
79.92533999999999,4,w3,,,
79.92533999999999,3,w2,,,
79.92533999999999,2,w3,,,
79.92533999999999,1,w1,,,
80.39196,6,hj1,,,
80.39196,7,hj3,,,
80.39196,10,hj3,,,
80.39196,9,hj1,,,
80.69193,MOT_mc_stage_color_00,b-flash,,
80.72525999999999,1,hj1,,,
80.72525999999999,2,hj3,,,
80.72525999999999,3,hj2,,,
80.72525999999999,4,hj3,,,
80.72525999999999,8,hj2,,,
81.09188999999999,14,w3,,,
81.09188999999999,13,w4,,,
81.09188999999999,12,w1,,,
81.09188999999999,11,w1,,,
81.09188999999999,5,w2,,,
81.39186,1,1-2,,,
81.39186,2,3-4,,,
81.39186,3,2-3,,,
81.39186,4,3-4,,,
81.39186,5,2-3,,,
81.39186,6,1-2,,,
81.39186,7,3-4,,,
81.39186,8,2-3,,,
81.39186,9,1-2,,,
81.39186,10,3-4,,,
81.39186,11,1-2,,,
81.39186,12,1-2,,,
81.39186,13,4-1,,,
81.39186,14,3-4,,,
82.05846,1,hj2,,,
82.05846,2,hj4,,,
82.05846,3,hj3,,,
82.05846,4,hj4,,,
82.05846,8,hj3,,,
82.32509999999999,14,w4,,,
82.32509999999999,13,w1,,,
82.32509999999999,12,w2,,,
82.32509999999999,11,w2,,,
82.32509999999999,10,w4,,,
82.32509999999999,9,w2,,,
82.32509999999999,7,w4,,,
82.32509999999999,6,w2,,,
82.32509999999999,5,w3,,,
82.55841,6,hj2,,,
82.55841,7,hj4,,,
82.55841,5,hj3,,,
82.55841,9,hj2,,,
82.55841,10,hj4,,,
82.55841,11,hj2,,,
82.55841,12,hj2,,,
82.55841,13,hj1,,,
82.55841,14,hj4,,,
82.9917,MOT_mc_stage_color_00,y-flash,,
83.29167,8,w3,,,
83.29167,4,w4,,,
83.29167,3,w3,,,
83.29167,2,w4,,,
83.29167,1,w2,,,
83.29167,5,3-4,,,
83.29167,11,2-3,,,
83.29167,12,2-3,,,
83.29167,13,1-2,,,
83.29167,14,4-1,,,
83.62496999999999,1,2-3,,,
83.62496999999999,2,4-1,,,
83.62496999999999,3,3-4,,,
83.62496999999999,4,4-1,,,
83.62496999999999,8,3-4,,,
83.79162,10,w4,,,
83.79162,9,w2,,,
83.79162,7,w4,,,
83.79162,6,w2,,,
83.92493999999999,6,2-3,,,
83.92493999999999,7,4-1,,,
83.92493999999999,9,2-3,,,
83.92493999999999,10,4-1,,,
84.22491,14,w1,,,
84.22491,13,w2,,,
84.22491,12,w3,,,
84.22491,11,w3,,,
84.22491,5,w4,,,
84.25824,MOT_mc_stage_color_00,r-flash,,
84.25824,1,j3-4,,,
84.25824,2,j1-2,,,
84.25824,3,j4-1,,,
84.25824,4,j1-2,,,
84.25824,5,j4-1,,,
84.25824,6,j3-4,,,
84.25824,7,j1-2,,,
84.25824,8,j4-1,,,
84.25824,9,j3-4,,,
84.25824,10,j1-2,,,
84.25824,11,j3-4,,,
84.25824,12,j3-4,,,
84.25824,13,j2-3,,,
84.25824,14,j1-2,,,
84.82485,6,4-1,,,
84.82485,7,2-3,,,
84.82485,9,4-1,,,
84.82485,10,2-3,,,
84.95817,1,4-1,,,
84.95817,2,2-3,,,
84.95817,3,1-2,,,
84.95817,8,1-2,,,
85.19148,11,4-1,,,
85.19148,12,4-1,,,
85.19148,13,3-4,,,
85.19148,14,2-3,,,
85.19148,5,1-2,,,
85.3248,4,w2,,,
85.52477999999999,MOT_mc_stage_color_00,b-flash,,
85.75809,10,w3,,,
85.75809,9,w1,,,
85.75809,7,w3,,,
85.75809,6,j1-2,,,
85.75809,7,j3-4,,,
85.75809,9,j1-2,,,
85.75809,10,j3-4,,,
85.75809,11,j1-2,,,
85.75809,12,j1-2,,,
85.75809,13,j4-1,,,
85.75809,14,j3-4,,,
85.75809,5,j2-3,,,
85.89141,8,w2,,,
85.89141,3,w2,,,
85.89141,2,w3,,,
85.89141,1,w1,,,
86.05806,1,hj1,,,
86.05806,2,hj3,,,
86.05806,3,hj2,,,
86.05806,4,hj2,,,
86.05806,8,hj2,,,
86.82464999999999,14,w4,,,
86.82464999999999,13,w1,,,
86.82464999999999,12,w2,,,
86.82464999999999,11,w2,,,
86.82464999999999,10,w4,,,
86.82464999999999,9,w2,,,
86.82464999999999,7,w4,,,
86.82464999999999,6,w2,,,
86.82464999999999,5,w3,,,
87.05796,9,j2-3,,,
87.05796,13,j1-2,,,
87.05796,7,j4-1,,,
87.05796,14,j4-1,,,
87.19127999999999,6,j2-3,,,
87.19127999999999,10,j4-1,,,
87.19127999999999,11,j2-3,,,
87.19127999999999,12,j2-3,,,
87.29127,8,w2,,,
87.29127,4,w2,,,
87.29127,3,w2,,,
87.29127,2,w3,,,
87.29127,1,w1,,,
87.29127,5,j3-4,,,
87.29127,3,j2-3,,,
87.29127,8,j2-3,,,
87.29127,1,j1-2,,,
87.59124,4,j2-3,,,
87.59124,2,j3-4,,,
87.75788999999999,8,j3-4,,,
87.75788999999999,1,j2-3,,,
87.75788999999999,5,j4-1,,,
87.75788999999999,3,j3-4,,,
88.12451999999999,14,w1,,,
88.12451999999999,13,w2,,,
88.12451999999999,9,w3,,,
88.12451999999999,7,w1,,,
88.12451999999999,6,j3-4,,,
88.12451999999999,10,j1-2,,,
88.12451999999999,12,j3-4,,,
88.12451999999999,11,j3-4,,,
88.3245,9,j3-4,,,
88.3245,7,j1-2,,,
88.3245,14,j1-2,,,
88.3245,13,j2-3,,,
88.6578,4,w3,,,
88.6578,2,w4,,,
88.72446,1,hj3,,,
88.72446,2,hj4,,,
88.72446,3,hj4,,,
88.72446,4,hj3,,,
88.72446,5,hj1,,,
88.72446,6,hj4,,,
88.72446,7,hj2,,,
88.72446,8,hj4,,,
88.72446,9,hj4,,,
88.72446,10,hj2,,,
88.72446,11,hj4,,,
88.72446,12,hj4,,,
88.72446,13,hj3,,,
88.72446,14,hj2,,,
89.39106,1,3-4,,,
89.39106,2,4-1,,,
89.39106,3,4-1,,,
89.39106,4,3-4,,,
89.39106,5,1-2,,,
89.39106,6,4-1,,,
89.39106,7,2-3,,,
89.39106,8,4-1,,,
89.39106,9,4-1,,,
89.39106,10,2-3,,,
89.39106,11,4-1,,,
89.39106,12,4-1,,,
89.39106,13,3-4,,,
89.39106,14,2-3,,,
89.72435999999999,1,lp4,,,
89.72435999999999,2,lp1,,,
89.72435999999999,3,lp1,,,
89.72435999999999,4,lp4,,,
89.72435999999999,5,lp2,,,
89.72435999999999,6,lp1,,,
89.72435999999999,7,lp3,,,
89.72435999999999,8,lp1,,,
89.72435999999999,9,lp1,,,
89.72435999999999,10,lp3,,,
89.72435999999999,11,lp1,,,
89.72435999999999,12,lp1,,,
89.72435999999999,13,lp4,,,
89.72435999999999,14,lp3,,,
90.25764,MOT_mc_stage_color_00,y-flash,,
90.3243,MOT_mc_light_center_00,l1,,
90.3243,MOT_mc_light_up_00,l4,,
90.75759,MOT_mc_stage_color_00,r-flash,,
90.75759,9,j1-2,,,
90.75759,7,j3-4,,,
90.75759,14,j3-4,,,
90.75759,13,j4-1,,,
90.95756999999999,6,j1-2,,,
90.95756999999999,10,j3-4,,,
90.95756999999999,12,j1-2,,,
90.95756999999999,11,j1-2,,,
91.35753,1,hj4,,,
91.35753,2,hj1,,,
91.35753,3,hj1,,,
91.35753,4,hj4,,,
91.35753,5,hj2,,,
91.35753,6,hj2,,,
91.35753,7,hj4,,,
91.35753,8,hj1,,,
91.35753,9,hj2,,,
91.35753,10,hj4,,,
91.35753,11,hj2,,,
91.35753,12,hj2,,,
91.35753,13,hj1,,,
91.35753,14,hj4,,,
92.02413,1,4-1,,,
92.02413,2,1-2,,,
92.02413,3,1-2,,,
92.02413,4,4-1,,,
92.02413,5,2-3,,,
92.02413,6,2-3,,,
92.02413,7,4-1,,,
92.02413,8,1-2,,,
92.02413,9,2-3,,,
92.02413,10,4-1,,,
92.02413,11,2-3,,,
92.02413,12,2-3,,,
92.02413,13,1-2,,,
92.02413,14,4-1,,,
92.35743,1,lp1,,,
92.35743,2,lp2,,,
92.35743,3,lp2,,,
92.35743,4,lp1,,,
92.35743,5,lp3,,,
92.35743,6,lp3,,,
92.35743,7,lp1,,,
92.35743,8,lp2,,,
92.35743,9,lp3,,,
92.35743,10,lp1,,,
92.35743,11,lp3,,,
92.35743,12,lp3,,,
92.35743,13,lp2,,,
92.35743,14,lp1,,,
