0.03333,MOT_mc_bg_black_00,seat100-0,,
1.86648,MOT_control_all,zoom01,,
76.02573,4,sp1-2,,,
76.02573,5,sp2-3,,,
76.79231999999999,1,j2-3,,,
76.79231999999999,2,j2-3,,,
76.79231999999999,3,j3-4,,,
76.79231999999999,4,j2-3,,,
76.79231999999999,5,j3-4,,,
77.35893,1,3-4,,,
77.35893,2,3-4,lb0,,
77.35893,3,4-1,rb0,,
77.35893,4,3-4,lb0,,
77.35893,5,4-1,rb0,,
77.6589,1,lp4,,,
77.6589,2,lp4,,,
77.6589,3,lp1,,,
77.6589,4,lp4,,,
77.6589,5,lp1,,,
77.6589,6,lp4,,,
77.6589,7,lp3,,,
77.6589,8,lp3,,,
77.6589,9,lp3,,,
77.6589,10,lp3,,,
77.85888,1,j4-1,,,
77.85888,2,j4-1,,,
77.85888,3,j1-2,,,
77.85888,4,j4-1,,,
77.85888,5,j1-2,,,
78.29217,1,,l1,,
78.29217,2,,l1,,
78.29217,3,,l1,,
78.29217,4,,l1,,
78.29217,5,,l1,,
78.29217,6,,l1,,
78.29217,7,,l1,,
78.29217,8,,l1,,
78.29217,9,,l1,,
78.29217,10,,l1,,
78.72546,1,w1,l2,,
78.72546,2,w1,l2,,
78.72546,3,w2,l2,,
78.72546,4,w1,l2,,
78.72546,5,w2,l2,,
78.72546,6,w4,l2,,
78.72546,7,w3,l2,,
78.72546,8,w3,l2,,
78.72546,9,w3,l2,,
78.72546,10,w3,l2,,
79.09209,1,lp1,,,
79.09209,2,lp1,,,
79.09209,3,lp2,,,
79.09209,4,lp1,,,
79.09209,5,lp2,,,
79.09209,6,lp4,,,
79.09209,7,lp3,,,
79.09209,8,lp3,,,
79.09209,9,lp3,,,
79.09209,10,lp3,,,
79.69203,1,j1-2,,,
79.69203,6,j4-1,,,
80.15865,2,j1-2,,,
80.15865,3,j2-3,,,
80.15865,7,j3-4,,,
80.15865,8,j3-4,,,
80.15865,1,lp2,,,
80.15865,6,lp1,,,
80.59194,4,j1-2,,,
80.59194,5,j2-3,,,
80.59194,9,j3-4,,,
80.59194,10,j3-4,,,
80.59194,2,lp2,,,
80.59194,3,lp3,,,
80.59194,7,lp4,,,
80.59194,8,lp4,,,
81.02523,4,lp2,,,
81.02523,5,lp3,,,
81.02523,9,lp4,,,
81.02523,10,lp4,,,
81.79182,6,hj1,,,
81.79182,7,hj4,,,
81.79182,8,hj4,,,
81.79182,9,hj4,,,
81.79182,10,hj4,,,
81.79182,1,w2,,,
81.79182,2,w2,,,
81.79182,3,w3,,,
81.79182,4,w2,,,
81.79182,5,w3,,,
82.55841,6,j1-2,,,
82.55841,7,j4-1,,,
82.55841,8,j4-1,,,
82.55841,9,j4-1,,,
82.55841,10,j4-1,,,
83.12501999999999,1,hj2,,,
83.12501999999999,2,hj2,,,
83.12501999999999,3,hj3,,,
83.12501999999999,4,hj2,,,
83.12501999999999,5,hj3,,,
83.12501999999999,6,w2,,,
83.12501999999999,7,w1,,,
83.12501999999999,8,w1,,,
83.12501999999999,9,w1,,,
83.12501999999999,10,w1,,,
83.89161,1,j2-3,,,
83.89161,2,j2-3,,,
83.89161,3,j3-4,,,
83.89161,4,j2-3,,,
83.89161,5,j3-4,,,
84.39156,6,2-3,lb1,,
84.39156,7,1-2,lb1,,
84.39156,8,1-2,lb1,,
84.39156,9,1-2,lb1,,
84.39156,10,1-2,lb1,,
84.92484,6,j3-4,,,
84.92484,7,j2-3,,,
84.92484,8,j2-3,,,
84.92484,9,j2-3,,,
84.92484,10,j2-3,,,
84.95817,5,w4,,,
84.95817,4,w3,,,
84.95817,3,w4,,,
84.95817,2,w3,,,
84.95817,1,w3,,,
85.39146,6,4-1,,,
85.39146,7,3-4,,,
85.39146,8,3-4,,,
85.39146,9,3-4,,,
85.39146,10,3-4,,,
85.89141,6,1-2,l2,,
85.89141,7,4-1,l2,,
85.89141,8,4-1,l2,,
85.89141,9,4-1,l2,,
85.89141,10,4-1,l2,,
86.22471,6,lp2,,,
86.22471,7,lp1,,,
86.22471,8,lp1,,,
86.22471,9,lp1,,,
86.22471,10,lp1,,,
86.69133,6,2-3,,,
86.69133,7,1-2,,,
86.69133,8,1-2,,,
86.69133,9,1-2,,,
86.69133,10,1-2,,,
86.95797,1,3-4,,,
86.95797,2,3-4,,,
86.95797,3,4-1,,,
86.95797,4,3-4,,,
86.95797,5,4-1,,,
87.29127,1,lp4,,,
87.29127,2,lp4,,,
87.29127,3,lp1,,,
87.29127,4,lp4,,,
87.29127,5,lp1,,,
87.62456999999999,10,w2,,,
87.62456999999999,9,w2,,,
87.62456999999999,8,w2,,,
87.62456999999999,7,w2,,,
87.62456999999999,6,w3,,,
87.6579,1,j4-1,,,
87.6579,2,j4-1,,,
87.6579,3,j1-2,,,
87.6579,4,j4-1,,,
87.6579,5,j1-2,,,
88.02453,1,lp1,,,
88.02453,2,lp1,,,
88.02453,3,lp2,,,
88.02453,4,lp1,,,
88.02453,5,lp2,,,
88.25784,6,sp3-4,,,
88.25784,7,sp2-3,,,
88.25784,8,sp2-3,,,
88.25784,9,sp2-3,,,
88.25784,10,sp2-3,,,
88.85777999999999,6,j4-1,,,
88.85777999999999,7,j3-4,,,
88.85777999999999,8,j3-4,,,
88.85777999999999,9,j3-4,,,
88.85777999999999,10,j3-4,,,
89.42439,6,j1-2,,,
89.42439,1,j1-2,,,
89.85768,2,j1-2,,,
89.85768,3,j2-3,,,
89.85768,7,j4-1,,,
89.85768,8,j4-1,,,
89.92434,10,w4,,,
89.92434,9,w4,,,
90.29097,4,j1-2,,,
90.29097,5,j2-3,,,
90.29097,9,j4-1,,,
90.29097,10,j4-1,,,
90.49095,6,w2,,,
90.49095,1,w2,,,
90.75759,1,2-3,,,
90.75759,2,2-3,,,
90.75759,3,3-4,,,
90.75759,4,2-3,,,
90.75759,5,3-4,,,
90.75759,6,2-3,,,
90.75759,7,1-2,,,
90.75759,8,1-2,,,
90.75759,9,1-2,,,
90.75759,10,1-2,,,
91.22421,1,3-4,,,
91.22421,2,3-4,,,
91.22421,3,4-1,,,
91.22421,4,3-4,,,
91.22421,5,4-1,,,
91.22421,6,3-4,,,
91.22421,7,2-3,,,
91.22421,8,2-3,,,
91.22421,9,2-3,,,
91.22421,10,2-3,,,
91.69082999999999,1,j4-1,,,
91.69082999999999,2,j4-1,,,
91.69082999999999,3,j1-2,,,
91.69082999999999,4,j4-1,,,
91.69082999999999,5,j1-2,,,
91.69082999999999,6,j4-1,,,
91.69082999999999,7,j3-4,,,
91.69082999999999,8,j3-4,,,
91.69082999999999,9,j3-4,,,
91.69082999999999,10,j3-4,,,
92.02413,1,lp1,,,
92.02413,2,lp1,,,
92.02413,3,lp2,,,
92.02413,4,lp1,,,
92.02413,5,lp2,,,
92.02413,6,lp1,,,
92.02413,7,lp4,,,
92.02413,8,lp4,,,
92.02413,9,lp4,,,
92.02413,10,lp4,,,
92.35743,1,hj1,,,
92.35743,2,hj1,,,
92.35743,3,hj2,,,
92.35743,4,hj1,,,
92.35743,5,hj2,,,
92.35743,6,hj1,,,
92.35743,7,hj4,,,
92.35743,8,hj4,,,
92.35743,9,hj4,,,
92.35743,10,hj4,,,
93.29066999999999,1,lp1,,,
93.29066999999999,2,lp1,,,
93.29066999999999,3,lp2,,,
93.29066999999999,4,lp1,,,
93.29066999999999,5,lp2,,,
93.29066999999999,6,lp1,,,
93.29066999999999,7,lp4,,,
93.29066999999999,8,lp4,,,
93.29066999999999,9,lp4,,,
93.29066999999999,10,lp4,,,
93.79061999999999,6,sp1-2,,,
93.79061999999999,1,sp1-2,,,
93.92394,2,sp1-2,,,
93.92394,3,sp2-3,,,
93.92394,7,sp4-1,,,
93.92394,8,sp4-1,,,
94.02393,4,sp1-2,,,
94.02393,5,sp2-3,,,
94.02393,9,sp4-1,,,
94.02393,10,sp4-1,,,
94.85718,1,2-3,,,
94.85718,2,2-3,,,
94.85718,3,3-4,,,
94.85718,4,2-3,,,
94.85718,5,3-4,,,
94.85718,6,2-3,,,
94.85718,7,1-2,,,
94.85718,8,1-2,,,
94.85718,9,1-2,,,
94.85718,10,1-2,,,
95.29047,1,j3-4,,,
95.29047,2,j3-4,,,
95.29047,3,j4-1,,,
95.29047,4,j3-4,,,
95.29047,5,j4-1,,,
95.29047,6,j3-4,,,
95.29047,7,j2-3,,,
95.29047,8,j2-3,,,
95.29047,9,j2-3,,,
95.29047,10,j2-3,,,
95.89041,1,4-1,lb1,,
95.89041,2,4-1,lb1,,
95.89041,3,1-2,lb1,,
95.89041,4,4-1,lb1,,
95.89041,5,1-2,lb1,,
95.89041,6,4-1,lb1,,
95.89041,7,3-4,lb1,,
95.89041,8,3-4,lb1,,
95.89041,9,3-4,lb1,,
95.89041,10,3-4,lb1,,
96.19037999999999,1,,lb0,,
96.19037999999999,2,,lb0,,
96.19037999999999,3,,lb0,,
96.19037999999999,4,,lb0,,
96.19037999999999,5,,lb0,,
96.19037999999999,6,,lb0,,
96.19037999999999,7,,lb0,,
96.19037999999999,8,,lb0,,
96.19037999999999,9,,lb0,,
96.19037999999999,10,,lb0,,
96.49034999999999,1,lp1,,,
96.49034999999999,2,lp1,,,
96.49034999999999,3,lp2,,,
96.49034999999999,4,lp1,,,
96.49034999999999,5,lp2,,,
96.49034999999999,6,lp1,,,
96.49034999999999,7,lp4,,,
96.49034999999999,8,lp4,,,
96.49034999999999,9,lp4,,,
96.49034999999999,10,lp4,,,
97.39026,2,w1,l1,,
97.39026,3,w2,l1,,
97.39026,1,w1,l1,,
97.39026,4,w1,l1,,
97.39026,5,w2,l1,,
97.89021,6,w1,l1,,
97.89021,7,w4,l1,,
97.89021,8,w4,l1,,
97.89021,9,w4,l1,,
97.89021,10,w4,l1,,
98.25684,1,1-2,l2,,
98.25684,2,1-2,l2,,
98.25684,3,2-3,l2,,
98.25684,4,1-2,l2,,
98.25684,5,2-3,l2,,
98.25684,6,1-2,l2,,
98.25684,7,4-1,l2,,
98.25684,8,4-1,l2,,
98.25684,9,4-1,l2,,
98.25684,10,4-1,l2,,
98.79012,1,lp2,,,
98.79012,2,lp2,,,
98.79012,3,lp3,,,
98.79012,4,lp2,,,
98.79012,5,lp3,,,
98.79012,6,lp2,,,
98.79012,7,lp1,,,
98.79012,8,lp1,,,
98.79012,9,lp1,,,
98.79012,10,lp1,,,
99.35673,1,2-3,,,
99.35673,2,2-3,,,
99.35673,3,3-4,,,
99.35673,4,2-3,,,
99.35673,5,3-4,,,
99.35673,6,2-3,,,
99.35673,7,1-2,,,
99.35673,8,1-2,,,
99.35673,9,1-2,,,
99.35673,10,1-2,,,
99.6567,1,lp3,,,
99.6567,2,lp3,,,
99.6567,3,lp4,,,
99.6567,4,lp3,,,
99.6567,5,lp4,,,
99.6567,6,lp3,,,
99.6567,7,lp2,,,
99.6567,8,lp2,,,
99.6567,9,lp2,,,
99.6567,10,lp2,,,
100.28997,6,3-4,,,
100.28997,7,2-3,,,
100.28997,8,2-3,,,
100.28997,9,2-3,,,
100.28997,10,2-3,,,
100.55660999999999,1,3-4,,,
100.55660999999999,2,3-4,,,
100.55660999999999,3,4-1,,,
100.55660999999999,4,3-4,,,
100.55660999999999,5,4-1,,,
100.92323999999999,1,4-1,l3,,
100.92323999999999,2,4-1,l3,,
100.92323999999999,3,1-2,l3,,
100.92323999999999,4,4-1,l3,,
100.92323999999999,5,1-2,l3,,
100.92323999999999,6,4-1,l3,,
100.92323999999999,7,3-4,l3,,
100.92323999999999,8,3-4,l3,,
100.92323999999999,9,3-4,l3,,
100.92323999999999,10,3-4,l3,,
101.42318999999999,1,lp1,,,
101.42318999999999,2,lp1,,,
101.42318999999999,3,lp2,,,
101.42318999999999,4,lp1,,,
101.42318999999999,5,lp2,,,
101.42318999999999,6,lp1,,,
101.42318999999999,7,lp4,,,
101.42318999999999,8,lp4,,,
101.42318999999999,9,lp4,,,
101.42318999999999,10,lp4,,,
102.18978,1,1-2,lb2,,
102.18978,2,1-2,lb2,,
102.18978,3,2-3,lb2,,
102.18978,4,1-2,lb2,,
102.18978,5,2-3,lb2,,
102.18978,6,1-2,lb2,,
102.18978,7,4-1,lb2,,
102.18978,8,4-1,lb2,,
102.18978,9,4-1,lb2,,
102.18978,10,4-1,lb2,,
102.82305,1,sj2,,,
102.82305,2,sj2,,,
102.82305,3,sj3,,,
102.82305,4,sj2,,,
102.82305,5,sj3,,,
102.82305,6,sj2,,,
102.82305,7,sj1,,,
102.82305,8,sj1,,,
102.82305,9,sj1,,,
102.82305,10,sj1,,,
103.323,10,w1,,,
103.323,9,w1,,,
103.323,8,w1,,,
103.323,7,w1,,,
103.323,6,w2,,,
103.323,5,w3,,,
103.323,4,w2,,,
103.323,3,w3,,,
103.323,2,w2,,,
103.323,1,w2,,,
103.42299,1,sp2-3,,,
103.42299,2,sp2-3,,,
103.42299,3,sp3-4,,,
103.42299,4,sp2-3,,,
103.42299,5,sp3-4,,,
103.42299,6,sp2-3,,,
103.42299,7,sp1-2,,,
103.42299,8,sp1-2,,,
103.42299,9,sp1-2,,,
103.42299,10,sp1-2,,,
104.35623,1,sj3,,,
104.35623,2,sj3,,,
104.35623,3,sj4,,,
104.35623,4,sj3,,,
104.35623,5,sj4,,,
104.35623,6,sj3,,,
104.35623,7,sj2,,,
104.35623,8,sj2,,,
104.35623,9,sj2,,,
104.35623,10,sj2,,,
104.85618,10,w2,,,
104.85618,9,w2,,,
104.85618,8,w2,,,
104.85618,7,w2,,,
104.85618,6,w3,,,
104.85618,5,w4,,,
104.85618,4,w3,,,
104.85618,3,w4,,,
104.85618,2,w3,,,
104.85618,1,w3,,,
104.95617,6,j3-4,,,
104.95617,1,j3-4,,,
105.48944999999999,2,j3-4,,,
105.48944999999999,3,j4-1,,,
105.48944999999999,7,j2-3,,,
105.48944999999999,8,j2-3,,,
106.02273,6,w4,,,
106.02273,1,w4,,,
106.05606,4,j3-4,,,
106.05606,5,j4-1,,,
106.05606,9,j2-3,,,
106.05606,10,j2-3,,,
106.55601,8,w3,,,
106.55601,7,w3,,,
106.55601,3,w1,,,
106.55601,2,w4,,,
106.65599999999999,1,4-1,,,
106.65599999999999,2,4-1,,,
106.65599999999999,3,1-2,,,
106.65599999999999,4,4-1,,,
106.65599999999999,5,1-2,,,
106.65599999999999,6,4-1,,,
106.65599999999999,7,3-4,,,
106.65599999999999,8,3-4,,,
106.65599999999999,9,3-4,,,
106.65599999999999,10,3-4,,,
107.28927,1,j1-2,,,
107.28927,2,j1-2,,,
107.28927,3,j2-3,,,
107.28927,4,j1-2,,,
107.28927,5,j2-3,,,
107.28927,6,j1-2,,,
107.28927,7,j4-1,,,
107.28927,8,j4-1,,,
107.28927,9,j4-1,,,
107.28927,10,j4-1,,,
108.08919,1,2-3,,,
108.08919,2,2-3,,,
108.08919,3,3-4,,,
108.08919,4,2-3,,,
108.08919,5,3-4,,,
108.08919,6,2-3,,,
108.08919,7,1-2,,,
108.08919,8,1-2,,,
108.08919,9,1-2,,,
108.08919,10,1-2,,,
108.62246999999999,1,lp3,,,
108.62246999999999,2,lp3,,,
108.62246999999999,3,lp4,,,
108.62246999999999,4,lp3,,,
108.62246999999999,5,lp4,,,
108.62246999999999,6,lp3,,,
108.62246999999999,7,lp2,,,
108.62246999999999,8,lp2,,,
108.62246999999999,9,lp2,,,
108.62246999999999,10,lp2,,,
113.72196,MOT_mc_bg_black_00,b20-45,,
113.72196,MOT_mc_stage_color_00,b-flash,,
113.72196,MOT_mc_special_01,kirakira_out,,
113.72196,MOT_mc_special_02,bg3,,
113.72196,1,3-4,,,
113.72196,2,3-4,,,
113.72196,3,4-1,,,
113.72196,4,3-4,,,
113.72196,5,4-1,,,
113.72196,6,3-4,,,
113.72196,7,2-3,,,
113.72196,8,2-3,,,
113.72196,9,2-3,,,
113.72196,10,2-3,,,
114.6552,10,w3,,,
114.6552,9,w3,,,
114.6552,8,w3,,,
114.6552,7,w3,,,
114.6552,6,w4,,,
114.6552,5,w1,,,
114.6552,4,w4,,,
114.6552,3,w1,,,
114.6552,2,w4,,,
114.6552,1,w4,,,
