0.03333,MOT_mc_bg_black_00,seat100-0,,
2.83305,MOT_mc_light_up_00,l2,,
2.83305,MOT_mc_light_center_00,l1,,
2.83305,MOT_mc_light_under_00,l1,,
2.83305,MOT_mc_speaker_00,temp2,,
2.83305,MOT_mc_bg_black_00,b65-20,,
92.49074999999999,1,w4,,,
92.69073,1,j4-1,,,
93.05736,5,w1,,,
93.05736,4,w1,,,
93.19068,1,1-2,,,
93.19068,2,1-2,,,
93.19068,3,1-2,,,
93.19068,4,1-2,,,
93.19068,5,1-2,,,
93.72395999999999,MOT_mc_stage_color_00,b-flash,,
93.72395999999999,2,2-3,,,
93.72395999999999,3,2-3,,,
93.72395999999999,1,2-3,,,
93.85728,4,2-3,,,
93.85728,5,2-3,,,
94.19058,1,3-4,,,
94.19058,2,3-4,,,
94.19058,3,3-4,,,
94.19058,4,3-4,,,
94.19058,5,3-4,,,
94.52387999999999,2,j4-1,,,
94.52387999999999,3,j4-1,,,
94.79052,1,j4-1,,,
94.79052,4,j4-1,,,
94.79052,5,j4-1,,,
95.12382,1,1-2,,,
95.12382,2,1-2,,,
95.12382,3,1-2,,,
95.12382,4,1-2,,,
95.12382,5,1-2,,,
95.49045,1,2-3,,,
95.49045,2,2-3,,,
95.49045,3,2-3,,,
95.49045,4,2-3,,,
95.49045,5,2-3,,,
95.85708,MOT_mc_stage_color_00,y-flash,,
95.85708,1,j3-4,,,
96.19037999999999,2,j3-4,,,
96.19037999999999,1,lp4,,,
96.42369,5,w3,,,
96.42369,4,w3,,,
96.42369,3,w3,,,
96.55700999999999,3,j3-4,,,
97.02363,4,j3-4,,,
97.25694,2,w4,,,
97.49024999999999,5,j3-4,,,
97.62357,3,w4,,,
97.85687999999999,1,j4-1,,,
97.85687999999999,2,j4-1,,,
97.85687999999999,3,j4-1,,,
97.85687999999999,4,j4-1,,,
97.85687999999999,5,j4-1,,,
98.45682,1,j1-2,,,
98.79012,2,j1-2,,,
98.79012,1,lp2,,,
98.92344,5,w1,,,
98.92344,4,w1,,,
98.92344,3,w1,,,
99.15675,3,j1-2,,,
99.62337,4,j1-2,,,
99.85668,2,w2,,,
100.08999,5,j1-2,,,
100.22331,3,w2,,,
100.45662,1,2-3,,,
100.45662,2,2-3,,,
100.45662,3,2-3,,,
100.45662,4,2-3,,,
100.45662,5,2-3,,,
100.78992,4,j3-4,,,
100.78992,5,j3-4,,,
101.05655999999999,2,j3-4,,,
101.05655999999999,3,j3-4,,,
101.35652999999999,1,j3-4,,,
101.48984999999999,2,j4-1,,,
101.48984999999999,3,j4-1,,,
101.58984,4,j4-1,,,
101.58984,5,j4-1,,,
101.9898,1,4-1,,,
101.9898,2,1-2,,,
101.9898,3,1-2,,,
101.9898,4,1-2,,,
101.9898,5,1-2,,,
102.3231,1,lp1,,,
102.3231,2,lp2,,,
102.3231,3,lp2,,,
102.3231,4,lp2,,,
102.3231,5,lp2,,,
105.48944999999999,1,hj1,,,
105.75609,2,hj2,,,
105.75609,3,hj2,,,
105.78941999999999,4,hj2,,,
105.78941999999999,5,hj2,,,
106.45602,1,1-2,,,
106.45602,2,2-3,,,
106.45602,3,2-3,,,
106.45602,4,2-3,,,
106.45602,5,2-3,,,
106.78931999999999,1,sp2-3,,,
106.78931999999999,2,sp3-4,,,
106.78931999999999,3,sp3-4,,,
106.78931999999999,4,sp3-4,,,
106.78931999999999,5,sp3-4,,,
109.72236,1,hj3,,,
109.72236,2,hj4,,,
109.72236,3,hj4,,,
109.72236,4,hj4,,,
109.72236,5,hj4,,,
110.3223,MOT_mc_stage_color_00,y-flash,,
110.3223,1,3-4,,,
110.3223,2,4-1,,,
110.3223,3,4-1,,,
110.3223,4,4-1,,,
110.3223,5,4-1,,,
110.65559999999999,1,4-1,,,
110.65559999999999,2,1-2,,,
110.65559999999999,3,1-2,,,
110.65559999999999,4,1-2,,,
110.65559999999999,5,1-2,,,
110.72225999999999,MOT_mc_stage_color_00,r-flash,,
111.25554,1,1-2,,,
111.25554,2,2-3,,,
111.25554,3,2-3,,,
111.25554,4,2-3,,,
111.25554,5,2-3,,,
111.58883999999999,1,2-3,,,
111.58883999999999,2,3-4,,,
111.58883999999999,3,3-4,,,
111.58883999999999,4,3-4,,,
111.58883999999999,5,3-4,,,
112.02212999999999,4,j4-1,,,
112.02212999999999,5,j4-1,,,
112.32209999999999,2,j4-1,,,
112.32209999999999,3,j4-1,,,
112.52207999999999,1,w3,,,
112.72206,1,j3-4,,,
113.08869,5,w1,,,
113.08869,4,w1,,,
113.22201,1,4-1,,,
113.22201,2,1-2,,,
113.22201,3,1-2,,,
113.22201,4,1-2,,,
113.22201,5,1-2,,,
113.75528999999999,2,2-3,,,
113.75528999999999,3,2-3,,,
113.75528999999999,1,1-2,,,
113.88861,4,2-3,,,
113.88861,5,2-3,,,
113.92193999999999,MOT_mc_stage_color_00,b-flash,,
114.22191,1,2-3,,,
114.22191,2,3-4,,,
114.22191,3,3-4,,,
114.22191,4,3-4,,,
114.22191,5,3-4,,,
114.55520999999999,2,j4-1,,,
114.55520999999999,3,j4-1,,,
114.82185,1,j3-4,,,
114.82185,4,j4-1,,,
114.82185,5,j4-1,,,
115.15514999999999,1,4-1,,,
115.15514999999999,2,1-2,,,
115.15514999999999,3,1-2,,,
115.15514999999999,4,1-2,,,
115.15514999999999,5,1-2,,,
115.52177999999999,1,1-2,,,
115.52177999999999,2,2-3,,,
115.52177999999999,3,2-3,,,
115.52177999999999,4,2-3,,,
115.52177999999999,5,2-3,,,
115.75509,MOT_mc_stage_color_00,y-flash,,
115.88841,1,j2-3,,,
116.22171,2,j3-4,,,
116.22171,1,lp3,,,
116.45501999999999,5,w3,,,
116.45501999999999,4,w3,,,
116.45501999999999,3,w3,,,
116.58833999999999,3,j3-4,,,
117.05496,4,j3-4,,,
117.28827,2,w4,,,
117.52158,5,j3-4,,,
117.6549,3,w4,,,
117.88821,1,j3-4,,,
117.88821,2,j4-1,,,
117.88821,3,j4-1,,,
117.88821,4,j4-1,,,
117.88821,5,j4-1,,,
118.48814999999999,1,j4-1,,,
118.82145,2,j1-2,,,
118.82145,1,lp1,,,
118.95477,5,w1,,,
118.95477,4,w1,,,
118.95477,3,w1,,,
119.18808,3,j1-2,,,
119.65469999999999,4,j1-2,,,
119.88801,2,w2,,,
120.12132,5,j1-2,,,
120.25464,3,w2,,,
120.48795,1,1-2,,,
120.48795,2,2-3,,,
120.48795,3,2-3,,,
120.48795,4,2-3,,,
120.48795,5,2-3,,,
120.82124999999999,1,j2-3,,,
121.02122999999999,MOT_mc_stage_color_00,r-flash,,
121.15455,2,j3-4,,,
121.15455,1,lp3,,,
121.42119,5,w3,,,
121.42119,4,w3,,,
121.42119,3,w3,,,
121.52118,3,j3-4,,,
121.9878,4,j3-4,,,
122.22111,2,w4,,,
122.45442,5,j3-4,,,
122.58774,3,w4,,,
122.82105,1,3-4,,,
122.82105,2,4-1,,,
122.82105,3,4-1,,,
122.82105,4,4-1,,,
122.82105,5,4-1,,,
123.15435,1,j4-1,,,
123.48764999999999,2,j1-2,,,
123.48764999999999,1,lp1,,,
123.75429,5,w1,,,
123.75429,4,w1,,,
123.75429,3,w1,,,
123.85427999999999,3,j1-2,,,
124.3209,4,j1-2,,,
124.55421,2,w2,,,
124.78752,5,j1-2,,,
124.92084,3,w2,,,
125.15415,1,1-2,,,
125.15415,2,2-3,,,
125.15415,3,2-3,,,
125.15415,4,2-3,,,
125.15415,5,2-3,,,
125.58744,1,j2-3,,,
125.92074,2,j3-4,,,
125.92074,1,lp3,,,
126.08739,5,w3,,,
126.08739,4,w3,,,
126.08739,3,w3,,,
126.28737,3,j3-4,,,
126.75398999999999,4,j3-4,,,
126.98729999999999,2,w4,,,
127.22061,5,j3-4,,,
127.35392999999999,3,w4,,,
127.58724,1,3-4,,,
127.58724,2,4-1,,,
127.58724,3,4-1,,,
127.58724,4,4-1,,,
127.58724,5,4-1,,,
128.22051,1,j4-1,,,
128.52048,5,w1,,,
128.52048,4,w1,,,
128.52048,3,w1,,,
128.52048,2,w1,,,
128.55381,2,j1-2,,,
128.55381,1,lp1,,,
128.92043999999999,3,j1-2,,,
129.38706,4,j1-2,,,
129.62037,2,w2,,,
129.85368,5,j1-2,,,
129.987,3,w2,,,
130.22030999999998,1,1-2,,,
130.22030999999998,2,2-3,,,
130.22030999999998,3,2-3,,,
130.22030999999998,4,2-3,,,
130.22030999999998,5,2-3,,,
130.55361,1,2-3,,,
130.55361,2,3-4,,,
130.55361,3,3-4,,,
130.55361,4,3-4,,,
130.55361,5,3-4,,,
131.08688999999998,MOT_mc_speaker_00,stay,,
131.08688999999998,MOT_mc_light_up_00,l1,,
131.08688999999998,MOT_mc_light_center_00,l1,,
131.08688999999998,MOT_mc_light_under_00,l1,,
131.08688999999998,MOT_mc_bg_black_00,b20-65,,
131.08688999999998,1,,,,D40
131.08688999999998,MOT_mc_stage_color_00,y-flash,,
131.08688999999998,1,3-4,,,
131.08688999999998,2,4-1,,,
131.08688999999998,3,4-1,,,
131.08688999999998,4,4-1,,,
131.08688999999998,5,4-1,,,
132.02013,5,w1,,,
132.02013,4,w1,,,
132.02013,3,w1,,,
132.02013,2,w1,,,
132.02013,1,w4,,,
