0.03333,MOT_mc_bg_black_00,seat100-0,,
2.6664,MOT_mc_stage_color_00,b-flash,,
2.6997299999999997,MOT_mc_speaker_00,temp1,,
101.9898,MOT_mc_stage_color_00,b-flash,,
102.45642,1,2-3,,,
102.58973999999999,3,w1,,,
102.58973999999999,2,w1,,,
102.75639,1,3-4,,,
102.75639,2,j1-2,,,
102.75639,3,j1-2,,,
102.75639,4,3-4,,,
102.75639,5,3-4,,,
102.88971,MOT_mc_stage_color_00,r-flash,,
103.12302,1,sj4,,,
103.12302,4,sj4,,,
103.12302,5,sj4,,,
103.38965999999999,2,sj2,,,
103.38965999999999,3,sj2,,,
103.62297,5,w4,,,
103.62297,4,w4,,,
103.62297,1,w4,,,
103.72296,1,4-1,,,
103.72296,2,2-3,,,
103.72296,3,2-3,,,
103.72296,4,4-1,,,
103.72296,5,4-1,,,
104.15625,1,j1-2,,,
104.15625,2,3-4,,,
104.15625,3,3-4,,,
104.15625,4,j1-2,,,
104.15625,5,j1-2,,,
104.58954,1,2-3,,,
104.58954,2,4-1,,,
104.58954,3,4-1,,,
104.58954,4,2-3,,,
104.58954,5,2-3,,,
104.95617,1,3-4,,,
105.08949,MOT_mc_stage_color_00,b-flash,,
105.28947,2,1-2,,,
105.28947,3,1-2,,,
105.52278,5,w3,,,
105.52278,4,w3,,,
105.62276999999999,1,hj4,,,
105.62276999999999,2,hj2,,,
105.62276999999999,3,hj2,,,
105.62276999999999,4,hj3,,,
105.62276999999999,5,hj3,,,
105.75609,MOT_mc_stage_color_00,b-flash,,
106.22270999999999,1,lp4,,,
106.22270999999999,2,lp2,,,
106.22270999999999,3,lp2,,,
106.22270999999999,4,lp3,,,
106.22270999999999,5,lp3,,,
107.48925,MOT_mc_stage_color_00,b-flash,,
108.48915,1,4-1,,,
108.48915,2,j2-3,,,
108.48915,3,j2-3,,,
108.48915,4,3-4,,,
108.48915,5,3-4,,,
108.82244999999999,1,1-2,,,
109.12241999999999,2,3-4,,,
109.12241999999999,3,3-4,,,
109.38906,4,4-1,,,
109.38906,5,4-1,,,
109.6557,1,j2-3,,,
109.68902999999999,MOT_mc_stage_color_00,b-flash,,
110.02233,2,j4-1,,,
110.02233,3,j4-1,,,
110.25564,1,3-4,,,
110.3223,5,w1,,,
110.3223,4,w1,,,
110.48894999999999,4,1-2,,,
110.48894999999999,5,1-2,,,
110.52228,MOT_mc_stage_color_00,r-flash,,
110.85557999999999,2,1-2,,,
110.85557999999999,3,1-2,,,
110.92223999999999,MOT_mc_stage_color_00,b-flash,,
111.18888,1,w4,,,
111.25554,2,j2-3,,,
111.25554,3,j2-3,,,
111.38886,MOT_mc_stage_color_00,b-flash,,
111.42219,5,w2,,,
111.42219,4,w2,,,
111.58883999999999,1,j4-1,,,
111.58883999999999,4,j2-3,,,
111.58883999999999,5,j2-3,,,
111.9888,1,sp1-2,,,
111.9888,2,sp3-4,,,
111.9888,3,sp3-4,,,
111.9888,4,sp3-4,,,
111.9888,5,sp3-4,,,
112.6554,1,j2-3,,,
112.68872999999999,MOT_mc_stage_color_00,b-flash,,
112.9887,2,j4-1,,,
112.9887,3,j4-1,,,
113.32199999999999,4,j4-1,,,
113.32199999999999,5,j4-1,,,
113.52198,MOT_mc_stage_color_00,r-flash,,
113.72196,1,w3,,,
113.92193999999999,1,3-4,,,
113.92193999999999,2,1-2,,,
113.92193999999999,3,1-2,,,
113.92193999999999,4,1-2,,,
113.92193999999999,5,1-2,,,
114.3219,1,4-1,,,
114.3219,2,2-3,,,
114.3219,3,2-3,,,
114.3219,4,2-3,,,
114.3219,5,2-3,,,
114.35522999999999,MOT_mc_stage_color_00,b-flash,,
114.82185,MOT_mc_stage_color_00,b-flash,,
114.9885,4,j3-4,,,
114.9885,5,j3-4,,,
115.15514999999999,2,j3-4,,,
115.15514999999999,3,j3-4,,,
115.25514,1,w1,,,
115.48845,1,j1-2,,,
115.48845,4,4-1,,,
115.48845,5,4-1,,,
115.52177999999999,MOT_mc_stage_color_00,r-flash,,
115.82175,2,4-1,,,
115.82175,3,4-1,,,
115.9884,1,2-3,,,
115.9884,4,1-2,,,
115.9884,5,1-2,,,
116.32169999999999,1,3-4,,,
116.32169999999999,2,j1-2,,,
116.32169999999999,3,j1-2,,,
116.32169999999999,4,2-3,,,
116.32169999999999,5,2-3,,,
116.9883,1,4-1,,,
116.9883,2,2-3,,,
116.9883,3,2-3,,,
116.9883,4,3-4,,,
116.9883,5,3-4,,,
117.05496,MOT_mc_stage_color_00,b-flash,,
117.32159999999999,1,lp1,,,
117.32159999999999,2,lp3,,,
117.32159999999999,3,lp3,,,
117.32159999999999,4,lp4,,,
117.32159999999999,5,lp4,,,
122.6544,MOT_mc_stage_color_00,b-flash,,
122.6544,MOT_mc_bg_black_00,b20-65,,
122.6544,MOT_mc_speaker_00,stay,,
122.6544,1,1-2,,,
122.6544,2,3-4,,,
122.6544,3,3-4,,,
122.6544,4,4-1,,,
122.6544,5,4-1,,,
123.58764,5,w1,,,
123.58764,4,w1,,,
123.58764,3,w4,,,
123.58764,2,w4,,,
123.58764,1,w2,,,
