0.03333,MOT_mc_bg_black_00,stay,,
108.28917,4,3-4,rb0,,
108.82244999999999,1,4-1,,,
108.82244999999999,2,4-1,,,
108.82244999999999,3,4-1,,,
108.82244999999999,4,4-1,,,
109.12241999999999,1,lp1,,,
109.12241999999999,2,lp1,,,
109.12241999999999,3,lp1,,,
109.12241999999999,4,lp1,,,
109.48904999999999,1,1-2,l1,,
109.48904999999999,2,1-2,l1,,
109.48904999999999,3,1-2,l1,,
109.48904999999999,4,1-2,l1,,
109.78902,1,lp2,,,
109.78902,2,lp2,,,
109.78902,3,lp2,,,
109.78902,4,lp2,,,
110.12232,1,2-3,lb0,,
110.12232,2,2-3,lb0,,
110.12232,3,2-3,lb0,,
110.12232,4,2-3,lb0,,
110.55561,2,3-4,,,
110.55561,3,3-4,,,
110.55561,4,3-4,,,
110.78891999999999,1,3-4,,,
111.12222,1,j4-1,,,
111.12222,2,j4-1,,,
111.12222,3,j4-1,,,
111.12222,4,j4-1,,,
111.55551,1,sj1,,,
111.55551,2,sj1,,,
111.55551,3,sj1,,,
111.55551,4,sj1,,,
111.88880999999999,1,lp1,,,
111.88880999999999,2,lp1,,,
111.88880999999999,3,lp1,,,
111.88880999999999,4,lp1,,,
112.32209999999999,1,j1-2,,,
112.42209,2,j1-2,,,
112.52207999999999,3,j1-2,,,
112.62207,4,j1-2,,,
113.02203,1,j2-3,,,
113.12201999999999,2,j2-3,,,
113.22201,3,j2-3,,,
113.32199999999999,4,j2-3,,,
113.88861,1,,r1,,
113.88861,2,,r1,,
113.88861,3,,r1,,
113.88861,4,,r1,,
114.08859,1,w3,,,
114.18858,2,w3,,,
114.22191,1,3-4,rb0,,
114.22191,2,3-4,rb0,,
114.22191,3,3-4,rb0,,
114.22191,4,3-4,rb0,,
114.95517,1,,l1,,
114.95517,2,,l1,,
114.95517,3,,l1,,
114.95517,4,,l1,,
115.15514999999999,4,w4,,,
115.15514999999999,3,w4,,,
115.15514999999999,2,w4,,,
115.15514999999999,1,w4,,,
115.25514,1,4-1,lb0,,
115.25514,2,4-1,lb0,,
115.25514,3,4-1,lb0,,
115.25514,4,4-1,lb0,,
115.62177,1,sj1,,,
115.75509,2,sj1,,,
115.75509,3,sj1,,,
115.75509,4,sj1,,,
116.12172,1,sj1,,,
116.25504,4,w1,,,
116.25504,3,w1,,,
116.25504,2,w1,,,
116.48835,1,1-2,,,
116.48835,2,1-2,,,
116.48835,3,1-2,,,
116.48835,4,1-2,,,
116.85498,1,2-3,,,
116.85498,2,2-3,,,
116.85498,3,2-3,,,
116.85498,4,2-3,,,
117.25493999999999,1,hj3,,,
117.25493999999999,2,hj3,,,
117.25493999999999,3,hj3,,,
117.25493999999999,4,hj3,,,
117.72156,1,j3-4,,,
117.82154999999999,4,j3-4,,,
117.92154,2,j3-4,,,
118.02153,MOT_mc_stage_color_00,b-flash,,
118.02153,3,j3-4,,,
118.48814999999999,1,j4-1,,,
118.58814,4,j4-1,,,
118.68813,2,j4-1,,,
118.78811999999999,3,j4-1,,,
119.35472999999999,1,,r1,,
119.35472999999999,2,,r1,,
119.35472999999999,3,,r1,,
119.35472999999999,4,,r1,,
119.55471,1,w1,,,
119.65469999999999,4,w1,,,
119.68803,1,1-2,rb0,,
119.68803,2,1-2,rb0,,
119.68803,3,1-2,rb0,,
119.68803,4,1-2,rb0,,
120.05466,1,,l1,,
120.05466,2,,l1,,
120.05466,3,,l1,,
120.05466,4,,l1,,
120.42129,MOT_mc_stage_color_00,r-flash,,
120.42129,1,2-3,lb0,,
120.42129,2,2-3,lb0,,
120.42129,3,2-3,lb0,,
120.42129,4,2-3,lb0,,
121.05456,1,3-4,,,
121.05456,2,3-4,,,
121.05456,3,3-4,,,
121.05456,4,3-4,,,
121.35453,1,lp4,,,
121.35453,2,lp4,,,
121.35453,3,lp4,,,
121.35453,4,lp4,,,
121.82114999999999,1,4-1,,,
121.82114999999999,2,4-1,,,
121.82114999999999,3,4-1,,,
121.82114999999999,4,4-1,,,
122.12111999999999,1,lp1,,,
122.12111999999999,2,lp1,,,
122.12111999999999,3,lp1,,,
122.12111999999999,4,lp1,,,
122.6544,1,sj1,,,
122.6544,2,sj1,,,
122.6544,3,sj1,,,
122.6544,4,sj1,,,
123.02103,4,j1-2,,,
123.05435999999999,2,j1-2,,,
123.08769,1,j1-2,,,
123.12102,3,j1-2,,,
123.52098,4,j2-3,,,
123.55431,2,j2-3,,,
123.58764,1,j2-3,,,
123.62097,3,j2-3,,,
123.9876,1,lp3,,,
123.9876,2,lp3,,,
123.9876,3,lp3,,,
123.9876,4,lp3,,,
125.12082,2,,l1,,
125.12082,3,,l1,,
125.28747,1,,r1,,
125.28747,4,,r1,,
125.52077999999999,2,,l2,,
125.52077999999999,3,,l2,,
125.68742999999999,1,,r2,,
125.68742999999999,4,,r2,,
125.88740999999999,2,,lb1,,
125.88740999999999,3,,lb1,,
126.05405999999999,1,,rb1,,
126.05405999999999,4,,rb1,,
126.18737999999999,1,3-4,,,
126.18737999999999,2,3-4,,,
126.18737999999999,3,3-4,,,
126.18737999999999,4,3-4,,,
126.55400999999999,2,,lb0,,
126.55400999999999,3,,lb0,,
126.72066,1,,rb0,,
126.72066,4,,rb0,,
126.92063999999999,2,,l1,,
126.92063999999999,3,,l1,,
127.08729,1,,r1,,
127.08729,4,,r1,,
127.12061999999999,4,w4,,,
127.12061999999999,3,w4,,,
127.12061999999999,2,w4,,,
127.12061999999999,1,w4,,,
127.28726999999999,2,,lb0,,
127.28726999999999,3,,lb0,,
127.45392,1,,rb0,,
127.45392,4,,rb0,,
127.78721999999999,3,j4-1,,,
128.12052,1,j4-1,,,
128.48714999999999,2,j4-1,,,
128.85378,3,w1,,,
128.85378,4,j4-1,,,
129.18707999999998,1,w1,,,
129.3204,1,1-2,,,
129.3204,2,1-2,,,
129.3204,3,1-2,,,
129.3204,4,1-2,,,
129.75369,1,j2-3,,,
129.75369,2,j2-3,,,
129.75369,3,j2-3,,,
129.75369,4,j2-3,,,
130.12032,MOT_mc_stage_color_00,b-flash,,
130.12032,1,lp3,,,
130.12032,2,lp3,,,
130.12032,3,lp3,,,
130.12032,4,lp3,,,
130.68693,1,3-4,,,
130.68693,2,3-4,,,
130.68693,3,3-4,,,
130.68693,4,3-4,,,
131.05356,1,lp4,,,
131.05356,2,lp4,,,
131.05356,3,lp4,,,
131.05356,4,lp4,,,
131.62017,2,4-1,,,
131.62017,3,4-1,,,
131.9868,2,1-2,,,
131.9868,3,1-2,,,
132.28677,1,4-1,,,
132.28677,4,4-1,,,
132.35343,2,lp2,,,
132.35343,3,lp2,,,
132.62007,1,1-2,,,
132.62007,4,1-2,,,
132.95337,1,j2-3,,,
132.95337,2,j2-3,,,
132.95337,3,j2-3,,,
132.95337,4,j2-3,,,
133.25333999999998,MOT_mc_bg_black_00,b65-35-65,,
133.25333999999998,MOT_mc_stage_color_00,b-flash,,
133.32,1,j3-4,,,
133.32,2,j3-4,,,
133.32,3,j3-4,,,
133.32,4,j3-4,,,
133.45332,MOT_mc_stage_color_00,r-flash,,
133.68663,MOT_mc_stage_color_00,y-flash,,
133.78662,1,sj4,,,
133.78662,2,sj4,,,
133.78662,3,sj4,,,
133.78662,4,sj4,,,
133.88661,MOT_mc_stage_color_00,b-flash,,
134.08659,MOT_mc_stage_color_00,r-flash,,
134.11992,1,hj4,,,
134.11992,2,hj4,,,
134.11992,3,hj4,,,
134.11992,4,hj4,,,
134.28656999999998,MOT_mc_stage_color_00,y-flash,,
134.51988,MOT_mc_bg_black_00,b45-65,,
134.51988,MOT_mc_stage_color_00,b-flash,,
134.51988,MOT_mc_light_center_00,l1,,
134.51988,MOT_mc_speaker_00,stay,,
134.51988,MOT_mc_light_under_00,stay,,
135.35313,4,w4,,,
135.35313,3,w4,,,
135.35313,2,w4,,,
135.35313,1,w4,,,
