43.69563,10,lp4,,
43.69563,11,lp4,,
43.69563,12,lp4,,
43.69563,13,lp4,,
43.69563,14,lp4,,
43.69563,15,lp4,,
44.72886,1,,r1,
44.72886,2,,r1,
44.72886,3,,r1,
44.72886,6,,r1,
44.72886,7,,r1,
44.72886,11,,r1,
44.72886,12,,r1,
44.72886,4,,l1,
44.72886,5,,l1,
44.72886,8,,l1,
44.72886,9,,l1,
44.72886,13,,l1,
44.72886,14,,l1,
45.09549,1,,rb0,
45.09549,2,,rb0,
45.09549,3,,rb0,
45.09549,6,,rb0,
45.09549,7,,rb0,
45.09549,11,,rb0,
45.09549,12,,rb0,
45.09549,4,,lb0,
45.09549,5,,lb0,
45.09549,8,,lb0,
45.09549,9,,lb0,
45.09549,13,,lb0,
45.09549,14,,lb0,
45.42879,1,,l1,
45.42879,2,,l1,
45.42879,3,,l1,
45.42879,6,,l1,
45.42879,7,,l1,
45.42879,11,,l1,
45.42879,12,,l1,
45.42879,4,,r1,
45.42879,5,,r1,
45.42879,8,,r1,
45.42879,9,,r1,
45.42879,13,,r1,
45.42879,14,,r1,
45.72876,10,j4-1,,
45.72876,15,j4-1,,
45.79542,1,,lb0,
45.79542,2,,lb0,
45.79542,3,,lb0,
45.79542,6,,lb0,
45.79542,7,,lb0,
45.79542,11,,lb0,
45.79542,12,,lb0,
45.79542,4,,rb0,
45.79542,5,,rb0,
45.79542,8,,rb0,
45.79542,9,,rb0,
45.79542,13,,rb0,
45.79542,14,,rb0,
46.12872,1,4-3,,
46.12872,2,4-3,,
46.12872,3,4-3,,
46.12872,4,4-3,,
46.12872,5,4-3,,
46.12872,6,4-3,,
46.12872,7,4-3,,
46.12872,8,4-3,,
46.12872,9,4-3,,
46.12872,10,4-3,,
46.12872,11,4-3,,
46.12872,12,4-3,,
46.12872,13,4-3,,
46.12872,14,4-3,,
46.12872,15,4-3,,
46.12872,10,1-3,,
46.12872,15,1-3,,
46.29537,MOT_mc_bg_black_00,b45-65,,
46.29537,MOT_mc_light_center_00,l1,,
46.56201,1,lp3,,
46.56201,2,lp3,,
46.56201,3,lp3,,
46.56201,4,lp3,,
46.56201,5,lp3,,
46.56201,6,lp3,,
46.56201,7,lp3,,
46.56201,8,lp3,,
46.56201,9,lp3,,
46.56201,10,lp3,,
46.56201,11,lp3,,
46.56201,12,lp3,,
46.56201,13,lp3,,
46.56201,14,lp3,,
46.56201,15,lp3,,
47.46192,1,hj3,,
47.46192,2,hj3,,
47.46192,3,hj3,,
47.46192,4,hj3,,
47.46192,5,hj3,,
47.46192,6,hj3,,
47.46192,7,hj3,,
47.46192,8,hj3,,
47.46192,9,hj3,,
47.46192,10,hj3,,
47.46192,11,hj3,,
47.46192,12,hj3,,
47.46192,13,hj3,,
47.46192,14,hj3,,
47.46192,15,hj3,,
48.76179,1,hj3,,
48.76179,2,hj3,,
48.76179,3,hj3,,
48.76179,4,hj3,,
48.76179,5,hj3,,
48.76179,6,hj3,,
48.76179,7,hj3,,
48.76179,8,hj3,,
48.76179,9,hj3,,
48.76179,10,hj3,,
48.76179,11,hj3,,
48.76179,12,hj3,,
48.76179,13,hj3,,
48.76179,14,hj3,,
48.76179,15,hj3,,
49.52838,1,3-4,,
49.52838,2,3-4,,
49.52838,3,3-4,,
49.52838,4,3-4,,
49.52838,5,3-4,,
49.52838,6,3-4,,
49.52838,7,3-4,,
49.52838,8,3-4,,
49.52838,9,3-4,,
49.52838,10,3-4,,
49.52838,11,3-4,,
49.52838,12,3-4,,
49.52838,13,3-4,,
49.52838,14,3-4,,
49.52838,15,3-4,,
50.061659999999996,1,hj4,,
50.061659999999996,2,hj4,,
50.061659999999996,3,hj4,,
50.061659999999996,4,hj4,,
50.061659999999996,5,hj4,,
50.061659999999996,6,hj4,,
50.061659999999996,7,hj4,,
50.061659999999996,8,hj4,,
50.061659999999996,9,hj4,,
50.061659999999996,10,hj4,,
50.061659999999996,11,hj4,,
50.061659999999996,12,hj4,,
50.061659999999996,13,hj4,,
50.061659999999996,14,hj4,,
50.061659999999996,15,hj4,,
50.62827,1,lp4,,
50.62827,2,lp4,,
50.62827,3,lp4,,
50.62827,4,lp4,,
50.62827,5,lp4,,
50.62827,6,lp4,,
50.62827,7,lp4,,
50.62827,8,lp4,,
50.62827,9,lp4,,
50.62827,10,lp4,,
50.62827,11,lp4,,
50.62827,12,lp4,,
50.62827,13,lp4,,
50.62827,14,lp4,,
50.62827,15,lp4,,
51.42819,1,4-1,,
51.42819,2,4-1,,
51.42819,3,4-1,,
51.42819,4,4-1,,
51.42819,5,4-1,,
51.42819,6,4-1,,
51.42819,7,4-1,,
51.42819,8,4-1,,
51.42819,9,4-1,,
51.42819,10,4-1,,
51.42819,11,4-1,,
51.42819,12,4-1,,
51.42819,13,4-1,,
51.42819,14,4-1,,
51.42819,15,4-1,,
51.82815,MOT_mc_light_center_00,l2,,
51.82815,7,j1-2,,
51.82815,9,j1-2,,
51.82815,10,j1-2,,
51.82815,12,j1-2,,
51.82815,14,j1-2,,
51.82815,15,j1-2,,
52.22811,6,j1-2,,
52.22811,8,j1-2,,
52.22811,13,j1-2,,
52.22811,11,j1-2,,
52.22811,1,j1-2,,
52.594739999999994,3,j1-2,,
52.594739999999994,2,j1-2,,
52.594739999999994,4,j1-2,,
52.594739999999994,5,j1-2,,
52.994699999999995,1,2-3,,
52.994699999999995,2,2-3,,
52.994699999999995,3,2-3,,
52.994699999999995,4,2-3,,
52.994699999999995,5,2-3,,
52.994699999999995,6,2-3,,
52.994699999999995,7,2-3,,
52.994699999999995,8,2-3,,
52.994699999999995,9,2-3,,
52.994699999999995,10,2-3,,
52.994699999999995,11,2-3,,
52.994699999999995,12,2-3,,
52.994699999999995,13,2-3,,
52.994699999999995,14,2-3,,
52.994699999999995,15,2-3,,
53.361329999999995,1,sp3-4,,
53.361329999999995,2,sp3-4,,
53.361329999999995,3,sp3-4,,
53.361329999999995,4,sp3-4,,
53.361329999999995,5,sp3-4,,
53.361329999999995,6,sp3-4,,
53.361329999999995,7,sp3-4,,
53.361329999999995,8,sp3-4,,
53.361329999999995,9,sp3-4,,
53.361329999999995,10,sp3-4,,
53.361329999999995,11,sp3-4,,
53.361329999999995,12,sp3-4,,
53.361329999999995,13,sp3-4,,
53.361329999999995,14,sp3-4,,
53.361329999999995,15,sp3-4,,
54.26124,1,j3-1,,
54.26124,2,j3-1,,
54.26124,3,j3-1,,
54.26124,4,j3-1,,
54.26124,5,j3-1,,
54.26124,6,j3-1,,
54.26124,7,j3-1,,
54.26124,8,j3-1,,
54.26124,9,j3-1,,
54.26124,10,j3-1,,
54.26124,11,j3-1,,
54.26124,12,j3-1,,
54.26124,13,j3-1,,
54.26124,14,j3-1,,
54.26124,15,j3-1,,
54.6612,1,lp1,,
54.6612,2,lp1,,
54.6612,3,lp1,,
54.6612,4,lp1,,
54.6612,5,lp1,,
54.6612,6,lp1,,
54.6612,7,lp1,,
54.6612,8,lp1,,
54.6612,9,lp1,,
54.6612,10,lp1,,
54.6612,11,lp1,,
54.6612,12,lp1,,
54.6612,13,lp1,,
54.6612,14,lp1,,
54.6612,15,lp1,,
55.461119999999994,6,j1-2,,
55.461119999999994,8,j1-2,,
55.461119999999994,13,j1-2,,
55.461119999999994,11,j1-2,,
55.461119999999994,1,j1-2,,
55.727759999999996,MOT_mc_bg_black_00,b65-20,,
55.89441,3,j1-2,,
55.89441,2,j1-2,,
55.89441,4,j1-2,,
55.89441,5,j1-2,,
56.29437,7,j1-2,,
56.29437,9,j1-2,,
56.29437,10,j1-2,,
56.29437,12,j1-2,,
56.29437,14,j1-2,,
56.29437,15,j1-2,,
56.3277,6,w2,,
56.3277,8,w2,,
56.3277,13,w2,,
56.3277,11,w2,,
56.3277,1,w2,,
56.76099,1,sj2,,
56.76099,2,sj2,,
56.76099,3,sj2,,
56.76099,4,sj2,,
56.76099,5,sj2,,
56.76099,6,sj2,,
56.76099,7,sj2,,
56.76099,8,sj2,,
56.76099,9,sj2,,
56.76099,10,sj2,,
56.76099,11,sj2,,
56.76099,12,sj2,,
56.76099,13,sj2,,
56.76099,14,sj2,,
56.76099,15,sj2,,
57.16095,1,lp2,,
57.16095,2,lp2,,
57.16095,3,lp2,,
57.16095,4,lp2,,
57.16095,5,lp2,,
57.16095,6,lp2,,
57.16095,7,lp2,,
57.16095,8,lp2,,
57.16095,9,lp2,,
57.16095,10,lp2,,
57.16095,11,lp2,,
57.16095,12,lp2,,
57.16095,13,lp2,,
57.16095,14,lp2,,
57.16095,15,lp2,,
57.16095,1,,l1,
57.16095,2,,l1,
57.16095,3,,l1,
57.16095,6,,l1,
57.16095,7,,l1,
57.16095,11,,l1,
57.16095,12,,l1,
57.16095,4,,l1,
57.16095,5,,l1,
57.16095,8,,l1,
57.16095,9,,l1,
57.16095,13,,l1,
57.16095,14,,l1,
57.16095,10,sj2,,
57.16095,15,sj2,,
57.360929999999996,MOT_mc_stage_color_00,b-flash,,
57.427589999999995,MOT_mc_light_center_00,l3,,
57.427589999999995,MOT_mc_speaker_00,l1,,
57.427589999999995,MOT_mc_light_under_00,l3,,
57.860879999999995,1,,lb0,
57.860879999999995,2,,lb0,
57.860879999999995,3,,lb0,
57.860879999999995,6,,lb0,
57.860879999999995,7,,lb0,
57.860879999999995,11,,lb0,
57.860879999999995,12,,lb0,
57.860879999999995,4,,lb0,
57.860879999999995,5,,lb0,
57.860879999999995,8,,lb0,
57.860879999999995,9,,lb0,
57.860879999999995,13,,lb0,
57.860879999999995,14,,lb0,
57.860879999999995,10,sj2,,
57.860879999999995,15,sj2,,
58.194179999999996,1,2-4,,
58.194179999999996,2,2-4,,
58.194179999999996,3,2-4,,
58.194179999999996,4,2-4,,
58.194179999999996,5,2-4,,
58.194179999999996,6,2-4,,
58.194179999999996,7,2-4,,
58.194179999999996,8,2-4,,
58.194179999999996,9,2-4,,
58.194179999999996,10,2-4,,
58.194179999999996,11,2-4,,
58.194179999999996,12,2-4,,
58.194179999999996,13,2-4,,
58.194179999999996,14,2-4,,
58.194179999999996,15,2-4,,
58.594139999999996,1,lp4,,
58.594139999999996,2,lp4,,
58.594139999999996,3,lp4,,
58.594139999999996,4,lp4,,
58.594139999999996,5,lp4,,
58.594139999999996,6,lp4,,
58.594139999999996,7,lp4,,
58.594139999999996,8,lp4,,
58.594139999999996,9,lp4,,
58.594139999999996,10,lp4,,
58.594139999999996,11,lp4,,
58.594139999999996,12,lp4,,
58.594139999999996,13,lp4,,
58.594139999999996,14,lp4,,
58.594139999999996,15,lp4,,
59.26074,1,4-3,,
59.26074,2,4-3,,
59.26074,3,4-3,,
59.26074,4,4-3,,
59.26074,5,4-3,,
59.26074,6,4-3,,
59.26074,7,4-3,,
59.26074,8,4-3,,
59.26074,9,4-3,,
59.26074,10,4-3,,
59.26074,11,4-3,,
59.26074,12,4-3,,
59.26074,13,4-3,,
59.26074,14,4-3,,
59.26074,15,4-3,,
59.76069,1,j3-1,,
59.76069,2,j3-1,,
59.76069,3,j3-1,,
59.76069,4,j3-1,,
59.76069,5,j3-1,,
59.76069,6,j3-1,,
59.76069,7,j3-1,,
59.76069,8,j3-1,,
59.76069,9,j3-1,,
59.76069,10,j3-1,,
59.76069,11,j3-1,,
59.76069,12,j3-1,,
59.76069,13,j3-1,,
59.76069,14,j3-1,,
59.76069,15,j3-1,,
60.42729,1,j1-2,,
60.42729,2,j1-2,,
60.42729,3,j1-2,,
60.42729,4,j1-2,,
60.42729,5,j1-2,,
60.42729,6,j1-2,,
60.42729,7,j1-2,,
60.42729,8,j1-2,,
60.42729,9,j1-2,,
60.42729,10,j1-2,,
60.42729,11,j1-2,,
60.42729,12,j1-2,,
60.42729,13,j1-2,,
60.42729,14,j1-2,,
60.42729,15,j1-2,,
61.127219999999994,1,sj2,,
61.127219999999994,2,sj2,,
61.127219999999994,3,sj2,,
61.127219999999994,4,sj2,,
61.127219999999994,5,sj2,,
61.127219999999994,6,sj2,,
61.127219999999994,7,sj2,,
61.127219999999994,8,sj2,,
61.127219999999994,9,sj2,,
61.127219999999994,10,sj2,,
61.127219999999994,11,sj2,,
61.127219999999994,12,sj2,,
61.127219999999994,13,sj2,,
61.127219999999994,14,sj2,,
61.127219999999994,15,sj2,,
61.527179999999994,1,sj2,,
61.527179999999994,2,sj2,,
61.527179999999994,3,sj2,,
61.527179999999994,4,sj2,,
61.527179999999994,5,sj2,,
61.527179999999994,6,sj2,,
61.527179999999994,7,sj2,,
61.527179999999994,8,sj2,,
61.527179999999994,9,sj2,,
61.527179999999994,10,sj2,,
61.527179999999994,11,sj2,,
61.527179999999994,12,sj2,,
61.527179999999994,13,sj2,,
61.527179999999994,14,sj2,,
61.527179999999994,15,sj2,,
61.860479999999995,1,2-3,,
61.860479999999995,2,2-3,,
61.860479999999995,3,2-3,,
61.860479999999995,4,2-3,,
61.860479999999995,5,2-3,,
61.860479999999995,6,2-3,,
61.860479999999995,7,2-3,,
61.860479999999995,8,2-3,,
61.860479999999995,9,2-3,,
61.860479999999995,10,2-3,,
61.860479999999995,11,2-3,,
61.860479999999995,12,2-3,,
61.860479999999995,13,2-3,,
61.860479999999995,14,2-3,,
61.860479999999995,15,2-3,,
62.49375,1,lp3,,
62.49375,2,lp3,,
62.49375,3,lp3,,
62.49375,4,lp3,,
62.49375,5,lp3,,
62.49375,6,lp3,,
62.49375,7,lp3,,
62.49375,8,lp3,,
62.49375,9,lp3,,
62.49375,10,lp3,,
62.49375,11,lp3,,
62.49375,12,lp3,,
62.49375,13,lp3,,
62.49375,14,lp3,,
62.49375,15,lp3,,
62.49375,1,,r1,
62.49375,2,,r1,
62.49375,3,,r1,
62.49375,6,,r1,
62.49375,7,,r1,
62.49375,11,,r1,
62.49375,12,,r1,
62.49375,4,,r1,
62.49375,5,,r1,
62.49375,8,,r1,
62.49375,9,,r1,
62.49375,13,,r1,
62.49375,14,,r1,
62.49375,10,sj3,,
62.49375,15,sj3,,
63.19368,1,w3,,
63.19368,2,w3,,
63.19368,3,w3,,
63.19368,4,w3,,
63.19368,5,w3,,
63.19368,6,w3,,
63.19368,7,w3,,
63.19368,8,w3,,
63.19368,9,w3,,
63.19368,10,w3,,
63.19368,11,w3,,
63.19368,12,w3,,
63.19368,13,w3,,
63.19368,14,w3,,
63.19368,15,w3,,
63.19368,1,,rb0,
63.19368,2,,rb0,
63.19368,3,,rb0,
63.19368,6,,rb0,
63.19368,7,,rb0,
63.19368,11,,rb0,
63.19368,12,,rb0,
63.19368,4,,rb0,
63.19368,5,,rb0,
63.19368,8,,rb0,
63.19368,9,,rb0,
63.19368,13,,rb0,
63.19368,14,,rb0,
63.19368,10,sj3,,
63.19368,15,sj3,,
63.526979999999995,1,3-4,,
63.526979999999995,2,3-4,,
63.526979999999995,3,3-4,,
63.526979999999995,4,3-4,,
63.526979999999995,5,3-4,,
63.526979999999995,6,3-4,,
63.526979999999995,7,3-4,,
63.526979999999995,8,3-4,,
63.526979999999995,9,3-4,,
63.526979999999995,10,3-4,,
63.526979999999995,11,3-4,,
63.526979999999995,12,3-4,,
63.526979999999995,13,3-4,,
63.526979999999995,14,3-4,,
63.526979999999995,15,3-4,,
63.926939999999995,1,lp4,,
63.926939999999995,2,lp4,,
63.926939999999995,3,lp4,,
63.926939999999995,6,lp4,,
63.926939999999995,7,lp4,,
63.926939999999995,11,lp4,,
63.926939999999995,12,lp4,,
64.06026,5,lp4,,
64.06026,4,lp4,,
64.06026,8,lp4,,
64.06026,9,lp4,,
64.06026,14,lp4,,
64.06026,13,lp4,,
64.19358,10,lp4,,
64.19358,15,lp4,,
65.22681,1,j4-1,,
65.22681,2,j4-1,,
65.22681,3,j4-1,,
65.22681,6,j4-1,,
65.22681,7,j4-1,,
65.22681,11,j4-1,,
65.22681,12,j4-1,,
65.36013,4,j4-1,,
65.36013,5,j4-1,,
65.36013,8,j4-1,,
65.36013,9,j4-1,,
65.36013,13,j4-1,,
65.36013,14,j4-1,,
65.42679,10,j4-1,,
65.42679,15,j4-1,,
65.92674,1,j1-2,,
65.92674,2,j1-2,,
65.92674,3,j1-2,,
65.92674,6,j1-2,,
65.92674,7,j1-2,,
65.92674,11,j1-2,,
65.92674,12,j1-2,,
66.06006,4,j1-2,,
66.06006,5,j1-2,,
66.06006,8,j1-2,,
66.06006,9,j1-2,,
66.06006,13,j1-2,,
66.06006,14,j1-2,,
66.12671999999999,10,j1-2,,
66.12671999999999,15,j1-2,,
66.66,1,sj2,,
66.66,2,sj2,,
66.66,3,sj2,,
66.66,4,sj2,,
66.66,5,sj2,,
66.66,6,sj2,,
66.66,7,sj2,,
66.66,8,sj2,,
66.66,9,sj2,,
66.66,10,sj2,,
66.66,11,sj2,,
66.66,12,sj2,,
66.66,13,sj2,,
66.66,14,sj2,,
66.66,15,sj2,,
67.02663,1,2-3,,
67.02663,2,2-3,,
67.02663,3,2-3,,
67.02663,4,2-3,,
67.02663,5,2-3,,
67.02663,6,2-3,,
67.02663,7,2-3,,
67.02663,8,2-3,,
67.02663,9,2-3,,
67.02663,10,2-3,,
67.02663,11,2-3,,
67.02663,12,2-3,,
67.02663,13,2-3,,
67.02663,14,2-3,,
67.02663,15,2-3,,
67.39326,1,lp3,,
67.39326,2,lp3,,
67.39326,3,lp3,,
67.39326,4,lp3,,
67.39326,5,lp3,,
67.39326,6,lp3,,
67.39326,7,lp3,,
67.39326,8,lp3,,
67.39326,9,lp3,,
67.39326,10,lp3,,
67.39326,11,lp3,,
67.39326,12,lp3,,
67.39326,13,lp3,,
67.39326,14,lp3,,
67.39326,15,lp3,,
67.9932,1,sj3,,
67.9932,2,sj3,,
67.9932,3,sj3,,
67.9932,4,sj3,,
67.9932,5,sj3,,
67.9932,6,sj3,,
67.9932,7,sj3,,
67.9932,8,sj3,,
67.9932,9,sj3,,
67.9932,10,sj3,,
67.9932,11,sj3,,
67.9932,12,sj3,,
67.9932,13,sj3,,
67.9932,14,sj3,,
67.9932,15,sj3,,
68.39316,1,sj3,,
68.39316,2,sj3,,
68.39316,3,sj3,,
68.39316,4,sj3,,
68.39316,5,sj3,,
68.39316,6,sj3,,
68.39316,7,sj3,,
68.39316,8,sj3,,
68.39316,9,sj3,,
68.39316,10,sj3,,
68.39316,11,sj3,,
68.39316,12,sj3,,
68.39316,13,sj3,,
68.39316,14,sj3,,
68.39316,15,sj3,,
68.75979,1,sj3,,
68.75979,2,sj3,,
68.75979,3,sj3,,
68.75979,4,sj3,,
68.75979,5,sj3,,
68.75979,6,sj3,,
68.75979,7,sj3,,
68.75979,8,sj3,,
68.75979,9,sj3,,
68.75979,10,sj3,,
68.75979,11,sj3,,
68.75979,12,sj3,,
68.75979,13,sj3,,
68.75979,14,sj3,,
68.75979,15,sj3,,
69.19308,1,sp3-4,,
69.19308,2,sp3-4,,
69.19308,3,sp3-4,,
69.19308,4,sp3-4,,
69.19308,5,sp3-4,,
69.19308,6,sp3-4,,
69.19308,7,sp3-4,,
69.19308,8,sp3-4,,
69.19308,9,sp3-4,,
69.19308,10,sp3-4,,
69.19308,11,sp3-4,,
69.19308,12,sp3-4,,
69.19308,13,sp3-4,,
69.19308,14,sp3-4,,
69.19308,15,sp3-4,,
70.09299,1,j3-1,,
70.09299,2,j3-1,,
70.09299,3,j3-1,,
70.09299,4,j3-1,,
70.09299,5,j3-1,,
70.09299,6,j3-1,,
70.09299,7,j3-1,,
70.09299,8,j3-1,,
70.09299,9,j3-1,,
70.09299,10,j3-1,,
70.09299,11,j3-1,,
70.09299,12,j3-1,,
70.09299,13,j3-1,,
70.09299,14,j3-1,,
70.09299,15,j3-1,,
70.72626,1,j1-2,,
70.72626,2,j1-2,,
70.72626,3,j1-2,,
70.72626,4,j1-2,,
70.72626,5,j1-2,,
70.72626,6,j1-2,,
70.72626,7,j1-2,,
70.72626,8,j1-2,,
70.72626,9,j1-2,,
70.72626,10,j1-2,,
70.72626,11,j1-2,,
70.72626,12,j1-2,,
70.72626,13,j1-2,,
70.72626,14,j1-2,,
70.72626,15,j1-2,,
71.12622,1,lp2,,
71.12622,2,lp2,,
71.12622,3,lp2,,
71.12622,4,lp2,,
71.12622,5,lp2,,
71.12622,6,lp2,,
71.12622,7,lp2,,
71.12622,8,lp2,,
71.12622,9,lp2,,
71.12622,10,lp2,,
71.12622,11,lp2,,
71.12622,12,lp2,,
71.12622,13,lp2,,
71.12622,14,lp2,,
71.12622,15,lp2,,
72.09279,11,j2-3,,
72.09279,12,j2-3,,
72.09279,13,j2-3,,
72.09279,14,j2-3,,
72.09279,15,j2-3,,
72.42609,1,j2-3,,
72.42609,2,j2-3,,
72.42609,3,j2-3,,
72.42609,4,j2-3,,
72.42609,5,j2-3,,
72.82605,6,j2-3,,
72.82605,7,j2-3,,
72.82605,8,j2-3,,
72.82605,9,j2-3,,
72.82605,10,j2-3,,
73.19268,11,w3,,
73.19268,12,w3,,
73.19268,13,w3,,
73.19268,14,w3,,
73.19268,15,w3,,
73.45931999999999,1,j3-1,,
73.45931999999999,2,j3-1,,
73.45931999999999,3,j3-1,,
73.45931999999999,4,j3-1,,
73.45931999999999,5,j3-1,,
73.45931999999999,6,j3-1,,
73.45931999999999,7,j3-1,,
73.45931999999999,8,j3-1,,
73.45931999999999,9,j3-1,,
73.45931999999999,10,j3-1,,
73.45931999999999,11,j3-1,,
73.45931999999999,12,j3-1,,
73.45931999999999,13,j3-1,,
73.45931999999999,14,j3-1,,
73.45931999999999,15,j3-1,,
73.92594,7,1-2,,
73.9926,9,1-2,,
73.9926,6,1-2,,
74.05926,2,1-2,,
74.05926,8,1-2,,
74.05926,10,1-2,,
74.12592,1,1-2,,
74.12592,4,1-2,,
74.19257999999999,5,1-2,,
74.19257999999999,3,1-2,,
74.25923999999999,13,1-2,,
74.25923999999999,11,1-2,,
74.32589999999999,15,1-2,,
74.32589999999999,14,1-2,,
74.32589999999999,12,1-2,,
74.55921,1,lp2,,
74.55921,2,lp2,,
74.55921,3,lp2,,
74.55921,4,lp2,,
74.55921,5,lp2,,
74.55921,6,lp2,,
74.55921,7,lp2,,
74.55921,8,lp2,,
74.55921,9,lp2,,
74.55921,10,lp2,,
74.55921,11,lp2,,
74.55921,12,lp2,,
74.55921,13,lp2,,
74.55921,14,lp2,,
74.55921,15,lp2,,
75.89241,1,2-1,,
75.89241,2,2-1,,
75.89241,3,2-1,,
75.89241,4,2-1,,
75.89241,5,2-1,,
75.89241,6,2-1,,
75.89241,7,2-1,,
75.89241,8,2-1,,
75.89241,9,2-1,,
75.89241,10,2-1,,
75.89241,11,2-1,,
75.89241,12,2-1,,
75.89241,13,2-1,,
75.89241,14,2-1,,
75.89241,15,2-1,,
76.15905,7,j1-2,,
76.22570999999999,9,j1-2,,
76.22570999999999,6,j1-2,,
76.29236999999999,2,j1-2,,
76.29236999999999,8,j1-2,,
76.29236999999999,10,j1-2,,
76.35902999999999,1,j1-2,,
76.35902999999999,4,j1-2,,
76.42569,5,j1-2,,
76.42569,3,j1-2,,
76.49235,13,j1-2,,
76.49235,11,j1-2,,
76.55901,15,j1-2,,
76.55901,14,j1-2,,
76.55901,12,j1-2,,
76.92564,1,j2-4,,
76.92564,2,j2-4,,
76.92564,3,j2-4,,
76.92564,4,j2-4,,
76.92564,5,j2-4,,
76.92564,6,j2-4,,
76.92564,7,j2-4,,
76.92564,8,j2-4,,
76.92564,9,j2-4,,
76.92564,10,j2-4,,
76.92564,11,j2-4,,
76.92564,12,j2-4,,
76.92564,13,j2-4,,
76.92564,14,j2-4,,
76.92564,15,j2-4,,
77.62557,1,sj4,,
77.62557,2,sj4,,
77.62557,3,sj4,,
77.62557,4,sj4,,
77.62557,5,sj4,,
77.62557,6,sj4,,
77.62557,7,sj4,,
77.62557,8,sj4,,
77.62557,9,sj4,,
77.62557,10,sj4,,
77.62557,11,sj4,,
77.62557,12,sj4,,
77.62557,13,sj4,,
77.62557,14,sj4,,
77.62557,15,sj4,,
77.95886999999999,1,sj4,,
77.95886999999999,2,sj4,,
77.95886999999999,3,sj4,,
77.95886999999999,4,sj4,,
77.95886999999999,5,sj4,,
77.95886999999999,6,sj4,,
77.95886999999999,7,sj4,,
77.95886999999999,8,sj4,,
77.95886999999999,9,sj4,,
77.95886999999999,10,sj4,,
77.95886999999999,11,sj4,,
77.95886999999999,12,sj4,,
77.95886999999999,13,sj4,,
77.95886999999999,14,sj4,,
77.95886999999999,15,sj4,,
78.32549999999999,1,j4-1,,
78.32549999999999,2,j4-1,,
78.32549999999999,3,j4-1,,
78.32549999999999,4,j4-1,,
78.32549999999999,5,j4-1,,
78.32549999999999,6,j4-1,,
78.32549999999999,7,j4-1,,
78.32549999999999,8,j4-1,,
78.32549999999999,9,j4-1,,
78.32549999999999,10,j4-1,,
78.32549999999999,11,j4-1,,
78.32549999999999,12,j4-1,,
78.32549999999999,13,j4-1,,
78.32549999999999,14,j4-1,,
78.32549999999999,15,j4-1,,
78.9921,1,j1-2,,
78.9921,2,j1-2,,
78.9921,3,j1-2,,
78.9921,4,j1-2,,
78.9921,5,j1-2,,
78.9921,6,j1-2,,
78.9921,7,j1-2,,
78.9921,8,j1-2,,
78.9921,9,j1-2,,
78.9921,10,j1-2,,
78.9921,11,j1-2,,
78.9921,12,j1-2,,
78.9921,13,j1-2,,
78.9921,14,j1-2,,
78.9921,15,j1-2,,
79.35873,MOT_mc_stage_color_00,b-flash,,
79.35873,MOT_mc_light_center_00,l2,,
79.35873,MOT_mc_bg_black_00,b20-65,,
79.42539,1,lp2,,
79.42539,2,lp2,,
79.42539,3,lp2,,
79.42539,4,lp2,,
79.42539,5,lp2,,
79.42539,6,lp2,,
79.42539,7,lp2,,
79.42539,8,lp2,,
79.42539,9,lp2,,
79.42539,10,lp2,,
79.42539,11,lp2,,
79.42539,12,lp2,,
79.42539,13,lp2,,
79.42539,14,lp2,,
79.42539,15,lp2,,
81.39186,1,2-3,,
81.39186,2,2-3,,
81.39186,3,2-3,,
81.39186,4,2-3,,
81.39186,5,2-3,,
81.39186,6,2-3,,
81.39186,7,2-3,,
81.39186,8,2-3,,
81.39186,9,2-3,,
81.39186,10,2-3,,
81.39186,11,2-3,,
81.39186,12,2-3,,
81.39186,13,2-3,,
81.39186,14,2-3,,
81.39186,15,2-3,,
81.72516,1,j3-1,,
81.72516,2,j3-1,,
81.72516,3,j3-1,,
81.72516,4,j3-1,,
81.72516,5,j3-1,,
81.72516,6,j3-1,,
81.72516,7,j3-1,,
81.72516,8,j3-1,,
81.72516,9,j3-1,,
81.72516,10,j3-1,,
81.72516,11,j3-1,,
81.72516,12,j3-1,,
81.72516,13,j3-1,,
81.72516,14,j3-1,,
81.72516,15,j3-1,,
82.09179,1,lp1,,
82.09179,2,lp1,,
82.09179,3,lp1,,
82.09179,4,lp1,,
82.09179,5,lp1,,
82.09179,6,lp1,,
82.09179,7,lp1,,
82.09179,8,lp1,,
82.09179,9,lp1,,
82.09179,10,lp1,,
82.09179,11,lp1,,
82.09179,12,lp1,,
82.09179,13,lp1,,
82.09179,14,lp1,,
82.09179,15,lp1,,
84.19158,1,1-2,,
84.19158,2,1-2,,
84.19158,3,1-2,,
84.19158,4,1-2,,
84.19158,5,1-2,,
84.19158,6,1-2,,
84.19158,7,1-2,,
84.19158,8,1-2,,
84.19158,9,1-2,,
84.19158,10,1-2,,
84.19158,11,1-2,,
84.19158,12,1-2,,
84.19158,13,1-2,,
84.19158,14,1-2,,
84.19158,15,1-2,,
84.62487,1,j2-4,,
84.69153,2,j2-4,,
84.69153,3,j2-4,,
84.69153,4,j2-4,,
84.69153,5,j2-4,,
84.75819,6,j2-4,,
84.75819,8,j2-4,,
84.75819,11,j2-4,,
84.75819,13,j2-4,,
84.82485,7,j2-4,,
84.82485,9,j2-4,,
84.82485,10,j2-4,,
84.82485,12,j2-4,,
