0.03333,MOT_all,cherry_1,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_light_under_00,l2,,
97.52358,5,lp2,,,
97.92354,1,j3-4,,,
97.92354,2,j3-4,,,
97.92354,3,j3-4,,,
97.92354,4,j2-3,,,
97.92354,5,j2-3,,,
98.42349,4,j3-4,,,
98.42349,5,j3-4,,,
98.72345999999999,2,j4-1,,,
98.72345999999999,3,j4-1,,,
98.9901,1,w4,,,
99.05676,1,j4-1,,,
99.35673,1,lp1,,,
99.49005,5,w4,,,
99.49005,4,w4,,,
99.62337,1,j1-2,,,
99.79002,3,w1,,,
99.79002,2,w1,,,
99.92334,1,lp2,,,
100.25663999999999,1,sj2,,,
100.75658999999999,1,w2,,,
100.82325,1,sj2,,,
101.12321999999999,1,lp2,,,
101.42318999999999,1,j2-3,,,
101.42318999999999,2,j1-2,,,
101.42318999999999,3,j1-2,,,
101.42318999999999,4,j4-1,,,
101.42318999999999,5,j4-1,,,
101.68983,MOT_mc_stage_color_00,r-flash,,
101.75649,4,1-2,,,
101.82315,2,2-3,,,
101.88981,1,3-4,,,
101.95647,3,2-3,,,
102.02313,5,1-2,,,
102.58973999999999,1,j4-1,,,
102.58973999999999,2,j3-4,,,
102.58973999999999,3,j3-4,,,
102.58973999999999,4,j2-3,,,
102.58973999999999,5,j2-3,,,
102.92304,1,lp1,,,
102.92304,2,lp4,,,
102.92304,3,lp4,,,
102.92304,4,lp3,,,
102.92304,5,lp3,,,
103.28967,1,,r1,,
103.28967,2,,r1,,
103.28967,3,,r1,,
103.28967,4,,r1,,
103.28967,5,,r1,,
103.55631,1,,rb0,,
103.55631,2,,rb0,,
103.55631,3,,rb0,,
103.55631,4,,rb0,,
103.55631,5,,rb0,,
103.85628,1,1-2,,,
103.85628,2,4-1,,,
103.85628,3,4-1,,,
103.85628,4,3-4,,,
103.85628,5,3-4,,,
104.12292,1,lp2,,,
104.12292,2,lp1,,,
104.12292,3,lp1,,,
104.12292,4,lp4,,,
104.12292,5,lp4,,,
104.32289999999999,1,j2-3,,,
104.32289999999999,2,j1-2,,,
104.32289999999999,3,j1-2,,,
104.32289999999999,4,j4-1,,,
104.32289999999999,5,j4-1,,,
104.6562,1,lp3,,,
104.6562,2,lp2,,,
104.6562,3,lp2,,,
104.6562,4,lp1,,,
104.6562,5,lp1,,,
105.05615999999999,1,j3-4,,,
105.05615999999999,2,j2-3,,,
105.05615999999999,3,j2-3,,,
105.05615999999999,4,j1-2,,,
105.05615999999999,5,j1-2,,,
105.35613,1,sp4-1,,,
105.35613,2,sp3-4,,,
105.35613,3,sp3-4,,,
105.35613,4,sp2-3,,,
105.35613,5,sp2-3,,,
106.28936999999999,1,hj1,,,
106.28936999999999,2,hj4,,,
106.28936999999999,3,hj4,,,
106.28936999999999,4,hj3,,,
106.28936999999999,5,hj3,,,
106.88931,1,hj1,,,
106.88931,2,hj4,,,
106.88931,3,hj4,,,
106.88931,4,hj3,,,
106.88931,5,hj3,,,
107.48925,1,1-2,,,
107.48925,2,4-1,,,
107.48925,3,4-1,,,
107.48925,4,3-4,,,
107.48925,5,3-4,,,
107.75589,1,2-3,,,
107.75589,2,1-2,,,
107.75589,3,1-2,,,
107.75589,4,4-1,,,
107.75589,5,4-1,,,
108.02252999999999,1,3-4,,,
108.02252999999999,2,2-3,,,
108.02252999999999,3,2-3,,,
108.02252999999999,4,1-2,,,
108.02252999999999,5,1-2,,,
108.58914,5,j2-3,,,
108.68912999999999,4,j2-3,,,
108.78912,3,j3-4,,,
108.88910999999999,2,j3-4,,,
108.95577,1,w4,,,
108.9891,1,j4-1,,,
109.08909,5,j3-4,,,
109.18907999999999,4,j3-4,,,
109.28907,3,j4-1,,,
109.38906,2,j4-1,,,
109.48904999999999,1,j1-2,,,
109.82235,1,2-3,,,
109.82235,2,1-2,,,
109.82235,3,1-2,,,
109.82235,4,4-1,,,
109.82235,5,4-1,,,
110.08899,1,lp3,,,
110.08899,2,lp2,,,
110.08899,3,lp2,,,
110.08899,4,lp1,,,
110.08899,5,lp1,,,
110.45562,1,3-4,,,
110.45562,2,2-3,,,
110.45562,3,2-3,,,
110.45562,4,1-2,,,
110.45562,5,1-2,,,
110.75559,1,lp4,,,
110.75559,2,lp3,,,
110.75559,3,lp3,,,
110.75559,4,lp2,,,
110.75559,5,lp2,,,
111.05556,1,j4-1,,,
111.05556,2,j3-4,,,
111.05556,3,j3-4,,,
111.05556,4,j2-3,,,
111.05556,5,j2-3,,,
111.3222,MOT_mc_stage_color_00,r-flash,,
111.35553,1,lp1,,,
111.35553,2,lp4,,,
111.35553,3,lp4,,,
111.35553,4,lp3,,,
111.35553,5,lp3,,,
112.25544,1,1-2,,,
112.25544,2,4-1,,,
112.25544,3,4-1,,,
112.25544,4,3-4,,,
112.25544,5,3-4,,,
112.55541,1,lp2,,,
112.55541,2,lp1,,,
112.55541,3,lp1,,,
112.55541,4,lp4,,,
112.55541,5,lp4,,,
113.52198,1,2-3,,,
113.52198,2,1-2,,,
113.52198,3,1-2,,,
113.52198,4,4-1,,,
113.52198,5,4-1,,,
114.02193,1,3-4,,,
114.02193,2,2-3,,,
114.02193,3,2-3,,,
114.02193,4,1-2,,,
114.02193,5,1-2,,,
114.58854,1,4-1,,,
114.58854,2,3-4,,,
114.58854,3,3-4,,,
114.58854,4,2-3,,,
114.58854,5,2-3,,,
114.88851,1,lp1,,,
114.88851,2,lp4,,,
114.88851,3,lp4,,,
114.88851,4,lp3,,,
114.88851,5,lp3,,,
115.52177999999999,1,1-2,,,
115.52177999999999,2,4-1,,,
115.52177999999999,3,4-1,,,
115.52177999999999,4,3-4,,,
115.52177999999999,5,3-4,,,
115.92174,1,sj2,,,
115.92174,2,sj1,,,
115.92174,3,sj1,,,
115.92174,4,sj4,,,
115.92174,5,sj4,,,
116.28837,1,lp2,,,
116.28837,2,lp1,,,
116.28837,3,lp1,,,
116.28837,4,lp4,,,
116.28837,5,lp4,,,
117.05496,1,j2-3,,,
117.05496,4,j4-1,,,
117.05496,5,j4-1,,,
117.38825999999999,2,j1-2,,,
117.38825999999999,3,j1-2,,,
117.72156,1,j3-4,,,
117.72156,4,j1-2,,,
117.72156,5,j1-2,,,
118.02153,2,j2-3,,,
118.02153,3,j2-3,,,
118.3215,1,j4-1,,,
118.3215,4,j2-3,,,
118.3215,5,j2-3,,,
118.78811999999999,1,1-2,,,
118.78811999999999,2,3-4,,,
118.78811999999999,3,3-4,,,
118.78811999999999,4,3-4,,,
118.78811999999999,5,3-4,,,
119.38806,1,2-3,,,
119.72135999999999,5,w4,,,
119.72135999999999,4,w4,,,
119.72135999999999,3,w4,,,
119.72135999999999,2,w4,,,
119.92134,1,j3-4,,,
120.38795999999999,1,hj4,,,
120.38795999999999,2,hj4,,,
120.38795999999999,3,hj4,,,
120.38795999999999,4,hj4,,,
120.38795999999999,5,hj4,,,
120.92124,1,sp4-1,,,
120.92124,2,sp4-1,,,
120.92124,3,sp4-1,,,
120.92124,4,sp4-1,,,
120.92124,5,sp4-1,,,
122.98769999999999,1,j1-2,,,
122.98769999999999,2,j1-2,,,
122.98769999999999,3,j1-2,,,
122.98769999999999,4,j1-2,,,
122.98769999999999,5,j1-2,,,
123.52098,1,j2-3,,,
124.05426,5,w2,,,
124.05426,4,w2,,,
124.05426,3,w2,,,
124.05426,2,w2,,,
124.12092,2,j2-3,,,
124.12092,3,j2-3,,,
124.12092,4,j2-3,,,
124.12092,5,j2-3,,,
124.58753999999999,1,w3,,,
124.72085999999999,1,j3-4,,,
124.72085999999999,2,j3-4,,,
124.72085999999999,3,j3-4,,,
124.72085999999999,4,j3-4,,,
124.72085999999999,5,j3-4,,,
125.05416,1,hj4,,,
125.05416,2,hj4,,,
125.05416,3,hj4,,,
125.05416,4,hj4,,,
125.05416,5,hj4,,,
125.18748,MOT_control_all,z115-100,,
125.48745,MOT_mc_special_02,heart_fall_end,,
125.58744,1,4-1,,,
125.58744,2,4-1,,,
125.58744,3,4-1,,,
125.58744,4,4-1,,,
125.58744,5,4-1,,,
125.72076,MOT_mc_speaker_00,stay,,
125.72076,MOT_mc_light_under_00,l2,,
125.75408999999999,MOT_mc_stage_color_00,b-flash,,
125.75408999999999,MOT_mc_bg_black_00,b20-65,,
125.75408999999999,2,,,,D40
125.75408999999999,3,,,,D40
125.75408999999999,4,,,,D40
125.75408999999999,5,,,,D40
125.75408999999999,1,,,,D40
125.78742,MOT_mc_light_up_00,l1,,
125.78742,MOT_mc_light_center_00,l1,,
126.52068,5,w1,,,
126.52068,4,w1,,,
126.52068,3,w1,,,
126.52068,2,w1,,,
126.52068,1,w1,,,
