93.69063,6,4-1,,
93.69063,7,2-3,,
94.05726,4,4-1,,
94.05726,5,4-1,,
94.05726,7,3-4,,
94.35723,4,j1-2,,
94.35723,5,j1-2,,
94.35723,7,j4-1,,
94.62387,9,w4,,
94.62387,8,w1,,
94.62387,6,w1,,
94.89050999999999,4,sj2,,
94.89050999999999,5,sj2,,
94.89050999999999,7,sj1,,
95.39045999999999,7,w1,,
95.39045999999999,5,w2,,
95.39045999999999,4,w2,,
95.45711999999999,4,j2-3,,
95.45711999999999,5,j2-3,,
95.45711999999999,7,j1-2,,
95.89041,1,hj2,,
95.89041,2,hj3,,
95.89041,3,hj3,,
95.89041,4,hj3,,
95.89041,5,hj3,,
95.89041,6,hj1,,
95.89041,7,hj2,,
95.89041,8,hj1,,
95.89041,9,hj4,,
96.75699,1,2-3,l1,
96.75699,2,3-4,l1,
96.75699,3,3-4,l1,
96.75699,4,3-4,l1,
96.75699,5,3-4,l1,
96.75699,6,1-2,l1,
96.75699,7,2-3,l1,
96.75699,8,1-2,l1,
96.75699,9,4-1,l1,
97.02363,1,lp3,,
97.02363,2,lp4,,
97.02363,3,lp4,,
97.02363,4,lp4,,
97.02363,5,lp4,,
97.02363,6,lp2,,
97.02363,7,lp3,,
97.02363,8,lp2,,
97.02363,9,lp1,,
97.92354,1,,l2,
97.92354,2,,l2,
97.92354,3,,l2,
97.92354,4,,l2,
97.92354,5,,l2,
97.92354,6,,l2,
97.92354,7,,l2,
97.92354,8,,l2,
97.92354,9,,l2,
98.42349,1,j3-4,,
98.42349,2,j4-1,,
98.42349,3,j4-1,,
98.42349,4,j4-1,,
98.42349,5,j4-1,,
98.42349,6,j2-3,,
98.42349,7,j3-4,,
98.42349,8,j2-3,,
98.42349,9,j1-2,,
99.05676,1,4-1,lb1,
99.05676,2,1-2,lb1,
99.05676,3,1-2,lb1,
99.05676,4,1-2,lb1,
99.05676,5,1-2,lb1,
99.05676,6,3-4,lb1,
99.05676,7,4-1,lb1,
99.05676,8,3-4,lb1,
99.05676,9,2-3,lb1,
99.32339999999999,1,lp1,,
99.32339999999999,2,lp2,,
99.32339999999999,3,lp2,,
99.32339999999999,4,lp2,,
99.32339999999999,5,lp2,,
99.32339999999999,6,lp4,,
99.32339999999999,7,lp1,,
99.32339999999999,8,lp4,,
99.32339999999999,9,lp3,,
100.22331,1,,lb0,
100.22331,2,,lb0,
100.22331,3,,lb0,
100.22331,4,,lb0,
100.22331,5,,lb0,
100.22331,6,,lb0,
100.22331,7,,lb0,
100.22331,8,,lb0,
100.22331,9,,lb0,
100.68992999999999,1,j1-2,,
100.68992999999999,2,j2-3,,
100.68992999999999,3,j2-3,,
100.68992999999999,4,j2-3,,
100.68992999999999,5,j2-3,,
100.68992999999999,6,j4-1,,
100.68992999999999,7,j1-2,,
100.68992999999999,8,j4-1,,
100.68992999999999,9,j3-4,,
101.28987,6,1-2,,
101.28987,8,1-2,,
101.28987,9,4-1,,
101.58984,6,2-3,,
101.58984,8,2-3,,
101.58984,9,1-2,,
101.75649,7,w2,,
101.75649,5,w3,,
101.75649,4,w3,,
101.75649,3,w3,,
101.75649,2,w3,,
101.75649,1,w2,,
101.88981,6,lp3,,
101.88981,8,lp3,,
101.88981,9,lp2,,
103.48965,6,j3-4,,
103.48965,8,j3-4,,
103.48965,9,j2-3,,
104.05626,6,j4-1,,
104.05626,8,j4-1,,
104.05626,9,j3-4,,
104.58954,1,j2-3,,
104.58954,2,j3-4,,
104.58954,3,j3-4,,
104.58954,4,j3-4,,
104.58954,5,j3-4,,
104.58954,6,j1-2,,
104.58954,7,j2-3,,
104.58954,8,j1-2,,
104.58954,9,j4-1,,
104.95617,1,lp3,,
104.95617,2,lp4,,
104.95617,3,lp4,,
104.95617,4,lp4,,
104.95617,5,lp4,,
104.95617,6,lp2,,
104.95617,7,lp3,,
104.95617,8,lp2,,
104.95617,9,lp1,,
105.3228,1,3-4,,
105.3228,2,4-1,,
105.3228,3,4-1,,
105.3228,4,4-1,,
105.3228,5,4-1,,
105.3228,6,2-3,,
105.3228,7,3-4,,
105.3228,8,2-3,,
105.3228,9,1-2,,
105.72276,1,j4-1,,
105.72276,2,j1-2,,
105.72276,3,j1-2,,
106.05606,1,1-2,,
106.05606,2,2-3,,
106.05606,3,2-3,,
106.25604,9,w2,,
106.25604,8,w3,,
106.25604,7,w4,,
106.25604,6,w3,,
106.25604,5,w1,,
106.25604,4,w1,,
106.35602999999999,1,j2-3,,
106.35602999999999,2,j3-4,,
106.35602999999999,3,j3-4,,
106.88931,4,j1-2,,
106.88931,5,j1-2,,
106.88931,7,j4-1,,
107.22260999999999,4,2-3,,
107.22260999999999,5,2-3,,
107.22260999999999,7,1-2,,
107.42259,3,w4,,
107.42259,2,w4,,
107.42259,1,w3,,
107.52257999999999,4,j3-4,,
107.52257999999999,5,j3-4,,
107.52257999999999,7,j2-3,,
108.05586,6,3-4,,
108.05586,8,3-4,,
108.05586,9,2-3,,
108.38915999999999,6,4-1,,
108.38915999999999,8,4-1,,
108.38915999999999,9,3-4,,
108.58914,7,w3,,
108.58914,5,w4,,
108.58914,4,w4,,
108.72246,6,j1-2,,
108.72246,8,j1-2,,
108.72246,9,j4-1,,
109.08909,6,j2-3,,
109.08909,8,j2-3,,
109.08909,9,j1-2,,
109.45572,6,lp3,,
109.45572,8,lp3,,
109.45572,9,lp2,,
109.85567999999999,1,3-4,,
109.85567999999999,2,4-1,,
109.85567999999999,3,4-1,,
109.85567999999999,4,4-1,,
109.85567999999999,5,4-1,,
109.85567999999999,6,3-4,,
109.85567999999999,7,3-4,,
109.85567999999999,8,3-4,,
109.85567999999999,9,2-3,,
110.22231,1,4-1,,
110.22231,2,1-2,,
110.22231,3,1-2,,
110.22231,4,1-2,,
110.22231,5,1-2,,
110.22231,6,4-1,,
110.22231,7,4-1,,
110.22231,8,4-1,,
110.22231,9,3-4,,
110.48894999999999,1,sj1,,
110.48894999999999,2,sj2,,
110.48894999999999,3,sj2,,
110.48894999999999,4,sj2,,
110.48894999999999,5,sj2,,
110.48894999999999,6,sj1,,
110.48894999999999,7,sj1,,
110.48894999999999,8,sj1,,
110.48894999999999,9,sj4,,
110.95557,1,j1-2,,
110.95557,2,j2-3,,
110.95557,3,j2-3,,
110.95557,4,j2-3,,
110.95557,5,j2-3,,
110.95557,6,j1-2,,
110.95557,7,j1-2,,
110.95557,8,j1-2,,
110.95557,9,j4-1,,
111.62217,1,2-3,,
111.62217,2,3-4,,
111.62217,3,3-4,,
111.62217,4,3-4,,
111.62217,5,3-4,,
111.62217,6,2-3,,
111.62217,7,2-3,,
111.62217,8,2-3,,
111.62217,9,1-2,,
111.9888,1,j3-4,,
111.9888,2,j4-1,,
111.9888,3,j4-1,,
111.9888,4,j4-1,,
111.9888,5,j4-1,,
111.9888,6,j3-4,,
111.9888,7,j3-4,,
111.9888,8,j3-4,,
111.9888,9,j2-3,,
112.58874,1,j4-1,,
112.58874,2,j1-2,,
112.58874,3,j1-2,,
112.58874,4,j1-2,,
112.58874,5,j1-2,,
112.58874,6,j4-1,,
112.58874,7,j4-1,,
112.58874,8,j4-1,,
112.58874,9,j3-4,,
112.9887,1,lp1,,
112.9887,2,lp2,,
112.9887,3,lp2,,
112.9887,4,lp2,,
112.9887,5,lp2,,
112.9887,6,lp1,,
112.9887,7,lp1,,
112.9887,8,lp1,,
112.9887,9,lp4,,
113.58864,4,j2-3,,
113.85528,5,j2-3,,
114.12191999999999,7,j1-2,,
114.12191999999999,6,j1-2,,
114.38856,1,j1-2,,
114.6552,4,w3,,
114.6552,2,j2-3,,
114.6552,3,j2-3,,
114.92183999999999,5,w3,,
114.92183999999999,8,j1-2,,
115.18848,7,w2,,
115.18848,6,w2,,
115.18848,9,j4-1,,
115.45512,1,w2,,
115.48845,1,sj2,,
115.48845,2,sj3,,
115.48845,3,sj3,,
115.48845,4,sj3,,
115.48845,5,sj3,,
115.48845,6,sj2,,
115.48845,7,sj2,,
115.48845,8,sj2,,
115.48845,9,sj1,,
115.9884,9,w1,,
115.9884,8,w2,,
115.9884,7,w2,,
115.9884,6,w2,,
115.9884,5,w3,,
115.9884,4,w3,,
115.9884,3,w3,,
115.9884,2,w3,,
115.9884,1,w2,,
116.08838999999999,1,2-3,,
116.08838999999999,2,3-4,,
116.08838999999999,3,3-4,,
116.08838999999999,4,3-4,,
116.08838999999999,5,3-4,,
116.08838999999999,6,2-3,,
116.08838999999999,7,2-3,,
116.08838999999999,8,2-3,,
116.08838999999999,9,1-2,,
116.35503,1,lp3,,
116.35503,2,lp4,,
116.35503,3,lp4,,
116.35503,4,lp4,,
116.35503,5,lp4,,
116.35503,6,lp3,,
116.35503,7,lp3,,
116.35503,8,lp3,,
116.35503,9,lp2,,
116.62167,1,j3-4,,
116.62167,2,j4-1,,
116.62167,3,j4-1,,
116.62167,4,j4-1,,
116.62167,5,j4-1,,
116.62167,6,j3-4,,
116.62167,7,j3-4,,
116.62167,8,j3-4,,
116.62167,9,j2-3,,
117.22161,1,j4-1,,
117.22161,2,j1-2,,
117.22161,3,j1-2,,
117.22161,4,j1-2,,
117.22161,5,j1-2,,
117.22161,6,j4-1,,
117.22161,7,j4-1,,
117.22161,8,j4-1,,
117.22161,9,j3-4,,
117.55490999999999,1,lp1,,
117.55490999999999,2,lp2,,
117.55490999999999,3,lp2,,
117.55490999999999,4,lp2,,
117.55490999999999,5,lp2,,
117.55490999999999,6,lp1,,
117.55490999999999,7,lp1,,
117.55490999999999,8,lp1,,
117.55490999999999,9,lp4,,
119.25474,1,1-2,,
119.25474,2,2-3,,
119.25474,3,2-3,,
119.25474,4,2-3,,
119.25474,5,2-3,,
119.25474,6,1-2,,
119.25474,7,1-2,,
119.25474,8,1-2,,
119.25474,9,4-1,,
119.52138,1,sj2,,
119.52138,2,sj3,,
119.52138,3,sj3,,
119.52138,4,sj3,,
119.52138,5,sj3,,
119.52138,6,sj2,,
119.52138,7,sj2,,
119.52138,8,sj2,,
119.52138,9,sj1,,
119.988,1,j2-3,,
119.988,2,j3-4,,
119.988,3,j3-4,,
119.988,4,j3-4,,
119.988,5,j3-4,,
119.988,6,j2-3,,
119.988,7,j2-3,,
119.988,8,j2-3,,
119.988,9,j1-2,,
120.65459999999999,1,3-4,,
120.65459999999999,2,4-1,,
120.65459999999999,3,4-1,,
120.65459999999999,4,4-1,,
120.65459999999999,5,4-1,,
120.65459999999999,6,3-4,,
120.65459999999999,7,3-4,,
120.65459999999999,8,3-4,,
120.65459999999999,9,2-3,,
121.02122999999999,1,j4-1,,
121.02122999999999,2,j1-2,,
121.02122999999999,3,j1-2,,
121.02122999999999,4,j1-2,,
121.02122999999999,5,j1-2,,
121.02122999999999,6,j4-1,,
121.02122999999999,7,j4-1,,
121.02122999999999,8,j4-1,,
121.02122999999999,9,j3-4,,
121.62116999999999,1,j1-2,,
121.62116999999999,2,j2-3,,
121.62116999999999,3,j2-3,,
121.62116999999999,4,j2-3,,
121.62116999999999,5,j2-3,,
121.62116999999999,6,j1-2,,
121.62116999999999,7,j1-2,,
121.62116999999999,8,j1-2,,
121.62116999999999,9,j4-1,,
121.9878,MOT_mc_stage_color_00,b-flash,,
121.9878,MOT_mc_light_up_00,l1,,
122.02113,1,lp2,,
122.02113,2,lp3,,
122.02113,3,lp3,,
122.02113,4,lp3,,
122.02113,5,lp3,,
122.02113,6,lp2,,
122.02113,7,lp2,,
122.02113,8,lp2,,
122.02113,9,lp1,,
124.05426,1,2-3,,
124.05426,2,3-4,,
124.05426,3,3-4,,
124.05426,4,3-4,,
124.05426,5,3-4,,
124.05426,6,2-3,,
124.05426,7,2-3,,
124.05426,8,2-3,,
124.05426,9,1-2,,
124.9875,9,w2,,
124.9875,8,w3,,
124.9875,7,w3,,
124.9875,6,w3,,
124.9875,5,w4,,
124.9875,4,w4,,
124.9875,3,w4,,
124.9875,2,w4,,
124.9875,1,w3,,
