0.03333,MOT_mc_speaker_00,temp1,,
0.03333,MOT_mc_light_under_00,l1,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
2.3997599999999997,MOT_mc_stage_color_00,y-flash,,
2.3997599999999997,MOT_mc_light_up_00,l1,,
2.3997599999999997,MOT_mc_light_center_00,l1,,
2.3997599999999997,MOT_mc_bg_black_00,b80-65,,
117.85488,MOT_mc_light_up_00,l1,,
117.85488,MOT_mc_light_center_00,l1,,
117.85488,MOT_mc_bg_black_00,b20-65,,
117.85488,2,1-2,,,
117.85488,3,1-2,,,
117.85488,4,2-3,,,
117.85488,5,2-3,,,
118.62146999999999,1,w1,,,
118.78811999999999,5,w3,,,
118.78811999999999,4,w3,,,
118.78811999999999,3,w2,,,
118.78811999999999,2,w2,,,
