0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
123.28766999999999,MOT_mc_bg_black_00,b20-40,,
123.28766999999999,1,lp2,,,
123.28766999999999,2,lp3,,,
123.28766999999999,3,lp3,,,
123.28766999999999,4,lp3,,,
123.28766999999999,5,lp1,,,
123.321,MOT_mc_light_up_00,l2,,
125.9874,MOT_mc_bg_black_00,b40-80,,
125.9874,1,2-3,,,
125.9874,2,3-4,,,
125.9874,3,3-4,,,
125.9874,4,3-4,,,
125.9874,5,1-2,,,
126.12071999999999,1,,,,D80
126.12071999999999,2,,,,D80
126.12071999999999,3,,,,D80
126.12071999999999,4,,,,D80
126.12071999999999,5,,,,D80
126.92063999999999,5,w2,,,
126.92063999999999,4,w4,,,
126.92063999999999,3,w4,,,
126.92063999999999,2,w4,,,
126.92063999999999,1,w3,,,
