0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,2,sort,-500,
0.03333,3,sort,-500,
0.03333,4,sort,-500,
0.03333,5,sort,-500,
100.28997,3,3-4,r1,,
100.28997,4,3-4,l1,,
100.28997,5,3-4,r1,,
100.28997,1,lp3,,,
100.6566,2,lp4,,,
100.6566,3,lp4,,,
100.6566,4,lp4,,,
100.6566,5,lp4,,,
100.68992999999999,1,3-4,r1,,
100.78992,2,4-1,l2,,
100.78992,4,4-1,l2,,
100.98989999999999,1,lp4,,,
101.12321999999999,3,4-1,r2,,
101.12321999999999,5,4-1,r2,,
101.3232,1,4-1,rb0,,
101.48984999999999,2,lp1,,,
101.48984999999999,3,lp1,,,
101.48984999999999,4,lp1,,,
101.48984999999999,5,lp1,,,
101.58984,1,lp1,,,
101.92313999999999,1,hj1,,,
102.18978,4,j1-2,,,
102.18978,5,j1-2,,,
102.52308,3,j1-2,,,
102.52308,2,j1-2,,,
102.75639,1,1-2,,,
102.88971,2,lp2,,,
102.88971,3,lp2,,,
102.88971,4,lp2,,,
102.88971,5,lp2,,,
103.12302,1,2-3,,,
103.48965,1,sj3,,,
103.85628,1,sj3,,,
104.22291,1,sj3,,,
104.58954,2,2-3,,,
104.58954,3,2-3,,,
104.58954,4,2-3,,,
104.58954,5,2-3,,,
104.58954,1,j3-4,,,
104.98949999999999,2,lp3,,,
104.98949999999999,3,lp3,,,
104.98949999999999,4,lp3,,,
104.98949999999999,5,lp3,,,
104.98949999999999,1,lp4,,,
105.3228,1,4-1,,,
105.68943,2,3-4,lb1,,
105.68943,3,3-4,rb1,,
105.68943,1,j1-2,,,
106.05606,4,3-4,lb1,,
106.05606,5,3-4,rb1,,
106.05606,1,lp2,,,
106.38936,2,lp4,,,
106.38936,3,lp4,,,
106.38936,4,lp4,,,
106.38936,5,lp4,,,
106.65599999999999,1,2-3,,,
106.9893,1,lp3,,,
107.3226,4,4-1,lb0,,
107.3226,5,4-1,rb0,,
107.3226,2,4-1,lb0,,
107.3226,3,4-1,rb0,,
107.3226,1,3-4,,,
107.62257,1,sp4-1,,,
107.62257,2,sp1-2,,,
107.62257,3,sp1-2,,,
107.62257,4,sp1-2,,,
107.62257,5,sp1-2,,,
108.62246999999999,1,j1-2,,,
108.62246999999999,2,j2-3,,,
108.62246999999999,3,j2-3,,,
108.62246999999999,4,j2-3,,,
108.62246999999999,5,j2-3,,,
109.05575999999999,1,,l1,,
109.05575999999999,2,,l1,,
109.05575999999999,3,,l1,,
109.05575999999999,4,,l1,,
109.05575999999999,5,,l1,,
109.38906,1,2-3,lb0,,
109.38906,2,3-4,lb0,,
109.38906,3,3-4,lb0,,
109.38906,4,3-4,lb0,,
109.38906,5,3-4,lb0,,
109.75569,4,4-1,,,
109.75569,5,4-1,,,
109.75569,2,4-1,,,
109.75569,3,4-1,,,
109.75569,1,j3-4,,,
110.15565,2,lp1,,,
110.15565,3,lp1,,,
110.15565,4,lp1,,,
110.15565,5,lp1,,,
110.15565,1,lp4,,,
111.52217999999999,2,1-2,,,
111.52217999999999,3,1-2,,,
111.52217999999999,4,1-2,,,
111.52217999999999,5,1-2,,,
111.52217999999999,1,4-1,,,
111.78882,1,1-2,,,
111.95546999999999,2,lp2,,,
111.95546999999999,3,lp2,,,
111.95546999999999,4,lp2,,,
111.95546999999999,5,lp2,,,
112.08878999999999,1,sj2,,,
112.42209,1,lp2,,,
112.55541,2,j2-3,,,
112.55541,3,j2-3,,,
112.55541,4,j2-3,,,
112.55541,5,j2-3,,,
112.72206,1,2-3,r1,,
112.92204,2,lp3,,,
112.92204,3,lp3,,,
112.92204,4,lp3,,,
112.92204,5,lp3,,,
113.02203,1,lp3,,,
113.52198,1,3-4,rb0,,
113.82195,1,4-1,,,
113.95527,2,3-4,l1,,
113.95527,3,3-4,r1,,
113.95527,4,3-4,l1,,
113.95527,5,3-4,r1,,
114.12191999999999,1,1-2,,,
114.28856999999999,2,lp4,,,
114.28856999999999,3,lp4,,,
114.28856999999999,4,lp4,,,
114.28856999999999,5,lp4,,,
114.42188999999999,1,lp2,,,
115.22180999999999,1,j2-3,,,
115.38846,2,4-1,l2,,
115.38846,3,4-1,r2,,
115.38846,4,4-1,l2,,
115.38846,5,4-1,r2,,
115.62177,1,sj3,,,
115.72175999999999,2,1-2,l3,,
115.72175999999999,4,1-2,l3,,
115.9884,1,j3-4,,,
116.05506,3,1-2,r3,,
116.05506,5,1-2,r3,,
116.38835999999999,2,lp2,,,
116.38835999999999,3,lp2,,,
116.38835999999999,4,lp2,,,
116.38835999999999,5,lp2,,,
116.52167999999999,1,j4-1,,,
116.52167999999999,2,j2-3,,,
116.52167999999999,3,j2-3,,,
116.52167999999999,4,j2-3,,,
116.52167999999999,5,j2-3,,,
116.85498,1,sp1-2,,,
116.85498,2,sp3-4,,,
116.85498,3,sp3-4,,,
116.85498,4,sp3-4,,,
116.85498,5,sp3-4,,,
117.62156999999999,1,j2-3,,,
117.62156999999999,2,j4-1,,,
117.62156999999999,3,j4-1,,,
117.62156999999999,4,j4-1,,,
117.62156999999999,5,j4-1,,,
117.95487,1,sj3,,,
117.95487,2,sj1,,,
117.95487,3,sj1,,,
117.95487,4,sj1,,,
117.95487,5,sj1,,,
118.3215,1,sp3-4,,,
118.42148999999999,2,j1-2,,,
118.42148999999999,3,j1-2,,,
118.45482,5,w1,,,
118.45482,4,w1,,,
118.88811,4,j1-2,,,
118.88811,5,j1-2,,,
119.38806,2,j2-3,,,
119.38806,3,j2-3,,,
119.78801999999999,2,lp3,,,
119.78801999999999,3,lp3,,,
119.85467999999999,4,j2-3,,,
119.85467999999999,5,j2-3,,,
120.28797,4,lp3,,,
120.28797,5,lp3,,,
120.62127,1,4-1,r1,,
120.95456999999999,1,1-2,rb0,,
120.9879,MOT_mc_stage_color_00,r-flash,,
121.28787,1,hj2,,,
121.35453,MOT_mc_stage_color_00,y-flash,,
121.72116,MOT_mc_stage_color_00,b-flash,,
121.92114,1,j2-3,,,
122.3211,1,lp3,,,
122.42108999999999,2,3-4,,,
122.42108999999999,3,3-4,,,
122.42108999999999,4,3-4,,,
122.42108999999999,5,3-4,,,
122.75439,2,lp4,,,
122.75439,3,lp4,,,
122.75439,4,lp4,,,
122.75439,5,lp4,,,
122.75439,1,j3-4,,,
123.15435,2,4-1,,,
123.15435,3,4-1,,,
123.15435,4,4-1,,,
123.15435,5,4-1,,,
123.15435,1,lp4,,,
123.45432,1,j4-1,,,
123.45432,2,j1-2,,,
123.45432,3,j1-2,,,
123.45432,4,j1-2,,,
123.45432,5,j1-2,,,
123.78761999999999,1,lp1,,,
123.78761999999999,2,lp2,,,
123.78761999999999,3,lp2,,,
123.78761999999999,4,lp2,,,
123.78761999999999,5,lp2,,,
124.12092,1,j1-2,,,
124.12092,2,j2-3,,,
124.12092,3,j2-3,,,
124.12092,4,j2-3,,,
124.12092,5,j2-3,,,
124.45421999999999,1,lp2,,,
124.45421999999999,2,lp3,,,
124.45421999999999,3,lp3,,,
124.45421999999999,4,lp3,,,
124.45421999999999,5,lp3,,,
124.82085,4,3-4,,,
124.88750999999999,2,3-4,,,
124.95416999999999,1,2-3,,,
125.02082999999999,3,3-4,,,
125.08748999999999,5,3-4,,,
125.32079999999999,1,lp3,,,
125.32079999999999,2,lp4,,,
125.32079999999999,3,lp4,,,
125.32079999999999,4,lp4,,,
125.32079999999999,5,lp4,,,
125.52077999999999,4,4-1,,,
125.58744,2,4-1,,,
125.6541,1,3-4,,,
125.72076,3,4-1,,,
125.78742,5,4-1,,,
126.18737999999999,1,4-1,l1,,
126.32069999999999,MOT_mc_stage_color_00,r-flash,,
126.45402,4,w1,,,
126.52068,2,w1,,,
126.52068,1,1-2,lb0,,
126.654,3,w1,,,
126.68732999999999,MOT_mc_stage_color_00,y-flash,,
126.72066,5,w1,,,
126.85397999999999,1,hj2,,,
127.05395999999999,MOT_mc_stage_color_00,b-flash,,
127.38726,1,2-3,,,
127.75389,1,lp3,,,
127.85387999999999,2,1-2,,,
127.85387999999999,3,1-2,,,
127.85387999999999,4,1-2,,,
127.85387999999999,5,1-2,,,
128.18717999999998,2,lp2,,,
128.18717999999998,3,lp2,,,
128.18717999999998,4,lp2,,,
128.18717999999998,5,lp2,,,
128.18717999999998,1,j3-4,,,
128.58714,2,2-3,,,
128.58714,3,2-3,,,
128.58714,4,2-3,,,
128.58714,5,2-3,,,
128.58714,1,lp4,,,
128.88711,1,j4-1,,,
128.88711,2,j3-4,,,
128.88711,3,j3-4,,,
128.88711,4,j3-4,,,
128.88711,5,j3-4,,,
129.22041,1,lp1,,,
129.22041,2,lp4,,,
129.22041,3,lp4,,,
129.22041,4,lp4,,,
129.22041,5,lp4,,,
129.78701999999998,1,1-2,,,
129.78701999999998,2,4-1,,,
129.78701999999998,3,4-1,,,
129.78701999999998,4,4-1,,,
129.78701999999998,5,4-1,,,
130.12032,1,j2-3,,,
130.12032,2,j1-2,,,
130.12032,3,j1-2,,,
130.12032,4,j1-2,,,
130.12032,5,j1-2,,,
130.45362,1,lp3,,,
130.45362,2,lp2,,,
130.45362,3,lp2,,,
130.45362,4,lp2,,,
130.45362,5,lp2,,,
132.25343999999998,1,3-4,,,
132.45342,2,2-3,,,
132.45342,3,2-3,,,
132.6534,4,2-3,,,
132.6534,5,2-3,,,
132.85338,1,j4-1,,,
132.85338,2,j3-4,,,
132.85338,3,j3-4,,,
132.85338,4,j3-4,,,
132.85338,5,j3-4,,,
133.15335,MOT_mc_stage_color_00,y-flash,,
133.22001,MOT_mc_speaker_00,stay,,
133.22001,MOT_mc_light_under_00,l2,,
133.22001,MOT_mc_bg_black_00,b65-80,,
133.22001,MOT_mc_light_up_00,l1,,
133.22001,MOT_mc_light_center_00,l1,,
133.91994,5,w4,,,
133.91994,4,w4,,,
133.91994,3,w4,,,
133.91994,2,w4,,,
133.91994,1,w1,,,
