104.38955999999999,2,,,,L0
104.38955999999999,3,,,,L0
104.38955999999999,4,,,,L0
104.38955999999999,5,,,,L0
104.38955999999999,MOT_mc_bg_black_00,b20,,
104.38955999999999,1,2-3,,,
104.38955999999999,2,4-1,,,
104.38955999999999,3,1-2,,,
104.38955999999999,4,2-3,,,
104.38955999999999,5,2-3,,,
104.38955999999999,MOT_all,cut5,,
104.98949999999999,4,3-4,,,
105.15615,2,1-2,,,
105.3228,5,w3,,,
105.3228,3,w2,,,
105.3228,1,3-4,,,
105.48944999999999,3,2-3,,,
105.6561,5,3-4,,,
105.92273999999999,4,w4,,,
106.08939,2,w2,,,
106.18938,MOT_mc_stage_color_00,r-flash,,
106.18938,1,lp4,,,
106.18938,2,lp2,,,
106.18938,3,lp3,,,
106.18938,4,lp4,,,
106.18938,5,lp4,,,
107.88920999999999,1,sp4-1,,,
107.88920999999999,2,sp2-3,,,
107.88920999999999,3,sp3-4,,,
107.88920999999999,4,sp4-1,,,
107.88920999999999,5,sp4-1,,,
107.92254,MOT_mc_stage_color_00,y-flash,,
108.48915,1,1-2,,,
108.48915,2,3-4,,,
108.48915,3,4-1,,,
108.48915,4,1-2,,,
108.48915,5,1-2,,,
108.92244,1,,r1,,
108.92244,2,,r1,,
108.92244,3,,r1,,
108.92244,4,,r1,,
108.92244,5,,r1,,
109.42239,5,w2,,,
109.42239,4,w2,,,
109.42239,3,w1,,,
109.42239,2,w4,,,
109.42239,1,2-3,,,
109.42239,2,4-1,,,
109.42239,3,1-2,,,
109.42239,4,2-3,,,
109.42239,5,2-3,,,
109.92233999999999,MOT_mc_stage_color_00,y-flash,,
109.98899999999999,1,,rb0,,
109.98899999999999,2,,rb0,,
109.98899999999999,3,,rb0,,
109.98899999999999,4,,rb0,,
109.98899999999999,5,,rb0,,
110.35562999999999,5,w3,,,
110.35562999999999,4,w3,,,
110.35562999999999,3,w2,,,
110.35562999999999,2,w1,,,
110.35562999999999,1,w3,,,
110.42228999999999,MOT_mc_stage_color_00,y-flash,,
110.45562,1,,l1,,
110.45562,2,,l1,,
110.45562,3,,l1,,
110.45562,4,,l1,,
110.45562,5,,l1,,
110.92223999999999,MOT_mc_stage_color_00,y-flash,,
110.95557,1,sp3-4,,,
110.95557,2,sp1-2,,,
110.95557,3,sp2-3,,,
110.95557,4,sp3-4,,,
110.95557,5,sp3-4,,,
111.28886999999999,MOT_mc_stage_color_00,y-flash,,
111.3222,1,4-1,,,
111.3222,2,2-3,,,
111.3222,3,3-4,,,
111.3222,4,4-1,,,
111.3222,5,4-1,,,
111.72215999999999,MOT_mc_stage_color_00,y-flash,,
111.75549,1,1-2,lb0,,
111.75549,2,3-4,lb0,,
111.75549,3,4-1,lb0,,
111.75549,4,1-2,lb0,,
111.75549,5,1-2,lb0,,
112.52207999999999,1,sp2-3,,,
112.52207999999999,2,sp4-1,,,
112.52207999999999,3,sp1-2,,,
112.52207999999999,4,sp2-3,,,
112.52207999999999,5,sp2-3,,,
113.12201999999999,1,hj3,,,
113.12201999999999,2,hj1,,,
113.12201999999999,3,hj2,,,
113.12201999999999,4,hj3,,,
113.12201999999999,5,hj3,,,
113.62196999999999,MOT_mc_stage_color_00,b-flash,,
113.62196999999999,4,3-4,l1,,
113.72196,2,1-2,l1,,
113.82195,1,3-4,l1,,
113.92193999999999,3,2-3,l1,,
114.02193,5,3-4,l1,,
114.55520999999999,4,w4,,,
114.55520999999999,1,,lb0,,
114.55520999999999,2,,lb0,,
114.55520999999999,3,,lb0,,
114.55520999999999,4,,lb0,,
114.55520999999999,5,,lb0,,
114.6552,2,w2,,,
114.75519,1,w4,,,
114.85517999999999,3,w3,,,
114.92183999999999,1,4-1,,,
114.92183999999999,2,2-3,,,
114.92183999999999,3,3-4,,,
114.92183999999999,4,4-1,,,
114.92183999999999,5,4-1,,,
115.42179,1,lp1,,,
115.42179,2,lp3,,,
115.42179,3,lp4,,,
115.42179,4,lp1,,,
115.42179,5,lp1,,,
115.45512,MOT_mc_stage_color_00,b-flash,,
115.95506999999999,2,j3-4,,,
115.95506999999999,3,j4-1,,,
116.38835999999999,1,j1-2,,,
116.38835999999999,4,j1-2,,,
116.38835999999999,5,j1-2,,,
117.02163,3,w1,,,
117.02163,2,w4,,,
117.12162,MOT_mc_stage_color_00,y-flash,,
117.15495,MOT_mc_light_center_00,yelo,,
117.15495,MOT_mc_light_up_00,yelo,,
117.15495,3,1-2,,,
117.15495,4,2-3,,,
117.15495,5,2-3,,,
117.45492,1,w2,,,
117.62156999999999,3,j2-3,,,
117.62156999999999,4,j3-4,,,
117.62156999999999,5,j3-4,,,
118.08819,MOT_mc_stage_color_00,b-flash,,
118.08819,2,sp4-1,,,
118.08819,4,sp4-1,,,
118.08819,5,sp4-1,,,
118.12151999999999,MOT_mc_light_center_00,blue,,
118.12151999999999,MOT_mc_light_up_00,blue,,
118.55480999999999,2,1-2,,,
118.55480999999999,4,1-2,,,
118.55480999999999,5,1-2,,,
118.68813,3,w3,,,
118.95477,MOT_mc_stage_color_00,r-flash,,
118.98809999999999,MOT_mc_light_center_00,pink,,
118.98809999999999,MOT_mc_light_up_00,pink,,
118.98809999999999,1,lp2,,,
118.98809999999999,4,lp2,,,
118.98809999999999,5,lp2,,,
119.45472,1,2-3,,,
119.45472,4,2-3,,,
119.45472,5,2-3,,,
119.48805,2,w2,,,
119.78801999999999,1,3-4,,,
119.78801999999999,4,3-4,,,
119.78801999999999,5,3-4,,,
120.3213,MOT_mc_stage_color_00,b-flash,,
120.35463,MOT_mc_light_center_00,blink,,
120.35463,MOT_mc_light_up_00,blink,,
120.42129,4,hj4,,,
120.42129,5,hj4,,,
120.68793,1,hj4,,,
120.68793,2,hj2,,,
120.68793,3,hj3,,,
121.08789,MOT_mc_stage_color_00,b-flash,,
121.12122,1,lp4,,,
121.12122,2,lp2,,,
121.12122,3,lp3,,,
121.12122,4,lp4,,,
121.12122,5,lp4,,,
121.92114,5,sp4-1,,,
121.95447,MOT_mc_light_center_00,ugoki2,,
121.95447,MOT_mc_light_up_00,ugoki2,,
122.08779,3,sp3-4,,,
122.25443999999999,1,sp4-1,,,
122.42108999999999,2,sp2-3,,,
122.58774,4,sp4-1,,,
122.98769999999999,MOT_mc_stage_color_00,r-flash,,
123.02103,MOT_mc_light_center_00,loop,,
123.02103,MOT_mc_light_up_00,loop,,
123.02103,1,j1-2,,,
123.02103,2,j3-4,,,
123.02103,3,j4-1,,,
123.02103,4,j1-2,,,
123.02103,5,j1-2,,,
123.75429,MOT_mc_stage_color_00,b-flash,,
123.88761,1,2-3,,,
123.88761,2,4-1,,,
123.88761,3,1-2,,,
124.08758999999999,5,w2,,,
124.08758999999999,4,w2,,,
124.45421999999999,MOT_mc_stage_color_00,y-flash,,
124.55421,4,2-3,,,
124.55421,5,2-3,,,
124.82085,3,w2,,,
124.82085,2,w1,,,
124.82085,1,w3,,,
125.28747,1,sp3-4,,,
125.28747,2,sp1-2,,,
125.28747,3,sp2-3,,,
125.28747,4,sp3-4,,,
125.28747,5,sp3-4,,,
125.92074,1,j4-1,,,
125.92074,2,j2-3,,,
125.92074,3,j3-4,,,
125.92074,4,j4-1,,,
125.92074,5,j4-1,,,
126.12071999999999,MOT_mc_stage_color_00,y-flash,,
126.58734,1,1-2,,,
126.58734,2,3-4,,,
126.58734,3,4-1,,,
126.58734,4,1-2,,,
126.58734,5,1-2,,,
127.08729,1,j2-3,,,
127.08729,2,j4-1,,,
127.08729,3,j1-2,,,
127.08729,4,j2-3,,,
127.08729,5,j2-3,,,
127.52058,MOT_mc_stage_color_00,y-flash,,
128.15385,5,w3,,,
128.15385,4,w3,,,
128.15385,3,w2,,,
128.15385,2,w1,,,
128.15385,1,w3,,,
128.25384,MOT_mc_stage_color_00,r-flash,,
128.35383,1,lp3,,,
128.35383,2,lp1,,,
128.35383,3,lp2,,,
128.35383,4,lp3,,,
128.35383,5,lp3,,,
129.02043,MOT_mc_stage_color_00,b-flash,,
129.05375999999998,1,3-4,,,
129.05375999999998,2,1-2,,,
129.05375999999998,3,2-3,,,
129.05375999999998,4,3-4,,,
129.05375999999998,5,3-4,,,
129.22041,1,,,,L0
129.22041,2,,,,L0
129.22041,3,,,,L0
129.22041,4,,,,L0
129.22041,5,,,,L0
129.22041,MOT_mc_bg_black_00,b20,,
129.88701,MOT_mc_stage_color_00,b-flash,,
129.92033999999998,MOT_mc_light_center_00,blink,,
129.92033999999998,MOT_mc_light_up_00,blink,,
129.987,5,w4,,,
129.987,4,w4,,,
129.987,3,w3,,,
129.987,2,w2,,,
129.987,1,w4,,,
129.987,MOT_mc_bg_black_00,b20-65long,,
130.02033,1,hj4,,,
130.02033,2,hj2,,,
130.02033,3,hj3,,,
130.02033,4,hj4,,,
130.02033,5,hj4,,,
130.65359999999998,1,lp4,,,
130.65359999999998,2,lp2,,,
130.65359999999998,3,lp3,,,
130.65359999999998,4,lp4,,,
130.65359999999998,5,lp4,,,
136.81965,4,4-1,,,
136.81965,5,4-1,,,
136.85298,MOT_mc_stage_color_00,r-flash,,
137.15295,MOT_mc_stage_color_00,y-flash,,
137.15295,2,2-3,,,
137.15295,3,3-4,,,
137.38626,MOT_mc_light_center_00,rust,,
137.38626,MOT_mc_light_up_00,rust,,
137.51958,1,4-1,,,
137.68623,MOT_mc_stage_color_00,b-flash,,
137.75289,5,w1,,,
137.75289,4,w1,,,
138.08619,3,w4,,,
138.08619,2,w3,,,
138.45282,1,w1,,,
