0.03333,MOT_mc_bg_black_00,b80,,
0.03333,MOT_mc_back_00,on0,,
0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
88.05785999999999,2,2-3,,,
88.05785999999999,3,2-3,,,
88.05785999999999,4,4-1,,,
88.05785999999999,5,3-4,,,
88.05785999999999,6,3-4,,,
88.05785999999999,7,2-3,,,
88.05785999999999,8,2-3,,,
88.05785999999999,9,2-3,,,
88.05785999999999,10,4-1,,,
88.52448,6,4-1,,,
88.52448,2,3-4,,,
88.52448,9,3-4,,,
88.52448,1,lp2,,,
88.52448,3,lp3,,,
88.52448,4,lp1,,,
88.52448,5,lp4,,,
88.52448,7,lp3,,,
88.52448,8,lp3,,,
88.52448,10,lp1,,,
88.59114,1,,,,D40
88.59114,3,,,,D40
88.59114,4,,,,D40
88.59114,5,,,,D40
88.59114,7,,,,D40
88.59114,8,,,,D40
88.59114,10,,,,D40
88.85777999999999,6,j1-2,,,
88.85777999999999,2,j4-1,,,
88.85777999999999,9,j4-1,,,
89.02443,MOT_mc_stage_color_00,b-flash2,,
89.39106,6,2-3,,,
89.39106,2,1-2,,,
89.39106,9,1-2,,,
89.75769,6,3-4,,,
89.75769,2,2-3,,,
89.75769,9,2-3,,,
90.09098999999999,6,j4-1,,,
90.09098999999999,2,j3-4,,,
90.09098999999999,9,j3-4,,,
90.42429,6,lp1,,,
90.42429,2,lp4,,,
90.42429,9,lp4,,,
91.22421,6,j1-2,,,
91.22421,2,j4-1,,,
91.22421,9,j4-1,,,
91.72416,6,,l1,,
91.72416,2,,l1,,
91.72416,9,,l1,,
92.09079,6,2-3,lb0,,
92.09079,2,1-2,lb0,,
92.09079,9,1-2,lb0,,
92.69073,6,sj3,,,
92.69073,2,sj2,,,
92.69073,9,sj2,,,
93.05736,6,j3-4,,,
93.05736,2,j2-3,,,
93.05736,9,j2-3,,,
93.39066,1,2-3,,,
93.39066,2,3-4,,,
93.39066,3,3-4,,,
93.39066,4,1-2,,,
93.39066,5,4-1,,,
93.39066,6,4-1,,,
93.39066,7,3-4,,,
93.39066,8,3-4,,,
93.39066,9,3-4,,,
93.39066,10,1-2,,,
93.45732,1,,,,L0
93.45732,3,,,,L0
93.45732,4,,,,L0
93.45732,5,,,,L0
93.45732,7,,,,L0
93.45732,8,,,,L0
93.45732,10,,,,L0
93.72395999999999,1,3-4,,,
93.72395999999999,2,4-1,,,
93.72395999999999,3,4-1,,,
93.72395999999999,4,2-3,,,
93.72395999999999,5,1-2,,,
93.72395999999999,6,1-2,,,
93.72395999999999,7,4-1,,,
93.72395999999999,8,4-1,,,
93.72395999999999,9,4-1,,,
93.72395999999999,10,2-3,,,
94.39056,1,j4-1,,,
94.39056,2,j1-2,,,
94.39056,3,j1-2,,,
94.39056,4,j3-4,,,
94.39056,5,j2-3,,,
94.39056,6,j2-3,,,
94.39056,7,j1-2,,,
94.39056,8,j1-2,,,
94.39056,9,j1-2,,,
94.39056,10,j3-4,,,
94.59053999999999,MOT_mc_stage_color_00,b-flash,,
94.75719,1,lp1,,,
94.75719,2,lp2,,,
94.75719,3,lp2,,,
94.75719,4,lp4,,,
94.75719,5,lp3,,,
94.75719,6,lp3,,,
94.75719,7,lp2,,,
94.75719,8,lp2,,,
94.75719,9,lp2,,,
94.75719,10,lp4,,,
95.12382,1,1-2,,,
95.12382,2,2-3,,,
95.12382,3,2-3,,,
95.12382,4,4-1,,,
95.12382,5,3-4,,,
95.12382,6,3-4,,,
95.12382,7,2-3,,,
95.12382,8,2-3,,,
95.12382,9,2-3,,,
95.12382,10,4-1,,,
95.45711999999999,1,lp2,,,
95.45711999999999,2,lp3,,,
95.45711999999999,3,lp3,,,
95.45711999999999,4,lp1,,,
95.45711999999999,5,lp4,,,
95.45711999999999,6,lp4,,,
95.45711999999999,7,lp3,,,
95.45711999999999,8,lp3,,,
95.45711999999999,9,lp3,,,
95.45711999999999,10,lp1,,,
96.45702,1,2-3,,,
96.45702,2,3-4,,,
96.45702,3,3-4,,,
96.45702,4,1-2,,,
96.45702,5,4-1,,,
96.45702,6,4-1,,,
96.45702,7,3-4,,,
96.45702,8,3-4,,,
96.45702,9,3-4,,,
96.45702,10,1-2,,,
96.79032,1,3-4,,,
96.79032,2,4-1,,,
96.79032,3,4-1,,,
96.79032,4,2-3,,,
96.79032,5,1-2,,,
96.79032,6,1-2,,,
96.79032,7,4-1,,,
96.79032,8,4-1,,,
96.79032,9,4-1,,,
96.79032,10,2-3,,,
97.12362,1,j4-1,,,
97.12362,2,j1-2,,,
97.12362,3,j1-2,,,
97.12362,4,j3-4,,,
97.12362,5,j2-3,,,
97.12362,6,j2-3,,,
97.12362,7,j1-2,,,
97.12362,8,j1-2,,,
97.12362,9,j1-2,,,
97.12362,10,j3-4,,,
97.45692,1,lp1,,,
97.45692,2,lp2,,,
97.45692,3,lp2,,,
97.45692,4,lp4,,,
97.45692,5,lp3,,,
97.45692,6,lp3,,,
97.45692,7,lp2,,,
97.45692,8,lp2,,,
97.45692,9,lp2,,,
97.45692,10,lp4,,,
99.22341,1,1-2,,,
99.22341,2,2-3,,,
99.22341,3,2-3,,,
99.22341,4,4-1,,,
99.22341,5,3-4,,,
99.22341,6,3-4,,,
99.22341,7,2-3,,,
99.22341,8,2-3,,,
99.22341,9,2-3,,,
99.22341,10,4-1,,,
99.59004,8,j3-4,,,
99.59004,3,j3-4,,,
99.59004,7,j3-4,,,
99.59004,1,lp2,,,
99.59004,2,lp3,,,
99.59004,4,lp1,,,
99.59004,5,lp4,,,
99.59004,6,lp4,,,
99.59004,9,lp3,,,
99.59004,10,lp1,,,
99.6567,1,,,,D40
99.6567,2,,,,D40
99.6567,4,,,,D40
99.6567,5,,,,D40
99.6567,6,,,,D40
99.6567,9,,,,D40
99.6567,10,,,,D40
99.92334,8,4-1,,,
99.92334,3,4-1,,,
99.92334,7,4-1,,,
100.12331999999999,MOT_mc_stage_color_00,y-flash,,
100.25663999999999,8,lp1,,,
100.25663999999999,3,lp1,,,
100.25663999999999,7,lp1,,,
100.62326999999999,7,1-2,,,
100.98989999999999,3,1-2,,,
101.35652999999999,8,1-2,,,
101.55650999999999,7,w2,,,
101.92313999999999,3,w2,,,
102.12312,8,2-3,,,
102.12312,3,2-3,,,
102.12312,7,2-3,,,
102.48975,8,3-4,,,
102.48975,3,3-4,,,
102.48975,7,3-4,,,
102.85638,8,j4-1,,,
102.85638,3,j4-1,,,
102.85638,7,j4-1,,,
103.52297999999999,8,1-2,,,
103.52297999999999,3,1-2,,,
103.52297999999999,7,1-2,,,
104.15625,8,2-3,,,
104.15625,3,2-3,,,
104.15625,7,2-3,,,
104.48955,8,lp3,,,
104.48955,3,lp3,,,
104.48955,7,lp3,,,
105.52278,8,j3-4,,,
105.52278,3,j3-4,,,
105.52278,7,j3-4,,,
105.88941,8,lp4,,,
105.88941,3,lp4,,,
105.88941,7,lp4,,,
107.25594,8,4-1,,,
107.25594,3,4-1,,,
107.25594,7,4-1,,,
107.55591,2,,,,D60
107.55591,3,,,,D60
107.55591,6,,,,D60
107.55591,7,,,,D60
107.55591,8,,,,D60
107.55591,9,,,,D60
107.62257,4,1-2,,,
107.62257,1,2-3,,,
107.62257,5,4-1,,,
107.62257,10,1-2,,,
107.68923,1,,,,L0
107.68923,4,,,,L0
107.68923,5,,,,L0
107.68923,10,,,,L0
107.95586999999999,4,2-3,,,
107.95586999999999,1,3-4,,,
107.95586999999999,5,1-2,,,
107.95586999999999,10,2-3,,,
108.18918,7,w1,,,
108.18918,3,w1,,,
108.18918,8,w1,,,
108.28917,4,j3-4,,,
108.28917,1,j4-1,,,
108.28917,5,j2-3,,,
108.28917,10,j3-4,,,
108.48915,MOT_mc_stage_color_00,r-flash,,
108.48915,MOT_mc_bg_black_00,b0-45,,
109.08909,8,1-2,,,
109.08909,6,4-1,,,
109.08909,2,3-4,,,
109.08909,3,1-2,,,
109.08909,7,1-2,,,
109.08909,9,3-4,,,
109.08909,4,4-1,l1,,
109.08909,1,1-2,l1,,
109.08909,5,3-4,l1,,
109.08909,10,4-1,l1,,
109.42239,4,1-2,,,
109.42239,1,2-3,,,
109.42239,5,4-1,,,
109.42239,10,1-2,,,
109.78902,4,2-3,,,
109.78902,1,3-4,,,
109.78902,5,1-2,,,
109.78902,10,2-3,,,
110.02233,7,w2,,,
110.02233,3,w2,,,
110.02233,2,w4,,,
110.02233,6,w1,,,
110.02233,9,w4,,,
110.02233,8,w2,,,
110.45562,8,2-3,,,
110.45562,6,1-2,,,
110.45562,2,4-1,,,
110.45562,3,2-3,,,
110.45562,7,2-3,,,
110.45562,9,4-1,,,
110.45562,4,3-4,lb0,,
110.45562,1,4-1,lb0,,
110.45562,5,2-3,lb0,,
110.45562,10,3-4,lb0,,
110.78891999999999,4,4-1,,,
110.78891999999999,1,1-2,,,
110.78891999999999,5,3-4,,,
110.78891999999999,10,4-1,,,
111.12222,4,j1-2,,,
111.12222,1,j2-3,,,
111.12222,5,j4-1,,,
111.12222,10,j1-2,,,
111.38886,7,w3,,,
111.38886,3,w3,,,
111.38886,2,w1,,,
111.38886,6,w2,,,
111.38886,9,w1,,,
111.38886,8,w3,,,
111.88880999999999,4,sj2,,,
111.88880999999999,1,sj3,,,
111.88880999999999,5,sj1,,,
111.88880999999999,10,sj2,,,
111.92214,8,3-4,,,
111.92214,6,2-3,,,
111.92214,2,1-2,,,
111.92214,3,3-4,,,
111.92214,7,3-4,,,
111.92214,9,1-2,,,
112.38875999999999,10,w2,,,
112.38875999999999,5,w1,,,
112.38875999999999,1,w3,,,
112.38875999999999,4,w2,,,
112.55541,4,sj2,,,
112.55541,1,sj3,,,
112.55541,5,sj1,,,
112.55541,10,sj2,,,
112.85538,7,w4,,,
112.85538,3,w4,,,
112.85538,2,w2,,,
112.85538,6,w3,,,
112.85538,9,w2,,,
112.85538,8,w4,,,
112.92204,4,2-3,,,
112.92204,1,3-4,,,
112.92204,5,1-2,,,
112.92204,10,2-3,,,
113.25533999999999,8,4-1,,,
113.25533999999999,6,3-4,,,
113.25533999999999,2,2-3,,,
113.25533999999999,3,4-1,,,
113.25533999999999,7,4-1,,,
113.25533999999999,9,2-3,,,
113.28867,4,sj3,,,
113.28867,1,sj4,,,
113.28867,5,sj2,,,
113.28867,10,sj3,,,
113.78862,10,w3,,,
113.78862,5,w2,,,
113.78862,1,w4,,,
113.78862,4,w3,,,
113.92193999999999,1,j4-1,,,
113.92193999999999,2,j3-4,,,
113.92193999999999,3,j1-2,,,
113.92193999999999,4,j3-4,,,
113.92193999999999,5,j2-3,,,
113.92193999999999,6,j4-1,,,
113.92193999999999,7,j1-2,,,
113.92193999999999,8,j1-2,,,
113.92193999999999,9,j3-4,,,
113.92193999999999,10,j3-4,,,
113.95527,2,,,,L0
113.95527,3,,,,L0
113.95527,6,,,,L0
113.95527,7,,,,L0
113.95527,8,,,,L0
113.95527,9,,,,L0
114.15525,MOT_mc_stage_color_00,r-flash,,
114.15525,MOT_mc_bg_black_00,b45-20,,
114.25524,1,1-2,,,
114.25524,2,4-1,,,
114.25524,3,2-3,,,
114.25524,4,4-1,,,
114.25524,5,3-4,,,
114.25524,6,1-2,,,
114.25524,7,2-3,,,
114.25524,8,2-3,,,
114.25524,9,4-1,,,
114.25524,10,4-1,,,
114.58854,1,j2-3,,,
114.58854,2,j1-2,,,
114.58854,3,j3-4,,,
114.58854,4,j1-2,,,
114.58854,5,j4-1,,,
114.58854,6,j2-3,,,
114.58854,7,j3-4,,,
114.58854,8,j3-4,,,
114.58854,9,j1-2,,,
114.58854,10,j1-2,,,
115.28846999999999,1,3-4,,,
115.28846999999999,2,2-3,,,
115.28846999999999,3,4-1,,,
115.28846999999999,4,2-3,,,
115.28846999999999,5,1-2,,,
115.28846999999999,6,3-4,,,
115.28846999999999,7,4-1,,,
115.28846999999999,8,4-1,,,
115.28846999999999,9,2-3,,,
115.28846999999999,10,2-3,,,
115.88841,8,j1-2,,,
115.95506999999999,6,j4-1,,,
116.02172999999999,4,j3-4,,,
116.08838999999999,2,j3-4,,,
116.15504999999999,1,j4-1,,,
116.22171,10,w3,,,
116.22171,7,w1,,,
116.22171,9,w3,,,
116.22171,5,w2,,,
116.22171,3,j1-2,,,
116.28837,5,j2-3,,,
116.35503,7,j1-2,,,
116.42169,9,j3-4,,,
116.48835,10,j3-4,,,
116.82164999999999,1,1-2,,,
116.82164999999999,2,4-1,,,
116.82164999999999,3,2-3,,,
116.82164999999999,4,4-1,,,
116.82164999999999,5,3-4,,,
116.82164999999999,6,1-2,,,
116.82164999999999,7,2-3,,,
116.82164999999999,8,2-3,,,
116.82164999999999,9,4-1,,,
116.82164999999999,10,4-1,,,
117.12162,1,lp2,,,
117.12162,2,lp1,,,
117.12162,3,lp3,,,
117.12162,4,lp1,,,
117.12162,5,lp4,,,
117.12162,6,lp2,,,
117.12162,7,lp3,,,
117.12162,8,lp3,,,
117.12162,9,lp1,,,
117.12162,10,lp1,,,
118.75479,1,2-3,,,
118.75479,2,1-2,,,
118.75479,3,3-4,,,
118.75479,4,1-2,,,
118.75479,5,4-1,,,
118.75479,6,2-3,,,
118.75479,7,3-4,,,
118.75479,8,3-4,,,
118.75479,9,1-2,,,
118.75479,10,1-2,,,
119.12142,8,j4-1,,,
119.12142,6,j3-4,,,
119.12142,7,j4-1,,,
119.12142,9,j2-3,,,
119.15474999999999,MOT_mc_bg_black_00,b20-65,,
119.22140999999999,1,,,,D40
119.22140999999999,2,,,,D40
119.22140999999999,3,,,,D40
119.22140999999999,4,,,,D40
119.22140999999999,5,,,,D40
119.22140999999999,10,,,,D40
119.45472,8,1-2,,,
119.45472,6,4-1,,,
119.45472,7,1-2,,,
119.45472,9,3-4,,,
119.45472,8,,r1,,
119.45472,6,,r1,,
119.45472,7,,l1,,
119.45472,9,,l1,,
119.52138,MOT_mc_stage_color_00,b-flash,,
119.68803,10,w2,,,
119.68803,3,w4,,,
119.68803,2,w2,,,
119.68803,5,w1,,,
119.68803,1,w3,,,
119.68803,4,w2,,,
120.22130999999999,8,2-3,,,
120.22130999999999,6,1-2,,,
120.22130999999999,7,2-3,,,
120.22130999999999,9,4-1,,,
120.22130999999999,8,,rb0,,
120.22130999999999,6,,rb0,,
120.22130999999999,7,,lb0,,
120.22130999999999,9,,lb0,,
120.82124999999999,8,3-4,,,
120.82124999999999,6,2-3,,,
120.82124999999999,7,3-4,,,
120.82124999999999,9,1-2,,,
121.12122,8,lp4,,,
121.12122,6,lp3,,,
121.12122,7,lp4,,,
121.12122,9,lp2,,,
121.85448,8,w4,,,
121.85448,6,w3,,,
121.85448,7,w4,,,
121.85448,9,w2,,,
121.85448,1,,,,L0
121.85448,4,,,,L0
121.85448,5,,,,L0
121.85448,10,,,,L0
121.92114,2,,,,D60
121.92114,3,,,,D60
121.92114,6,,,,D60
121.92114,7,,,,D60
121.92114,8,,,,D60
121.92114,9,,,,D60
121.95447,MOT_mc_stage_color_00,r-flash,,
121.95447,4,2-3,,,
121.95447,1,3-4,,,
121.95447,5,1-2,,,
121.95447,10,2-3,,,
122.28777,4,j3-4,,,
122.28777,1,j4-1,,,
122.28777,5,j2-3,,,
122.28777,10,j3-4,,,
122.82105,2,,,,L0
122.82105,6,,,,L0
122.82105,9,,,,L0
122.88771,1,,,,D60
122.88771,4,,,,D60
122.88771,5,,,,D60
122.88771,10,,,,D60
122.92103999999999,6,3-4,,,
122.92103999999999,2,2-3,,,
122.92103999999999,9,2-3,,,
122.98769999999999,MOT_mc_stage_color_00,b-flash2,,
123.35432999999999,10,w4,,,
123.35432999999999,5,w3,,,
123.35432999999999,1,w1,,,
123.35432999999999,4,w4,,,
123.52098,6,4-1,,,
123.52098,2,3-4,,,
123.52098,9,3-4,,,
123.68763,MOT_mc_stage_color_00,y-flash,,
123.72095999999999,3,,,,L0
123.72095999999999,7,,,,L0
123.72095999999999,8,,,,L0
123.72095999999999,2,,,,D60
123.72095999999999,6,,,,D60
123.72095999999999,9,,,,D60
123.78761999999999,8,j4-1,,,
123.78761999999999,3,j4-1,,,
123.78761999999999,7,j4-1,,,
124.12092,8,1-2,,,
124.12092,3,1-2,,,
124.12092,7,1-2,,,
124.45421999999999,2,w4,,,
124.45421999999999,6,w1,,,
124.45421999999999,9,w4,,,
124.45421999999999,8,j2-3,,,
124.45421999999999,3,j2-3,,,
124.45421999999999,7,j2-3,,,
125.05416,1,j1-2,,,
125.05416,2,j4-1,,,
125.05416,3,j3-4,,,
125.05416,4,j4-1,,,
125.05416,5,j3-4,,,
125.05416,6,j1-2,,,
125.05416,7,j3-4,,,
125.05416,8,j3-4,,,
125.05416,9,j4-1,,,
125.05416,10,j4-1,,,
125.12082,MOT_mc_bg_black_00,b65-20,,
125.12082,1,,,,L0
125.12082,2,,,,L0
125.12082,4,,,,L0
125.12082,5,,,,L0
125.12082,6,,,,L0
125.12082,9,,,,L0
125.12082,10,,,,L0
125.22081,MOT_mc_stage_color_00,r-flash,,
125.62077,1,2-3,,,
125.62077,2,1-2,,,
125.62077,3,4-1,,,
125.62077,4,1-2,,,
125.62077,5,4-1,,,
125.62077,6,2-3,,,
125.62077,7,4-1,,,
125.62077,8,4-1,,,
125.62077,9,1-2,,,
125.62077,10,1-2,,,
126.05405999999999,1,j3-4,,,
126.05405999999999,2,j2-3,,,
126.05405999999999,3,j1-2,,,
126.05405999999999,4,j2-3,,,
126.05405999999999,5,j1-2,,,
126.05405999999999,6,j3-4,,,
126.05405999999999,7,j1-2,,,
126.05405999999999,8,j1-2,,,
126.05405999999999,9,j2-3,,,
126.05405999999999,10,j2-3,,,
126.38736,1,lp4,,,
126.38736,2,lp3,,,
126.38736,3,lp2,,,
126.38736,4,lp3,,,
126.38736,5,lp2,,,
126.38736,6,lp4,,,
126.38736,7,lp2,,,
126.38736,8,lp2,,,
126.38736,9,lp3,,,
126.38736,10,lp3,,,
126.88731,6,j4-1,,,
126.88731,2,j3-4,,,
126.88731,3,j2-3,,,
126.88731,7,j2-3,,,
126.88731,10,j3-4,,,
127.15395,8,j2-3,,,
127.15395,4,j3-4,,,
127.15395,1,j4-1,,,
127.15395,5,j2-3,,,
127.15395,9,j3-4,,,
127.48724999999999,1,1-2,,,
127.48724999999999,2,4-1,,,
127.48724999999999,3,3-4,,,
127.48724999999999,4,4-1,,,
127.48724999999999,5,3-4,,,
127.48724999999999,6,1-2,,,
127.48724999999999,7,3-4,,,
127.48724999999999,8,3-4,,,
127.48724999999999,9,4-1,,,
127.48724999999999,10,4-1,,,
127.82055,1,j2-3,,,
127.82055,2,j1-2,,,
127.82055,3,j4-1,,,
127.82055,4,j1-2,,,
127.82055,5,j4-1,,,
127.82055,6,j2-3,,,
127.82055,7,j4-1,,,
127.82055,8,j4-1,,,
127.82055,9,j1-2,,,
127.82055,10,j1-2,,,
128.05386,MOT_mc_stage_color_00,r-flash,,
128.38716,1,3-4,,,
128.38716,2,2-3,,,
128.38716,3,1-2,,,
128.38716,4,2-3,,,
128.38716,5,1-2,,,
128.38716,6,3-4,,,
128.38716,7,1-2,,,
128.38716,8,1-2,,,
128.38716,9,2-3,,,
128.38716,10,2-3,,,
128.82045,1,j4-1,,,
128.82045,2,j3-4,,,
128.82045,3,j2-3,,,
128.82045,4,j3-4,,,
128.82045,5,j2-3,,,
128.82045,6,j4-1,,,
128.82045,7,j2-3,,,
128.82045,8,j2-3,,,
128.82045,9,j3-4,,,
128.82045,10,j3-4,,,
129.15375,1,lp1,,,
129.15375,2,lp4,,,
129.15375,3,lp3,,,
129.15375,4,lp4,,,
129.15375,5,lp3,,,
129.15375,6,lp1,,,
129.15375,7,lp3,,,
129.15375,8,lp3,,,
129.15375,9,lp4,,,
129.15375,10,lp4,,,
129.38706,10,j4-1,,,
129.45372,9,j4-1,,,
129.52038,7,j3-4,,,
129.58704,5,j3-4,,,
129.6537,3,j3-4,,,
129.72036,1,j1-2,,,
129.78701999999998,2,j4-1,,,
129.85368,5,j4-1,,,
129.92033999999998,4,j4-1,,,
129.987,6,j1-2,,,
130.05366,8,j3-4,,,
130.42029,1,2-3,,,
130.42029,2,1-2,,,
130.42029,3,4-1,,,
130.42029,4,1-2,,,
130.42029,5,1-2,,,
130.42029,6,2-3,,,
130.42029,7,4-1,,,
130.42029,8,4-1,,,
130.42029,9,1-2,,,
130.42029,10,1-2,,,
130.75359,1,j3-4,,,
130.75359,2,j2-3,,,
130.75359,3,j1-2,,,
130.75359,4,j2-3,,,
130.75359,5,j2-3,,,
130.75359,6,j3-4,,,
130.75359,7,j1-2,,,
130.75359,8,j1-2,,,
130.75359,9,j2-3,,,
130.75359,10,j2-3,,,
131.42019,1,4-1,,,
131.42019,2,3-4,,,
131.42019,3,2-3,,,
131.42019,4,3-4,,,
131.42019,5,3-4,,,
131.42019,6,4-1,,,
131.42019,7,2-3,,,
131.42019,8,2-3,,,
131.42019,9,3-4,,,
131.42019,10,3-4,,,
131.92014,1,1-2,,,
131.92014,2,4-1,,,
131.92014,3,3-4,,,
131.92014,4,4-1,,,
131.92014,5,4-1,,,
131.92014,6,1-2,,,
131.92014,7,3-4,,,
131.92014,8,3-4,,,
131.92014,9,4-1,,,
131.92014,10,4-1,,,
132.22011,1,sj2,,,
132.22011,2,sj1,,,
132.22011,3,sj4,,,
132.22011,4,sj1,,,
132.22011,5,sj1,,,
132.22011,6,sj2,,,
132.22011,7,sj4,,,
132.22011,8,sj4,,,
132.22011,9,sj1,,,
132.22011,10,sj1,,,
132.25343999999998,MOT_mc_stage_color_00,y-flash,,
132.55340999999999,1,sp2-3,,,
132.55340999999999,2,sp1-2,,,
132.55340999999999,3,sp4-1,,,
132.55340999999999,4,sp1-2,,,
132.55340999999999,5,sp1-2,,,
132.55340999999999,6,sp2-3,,,
132.55340999999999,7,sp4-1,,,
132.55340999999999,8,sp4-1,,,
132.55340999999999,9,sp1-2,,,
132.55340999999999,10,sp1-2,,,
132.88671,MOT_mc_stage_color_00,b-flash2,,
133.48665,1,j3-4,,,
133.48665,2,j2-3,,,
133.48665,3,j1-2,,,
133.48665,4,j2-3,,,
133.48665,5,j2-3,,,
133.48665,6,j3-4,,,
133.48665,7,j1-2,,,
133.48665,8,j1-2,,,
133.48665,9,j2-3,,,
133.48665,10,j2-3,,,
133.6533,MOT_mc_stage_color_00,r-flash,,
133.81995,1,sp4-1,,,
133.81995,2,sp3-4,,,
133.81995,3,sp2-3,,,
133.81995,4,sp3-4,,,
133.81995,5,sp3-4,,,
133.81995,6,sp4-1,,,
133.81995,7,sp2-3,,,
133.81995,8,sp2-3,,,
133.81995,9,sp3-4,,,
133.81995,10,sp3-4,,,
136.18637999999999,1,j1-2,,,
136.18637999999999,2,j4-1,,,
136.18637999999999,3,j3-4,,,
136.18637999999999,4,j4-1,,,
136.18637999999999,5,j4-1,,,
136.55301,6,j1-2,,,
136.55301,8,j3-4,,,
136.91964,1,,r1,,
136.91964,2,,r1,,
136.91964,3,,r1,,
136.91964,4,,r1,,
136.91964,5,,r1,,
136.91964,6,,r1,,
136.91964,7,,r1,,
136.91964,8,,r1,,
136.91964,9,,r1,,
136.91964,10,,r1,,
136.91964,7,3-4,,,
136.91964,9,4-1,,,
136.91964,10,4-1,,,
137.25294,3,w4,,,
137.25294,2,w1,,,
137.25294,5,w1,,,
137.25294,4,w1,,,
137.25294,1,lp2,,,
137.25294,2,lp1,,,
137.25294,3,lp4,,,
137.25294,4,lp1,,,
137.25294,5,lp1,,,
137.25294,6,lp2,,,
137.25294,7,lp4,,,
137.25294,8,lp4,,,
137.25294,9,lp1,,,
137.25294,10,lp1,,,
138.38616,1,2-3,rb0,,
138.38616,2,1-2,rb0,,
138.38616,3,4-1,rb0,,
138.38616,4,1-2,rb0,,
138.38616,5,1-2,rb0,,
138.38616,6,2-3,rb0,,
138.38616,7,4-1,rb0,,
138.38616,8,4-1,rb0,,
138.38616,9,1-2,rb0,,
138.38616,10,1-2,rb0,,
138.85278,1,j3-4,,,
138.85278,2,j2-3,,,
138.85278,3,j1-2,,,
138.85278,4,j2-3,,,
138.85278,5,j2-3,,,
138.85278,6,j3-4,,,
138.85278,7,j1-2,,,
138.85278,8,j1-2,,,
138.85278,9,j2-3,,,
138.85278,10,j2-3,,,
139.28607,1,4-1,,,
139.28607,2,3-4,,,
139.28607,3,2-3,,,
139.28607,4,3-4,,,
139.28607,5,3-4,,,
139.28607,6,4-1,,,
139.28607,7,2-3,,,
139.28607,8,2-3,,,
139.28607,9,3-4,,,
139.28607,10,3-4,,,
139.75269,1,1-2,r1,,
139.75269,2,4-1,r1,,
139.75269,3,3-4,r1,,
139.75269,4,4-1,r1,,
139.75269,5,4-1,r1,,
139.75269,6,1-2,r1,,
139.75269,7,3-4,r1,,
139.75269,8,3-4,r1,,
139.75269,9,4-1,r1,,
139.75269,10,4-1,r1,,
140.28597,1,sj2,,,
140.28597,2,sj1,,,
140.28597,3,sj4,,,
140.28597,4,sj1,,,
140.28597,5,sj1,,,
140.28597,6,sj2,,,
140.28597,7,sj4,,,
140.28597,8,sj4,,,
140.28597,9,sj1,,,
140.28597,10,sj1,,,
140.75259,1,2-3,,,
140.75259,2,1-2,,,
140.75259,3,4-1,,,
140.75259,4,1-2,,,
140.75259,5,1-2,,,
140.75259,6,2-3,,,
140.75259,7,4-1,,,
140.75259,8,4-1,,,
140.75259,9,1-2,,,
140.75259,10,1-2,,,
141.11921999999998,1,3-4,rb0,,
141.11921999999998,2,2-3,rb0,,
141.11921999999998,3,1-2,rb0,,
141.11921999999998,4,2-3,rb0,,
141.11921999999998,5,2-3,rb0,,
141.11921999999998,6,3-4,rb0,,
141.11921999999998,7,1-2,rb0,,
141.11921999999998,8,1-2,rb0,,
141.11921999999998,9,2-3,rb0,,
141.11921999999998,10,2-3,rb0,,
141.75249,1,4-1,,,
141.75249,2,3-4,,,
141.75249,3,2-3,,,
141.75249,4,3-4,,,
141.75249,5,3-4,,,
141.75249,6,4-1,,,
141.75249,7,2-3,,,
141.75249,8,2-3,,,
141.75249,9,3-4,,,
141.75249,10,3-4,,,
141.95247,MOT_mc_stage_color_00,b-flash,,
142.08579,1,hj1,,,
142.18578,8,hj3,,,
142.28576999999999,7,hj3,,,
142.38576,2,hj4,,,
142.48575,9,hj4,,,
142.58574,6,hj1,,,
142.68573,3,w3,,,
142.68573,5,w4,,,
142.68573,4,w4,,,
142.68573,10,hj4,,,
142.78572,4,hj4,,,
142.88571,3,hj3,,,
142.98569999999998,5,hj4,,,
143.08569,1,hj1,,,
143.18568,8,hj3,,,
143.28566999999998,7,hj3,,,
143.38566,2,hj4,,,
143.48565,9,hj4,,,
143.58563999999998,6,hj1,,,
143.68563,10,hj4,,,
143.78562,4,hj4,,,
143.88560999999999,3,hj3,,,
143.9856,5,hj4,,,
144.08559,1,hj1,,,
144.18558,8,hj3,,,
144.28557,7,hj3,,,
144.38556,2,hj4,,,
144.48555,9,hj4,,,
144.58553999999998,6,hj1,,,
144.68553,10,hj4,,,
144.78552,4,hj4,,,
144.88550999999998,3,hj3,,,
144.9855,5,hj4,,,
145.08549,1,hj1,,,
145.18547999999998,8,hj3,,,
145.28547,7,hj3,,,
145.38546,2,hj4,,,
145.48545,9,hj4,,,
145.58544,6,hj1,,,
145.68543,10,hj4,,,
145.78542,4,hj4,,,
145.88541,3,hj3,,,
145.9854,5,hj4,,,
146.05205999999998,1,sj1,,,
146.38536,1,j1-2,,,
146.38536,2,j4-1,,,
146.38536,3,j3-4,,,
146.38536,4,j4-1,,,
146.38536,5,j4-1,,,
146.38536,6,j1-2,,,
146.38536,7,j3-4,,,
146.38536,8,j3-4,,,
146.38536,9,j4-1,,,
146.38536,10,j4-1,,,
146.61866999999998,MOT_mc_stage_color_00,b-flash,,
146.75199,1,sp2-3,,,
146.75199,2,sp1-2,,,
