0.03333,MOT_mc_bg_black_00,seat100-0,,
1.63317,MOT_mc_stage_color_00,y-flash,,
1.63317,MOT_mc_bg_black_00,b80-65,,
1.63317,MOT_mc_light_up_00,l1,,
1.63317,MOT_mc_light_center_00,l1,,
1.63317,MOT_mc_light_under_00,l1,,
1.63317,MOT_mc_speaker_00,temp1,,
99.45671999999999,5,lp3,,,
99.92334,1,sp2-3,,,
99.99,2,sp3-4,,,
99.99,3,sp3-4,,,
100.05666,4,sp3-4,,,
100.05666,5,sp3-4,,,
100.52328,1,3-4,,,
100.52328,2,4-1,,,
100.52328,3,4-1,,,
100.52328,4,4-1,,,
100.52328,5,4-1,,,
101.05655999999999,4,1-2,lb0,,
101.05655999999999,2,1-2,lb0,,
101.12321999999999,1,4-1,lb0,,
101.18988,3,1-2,lb0,,
101.18988,5,1-2,lb0,,
101.6565,1,hj1,,,
101.72316,2,j2-3,,,
101.72316,3,j2-3,,,
101.78981999999999,4,j2-3,,,
101.78981999999999,5,j2-3,,,
102.3231,2,j3-4,,,
102.3231,3,j3-4,,,
102.3231,4,j3-4,,,
102.3231,5,j3-4,,,
102.65639999999999,1,1-2,,b1,
102.92304,MOT_mc_stage_color_00,r-flash,,
103.08968999999999,1,lp2,,,
103.28967,1,2-3,,f2,
103.38965999999999,5,w4,,,
103.38965999999999,4,w4,,,
103.38965999999999,3,w4,,,
103.38965999999999,2,w4,,,
103.42299,2,j4-1,,,
103.42299,3,j4-1,,,
103.42299,4,j4-1,,,
103.42299,5,j4-1,,,
103.78962,1,sp3-4,,,
104.42289,1,sj4,,,
104.48955,5,w1,,,
104.48955,4,w1,,,
104.48955,3,w1,,,
104.48955,2,w1,,,
104.75618999999999,1,4-1,r1,,
104.88951,2,hj1,,,
104.88951,3,hj1,,,
104.88951,4,hj1,,,
104.88951,5,hj1,,,
105.22281,1,1-2,,,
105.6561,1,2-3,rb0,,
105.68943,2,1-2,,,
105.68943,3,1-2,,,
105.68943,4,1-2,,,
105.68943,5,1-2,,,
105.78941999999999,MOT_mc_stage_color_00,r-flash,,
106.05606,1,lp3,,,
106.58933999999999,1,3-4,,,
106.62267,5,w2,,,
106.62267,4,w2,,,
106.62267,3,w2,,,
106.62267,2,w2,,,
106.72265999999999,2,2-3,,,
106.72265999999999,3,2-3,,,
106.72265999999999,4,2-3,,,
106.72265999999999,5,2-3,,,
107.15594999999999,1,j4-1,,,
107.65589999999999,5,w3,,,
107.65589999999999,4,w3,,,
107.65589999999999,3,w3,,,
107.65589999999999,2,w3,,,
107.68923,1,1-2,,,
107.82254999999999,2,3-4,,b-1,
107.82254999999999,3,3-4,,b-1,
107.82254999999999,4,3-4,,b-1,
107.82254999999999,5,3-4,,b-1,
108.08919,1,j2-3,,,
108.62246999999999,1,3-4,,,
108.75578999999999,5,w4,,,
108.75578999999999,4,w4,,,
108.75578999999999,3,w4,,,
108.75578999999999,2,4-1,,f0,
108.75578999999999,3,4-1,,f0,
108.75578999999999,4,4-1,,f0,
108.75578999999999,5,4-1,,f0,
109.25573999999999,2,j1-2,,,
109.25573999999999,3,j1-2,,,
109.25573999999999,4,j1-2,,,
109.25573999999999,5,j1-2,,,
109.55570999999999,1,w4,,,
109.68902999999999,1,4-1,,,
110.18898,1,1-2,,b1,
110.3223,5,w2,,,
110.3223,4,w2,,,
110.3223,3,w2,,,
110.3223,2,w2,,,
110.78891999999999,2,2-3,,,
110.78891999999999,3,2-3,,,
110.78891999999999,4,2-3,,,
110.78891999999999,5,2-3,,,
111.12222,1,w2,,,
111.18888,1,2-3,,b0,
111.72215999999999,5,w3,,,
111.72215999999999,4,w3,,,
111.72215999999999,3,w3,,,
111.72215999999999,2,3-4,,b-1,
111.72215999999999,3,3-4,,b-1,
111.72215999999999,4,3-4,,b-1,
111.72215999999999,5,3-4,,b-1,
112.12212,1,w3,,,
112.18878,1,3-4,,f1,
112.6554,5,w4,,,
112.6554,4,w4,,,
112.6554,3,w4,,,
112.6554,2,w4,,,
112.78872,2,4-1,,f0,
112.78872,3,4-1,,f0,
112.78872,4,4-1,,f0,
112.78872,5,4-1,,f0,
113.12201999999999,1,w4,,,
113.18867999999999,1,4-1,,f2,
113.72196,5,w1,,,
113.72196,4,w1,,,
113.72196,3,w1,,,
113.72196,2,1-2,,b-1,
113.72196,3,1-2,,b-1,
113.72196,4,1-2,,b-1,
113.72196,5,1-2,,b-1,
114.12191999999999,1,w1,,,
114.18858,1,1-2,,b1,
114.6552,5,w2,,,
114.6552,4,w2,,,
114.6552,3,w2,,,
114.6552,2,w2,,,
114.78851999999999,2,2-3,,f0,
114.78851999999999,3,2-3,,f0,
114.78851999999999,4,2-3,,f0,
114.78851999999999,5,2-3,,f0,
115.12182,1,w2,,,
115.18848,1,j2-3,,,
115.72175999999999,5,w3,,,
115.72175999999999,3,w3,,,
115.72175999999999,2,w3,,,
115.72175999999999,4,3-4,,,
115.78841999999999,2,3-4,,,
115.85508,1,3-4,,,
115.92174,3,3-4,,,
115.9884,5,3-4,,,
116.28837,5,4-1,,,
116.35503,3,4-1,,,
116.42169,1,4-1,,,
116.48835,2,4-1,,,
116.55501,4,4-1,,,
116.72166,4,j1-2,,,
116.72166,5,j1-2,,,
117.05496,2,j1-2,,,
117.05496,3,j1-2,,,
117.28827,MOT_mc_stage_color_00,b-flash,,
117.28827,MOT_mc_light_up_00,l1,,
117.28827,MOT_mc_light_center_00,l1,,
117.28827,1,j1-2,,,
117.62156999999999,MOT_mc_bg_black_00,b20-65,,
117.78822,5,w2,,,
117.78822,4,w2,,,
118.12151999999999,3,w2,,,
118.12151999999999,2,w2,,,
118.35482999999999,1,w2,,,
