0.03333,MOT_all,cut1,,
0.03333,MOT_mc_back_00,lt_1,,
0.03333,MOT_control_all,zoom01,,
99.75668999999999,2,,,,L0
99.75668999999999,3,,,,L0
99.75668999999999,1,,,,L0
99.75668999999999,1,4-1,,,
99.75668999999999,2,3-4,,,
99.75668999999999,3,4-1,,,
99.75668999999999,4,3-4,,,
99.75668999999999,5,2-3,,b1,
100.08999,1,j1-2,,,
100.08999,2,j4-1,,,
100.08999,3,j1-2,,,
100.08999,4,j4-1,,,
100.08999,5,j3-4,,,
100.42329,4,j1-2,,,
100.42329,5,j4-1,,,
100.52328,2,j1-2,,,
100.52328,3,j2-3,,,
100.58994,1,j2-3,,,
100.62326999999999,MOT_mc_stage_color_00,b-flash,,
101.25654,MOT_all,cut7,,
101.48984999999999,5,w1,,,
101.48984999999999,4,w2,,,
101.48984999999999,MOT_mc_back_00,lt_3,,
101.52318,1,3-4,,,
101.52318,2,2-3,,,
101.52318,3,3-4,,,
101.52318,4,2-3,,,
101.52318,5,1-2,,,
101.85647999999999,1,j4-1,,,
101.85647999999999,2,j3-4,,,
101.85647999999999,3,j4-1,,,
101.85647999999999,4,j3-4,,,
101.85647999999999,5,j2-3,,,
102.42309,1,1-2,,,
102.42309,2,4-1,,,
102.42309,3,1-2,,,
102.42309,4,4-1,,,
102.42309,5,3-4,,,
102.75639,1,2-3,,,
102.75639,2,1-2,,,
102.75639,3,2-3,,,
102.75639,4,1-2,,,
102.75639,5,4-1,,,
103.08968999999999,1,j3-4,,,
103.08968999999999,2,j2-3,,,
103.08968999999999,3,j3-4,,,
103.08968999999999,4,j2-3,,,
103.08968999999999,5,j1-2,,,
103.72296,1,4-1,,,
103.72296,2,3-4,,,
103.72296,3,4-1,,,
103.72296,4,3-4,,,
103.72296,5,2-3,,,
104.05626,MOT_mc_stage_color_00,y-flash,,
104.28957,1,1-2,,,
104.28957,2,4-1,,,
104.28957,3,1-2,,,
104.28957,4,4-1,,,
104.28957,5,3-4,,,
104.6562,MOT_mc_stage_color_00,r-flash,,
104.85618,1,2-3,,,
104.85618,2,1-2,,,
104.85618,3,2-3,,,
104.85618,4,1-2,,,
104.85618,5,4-1,,,
105.18947999999999,4,j2-3,,,
105.18947999999999,5,j1-2,,,
105.35613,2,j2-3,,,
105.35613,3,j3-4,,,
105.48944999999999,1,j3-4,,,
105.52278,MOT_mc_stage_color_00,b-flash,,
106.25604,5,w2,,,
106.25604,4,w3,,,
106.25604,1,4-1,l1,,
106.25604,2,3-4,l1,,
106.25604,3,4-1,l1,,
106.25604,4,3-4,l1,,
106.25604,5,2-3,l1,,
106.75599,1,1-2,l2,,
106.75599,2,4-1,l2,,
106.75599,3,1-2,l2,,
106.75599,4,4-1,l2,,
106.75599,5,3-4,l2,,
107.45591999999999,1,2-3,,,
107.45591999999999,2,1-2,,,
107.45591999999999,3,2-3,,,
107.45591999999999,4,1-2,,,
107.45591999999999,5,4-1,,,
107.78922,1,3-4,,,
107.78922,2,2-3,,,
107.78922,3,3-4,,,
107.78922,4,2-3,,,
107.78922,5,1-2,,,
108.38915999999999,1,4-1,lb1,,
108.38915999999999,2,3-4,lb1,,
108.38915999999999,3,4-1,lb1,,
108.38915999999999,4,3-4,lb1,,
108.38915999999999,5,2-3,lb1,,
108.88910999999999,1,1-2,lb0,,
108.88910999999999,2,4-1,lb0,,
108.88910999999999,3,1-2,lb0,,
108.88910999999999,4,4-1,lb0,,
108.88910999999999,5,3-4,lb0,,
109.72236,1,2-3,,,
109.72236,2,1-2,,,
109.72236,3,2-3,,,
109.72236,4,1-2,,,
109.72236,5,4-1,,,
110.05565999999999,2,j2-3,,,
110.05565999999999,3,j3-4,,,
110.18898,5,j1-2,,,
110.18898,4,j2-3,,,
110.18898,1,j3-4,,,
110.92223999999999,MOT_mc_stage_color_00,y-flash,,
111.12222,3,w4,,,
111.12222,2,w3,,,
111.25554,5,w2,,,
111.25554,4,w3,,,
111.25554,1,4-1,r1,,
111.25554,2,3-4,r1,,
111.25554,3,4-1,r1,,
111.25554,4,3-4,r1,,
111.25554,5,2-3,r1,,
111.75549,1,1-2,r2,,
111.75549,2,4-1,r2,,
111.75549,3,1-2,r2,,
111.75549,4,4-1,r2,,
111.75549,5,3-4,r2,,
112.45541999999999,1,2-3,,,
112.45541999999999,2,1-2,,,
112.45541999999999,3,2-3,,,
112.45541999999999,4,1-2,,,
112.45541999999999,5,4-1,,,
112.78872,1,3-4,,,
112.78872,2,2-3,,,
112.78872,3,3-4,,,
112.78872,4,2-3,,,
112.78872,5,1-2,,,
113.22201,MOT_mc_stage_color_00,y-flash,,
113.38866,1,4-1,rb1,,
113.38866,2,3-4,rb1,,
113.38866,3,4-1,rb1,,
113.38866,4,3-4,rb1,,
113.38866,5,2-3,rb1,,
113.88861,1,1-2,rb0,,
113.88861,2,4-1,rb0,,
113.88861,3,1-2,rb0,,
113.88861,4,4-1,rb0,,
113.88861,5,3-4,rb0,,
114.22191,1,2-3,,b0,
114.22191,2,1-2,,b0,
114.22191,3,2-3,,b0,
114.22191,4,1-2,,b0,
114.22191,5,4-1,,b0,
114.55520999999999,1,j3-4,,,
114.55520999999999,2,j2-3,,,
114.55520999999999,3,j3-4,,,
114.55520999999999,4,j2-3,,,
114.55520999999999,5,j1-2,,,
114.9885,MOT_control_all,zoom15,,
115.15514999999999,MOT_all,cut8,,
115.15514999999999,1,hj4,,,
115.15514999999999,2,hj3,,,
115.15514999999999,3,hj4,,,
115.15514999999999,4,hj3,,,
115.15514999999999,5,hj2,,,
115.48845,1,4-1,,,
115.48845,2,3-1,,,
115.48845,3,4-1,,,
115.48845,4,3-1,,,
115.48845,5,2-1,,,
116.42169,5,w1,,,
116.42169,4,w1,,,
116.42169,3,w1,,,
116.42169,2,w1,,,
116.42169,1,1-2,,,
116.42169,2,1-2,,,
116.42169,3,1-2,,,
116.42169,4,1-2,,,
116.42169,5,1-2,,,
116.75498999999999,2,2-3,,,
116.75498999999999,3,2-3,,,
116.9883,1,2-3,,,
116.9883,4,2-3,,,
116.9883,5,2-3,,,
117.52158,1,j3-4,,,
117.52158,2,j3-4,,,
117.52158,3,j3-4,,,
117.52158,4,j3-4,,,
117.52158,5,j3-4,,,
117.75488999999999,MOT_mc_stage_color_00,r-flash,,
118.02153,1,4-1,,,
118.02153,2,4-1,,,
118.02153,3,4-1,,,
118.02153,4,4-1,,,
118.02153,5,4-1,,,
118.42148999999999,1,j1-2,,,
118.42148999999999,2,j1-2,,,
118.42148999999999,3,j1-2,,,
118.42148999999999,4,j1-2,,,
118.42148999999999,5,j1-2,,,
118.75479,1,2-3,,,
118.75479,2,2-3,,,
118.75479,3,2-3,,,
118.75479,4,2-3,,,
118.75479,5,2-3,,,
119.15474999999999,1,j3-4,,,
119.15474999999999,2,j3-4,,,
119.15474999999999,3,j3-4,,,
119.15474999999999,4,j3-4,,,
119.15474999999999,5,j3-4,,,
119.72135999999999,2,j4-1,,,
119.72135999999999,3,j4-1,,,
119.988,1,j4-1,,,
119.988,4,j4-1,,,
119.988,5,j4-1,,,
120.05466,MOT_mc_stage_color_00,b-flash,,
120.38795999999999,2,j1-2,,,
120.38795999999999,3,j1-2,,,
120.92124,1,1-2,,,
120.92124,2,2-3,,,
120.92124,3,2-3,,,
120.92124,4,1-2,,,
120.92124,5,1-2,,,
121.25453999999999,1,2-3,,,
121.25453999999999,2,3-4,,,
121.25453999999999,3,3-4,,,
121.25453999999999,4,2-3,,,
121.25453999999999,5,2-3,,,
122.18777999999999,5,w3,,,
122.18777999999999,4,w3,,,
122.18777999999999,3,w4,,,
122.18777999999999,2,w4,,,
122.18777999999999,1,w3,,,
122.35443,1,3-4,,,
122.35443,2,4-1,,,
122.35443,3,4-1,,,
122.35443,4,3-4,,,
122.35443,5,3-4,,,
122.38776,MOT_mc_stage_color_00,y-flash,,
122.75439,1,j4-1,,,
122.75439,2,j1-2,,,
122.75439,3,j1-2,,,
122.75439,4,j4-1,,,
122.75439,5,j4-1,,,
123.38766,MOT_mc_stage_color_00,r-flash,,
123.38766,1,1-2,,,
123.38766,2,2-3,,,
123.38766,3,2-3,,,
123.38766,4,1-2,,,
123.38766,5,1-2,,,
123.78761999999999,1,j2-3,,,
123.78761999999999,2,j3-4,,,
123.78761999999999,3,j3-4,,,
123.78761999999999,4,j2-3,,,
123.78761999999999,5,j2-3,,,
124.35423,1,j3-4,,,
124.35423,4,j3-4,,,
124.35423,5,j3-4,,,
124.62087,MOT_mc_stage_color_00,b-flash,,
124.85418,3,w4,,,
124.85418,2,w4,,,
124.95416999999999,2,j4-1,,,
124.95416999999999,3,j4-1,,,
125.22081,MOT_mc_stage_color_00,y-flash,,
125.42079,5,w4,,,
125.42079,4,w4,,,
125.42079,1,w4,,,
125.75408999999999,1,j4-1,,,
125.75408999999999,2,j1-2,,,
125.75408999999999,3,j1-2,,,
125.75408999999999,4,j4-1,,,
125.75408999999999,5,j4-1,,,
126.05405999999999,MOT_mc_stage_color_00,r-flash,,
126.82065,5,w1,,,
126.82065,4,w1,,,
126.82065,3,w2,,,
126.82065,2,w2,,,
126.82065,1,w1,,,
128.82045,1,j1-2,,,
128.82045,2,j2-3,,,
128.82045,3,j2-3,,,
128.82045,4,j1-2,,,
128.82045,5,j1-2,,,
128.9871,MOT_all,cut9,,
128.9871,MOT_mc_back_00,lt_4,,
128.9871,MOT_mc_stage_color_00,b-flash,,
128.9871,1,,,,D40
128.9871,2,,,,D40
128.9871,3,,,,D40
128.9871,4,,,,D40
128.9871,5,,,,D40
129.88701,5,w2,,,
129.88701,4,w2,,,
129.88701,3,w3,,,
129.88701,2,w3,,,
129.88701,1,w2,,,
130.92024,MOT_mc_back_00,lt_1,,
